step,return,length,success
32768,0.57625127,331.25,1.0
49152,-1.0775009,536.1875,1.0
65536,-4.374891,838.2985074626865,0.40298507462686567
81920,-4.014284,800.8767123287671,0.4520547945205479
98304,-3.751496,773.876404494382,0.4943820224719101
114688,-3.9003863,791.49,0.49
131072,-4.4515953,832.38,0.38
147456,-3.8491397,772.59,0.49
163840,-3.7965386,770.34,0.53
180224,-3.801787,770.81,0.54
196608,-3.6762862,748.27,0.53
212992,-3.4103832,725.3,0.59
229376,-3.3106833,713.07,0.61
245760,-3.147282,696.25,0.61
262144,-2.763128,667.16,0.67
278528,-2.6723266,660.47,0.69
294912,-2.7855287,669.17,0.65
311296,-3.1751318,706.22,0.57
327680,-3.8822389,765.66,0.49
344064,-3.8456893,762.45,0.49
360448,-3.8747892,763.89,0.46
376832,-3.85099,768.89,0.51
393216,-3.5646882,745.97,0.49
409600,-3.150834,704.28,0.54
425984,-2.7448792,663.75,0.61
442368,-2.1811228,610.73,0.68
458752,-2.1067219,604.01,0.7
475136,-2.1738217,614.26,0.67
491520,-2.5382755,652.15,0.61
507904,-2.4685752,646.03,0.62
524288,-2.6093757,663.86,0.62
540672,-2.637125,674.25,0.65
557056,-2.6107745,669.19,0.65
573440,-2.8102765,689.29,0.65
589824,-2.8351758,688.13,0.66
606208,-2.5372229,651.74,0.7
622592,-2.4603224,645.05,0.73
638976,-2.151168,612.0,0.76
655360,-2.214269,617.54,0.76
671744,-2.4083695,639.31,0.75
688128,-2.3465204,630.82,0.73
704512,-2.1259184,617.53,0.78
720896,-1.4196653,536.74,0.82
737280,-1.5648668,553.54,0.81
753664,-1.4559146,541.79,0.8
770048,-1.7901672,575.12,0.74
786432,-2.1373684,617.14,0.72
802816,-1.8560659,588.9,0.75
819200,-2.1045685,612.8,0.69
835584,-1.7131152,581.05,0.77
851968,-1.6791672,576.3,0.74
868352,-1.7036175,579.16,0.74
884736,-1.4550145,549.86,0.76
901120,-1.0926614,509.49,0.8
917504,-1.1286628,509.85,0.79
933888,-0.8338606,478.64,0.85
950272,-0.74375975,468.78,0.87
966656,-0.70370835,468.16,0.87
983040,-0.71490836,470.5,0.86
999424,-0.6946581,467.18,0.85
1015808,-0.6239602,444.38,0.82
1032192,-0.51721036,428.97,0.81
1048576,-0.17965798,394.51,0.85
1064960,-0.37920812,423.89,0.85
1081344,-0.5198594,440.03,0.84
1097728,-1.1416639,509.3,0.77
1114112,-0.66871,460.91,0.83
1130496,-0.47425854,442.99,0.86
1146880,-0.33435667,431.75,0.89
1163264,-0.34810683,433.72,0.87
1179648,-0.18095624,414.29,0.88
1196032,-0.02720547,399.94,0.89
1212416,0.011744363,395.36,0.9
1228800,0.11164535,387.5,0.93
1245184,0.13609543,385.81,0.93
1261568,0.26159623,372.56,0.95
1277952,0.2812463,369.94,0.95
1294336,-0.078755885,412.33,0.91
1310720,0.121895336,388.04,0.92
1327104,0.2896469,373.05,0.96
1343488,0.13024618,389.85,0.92
1359872,-0.059605338,409.36,0.89
1376256,0.058544036,388.85,0.87
1392640,0.072642766,384.34,0.85
1409024,0.2902444,360.87,0.89
1425408,0.38689536,350.5,0.9
1441792,0.21529533,373.72,0.9
1458176,-0.005555911,394.8,0.88
1474560,0.2934455,358.99,0.91
1490944,0.6751466,312.64,0.92
1507328,0.40579525,345.75,0.89
1523712,0.46829563,341.75,0.92
1540096,0.12714475,386.68,0.91
1556480,0.008144885,400.55,0.9
1572864,0.5766976,333.8,0.95
1589248,0.7233479,317.25,0.96
1605632,0.40564564,354.87,0.93
1622016,0.20279385,376.53,0.88
1638400,0.43349543,348.84,0.89
1654784,0.572797,334.92,0.92
1671168,0.69369733,324.07,0.96
1687552,0.652446,325.48,0.93
1703936,0.7458963,312.24,0.92
1720320,1.0268973,276.99,0.94
1736704,1.0558481,277.33,0.95
1753088,1.0269481,282.29,0.95
1769472,1.082999,277.63,0.97
1785856,0.8565989,307.46,0.97
1802240,0.5292954,336.32,0.9
1818624,0.64959556,321.02,0.91
1835008,0.77464724,310.84,0.94
1851392,0.8833975,294.06,0.93
1867776,0.81394666,304.65,0.93
1884160,0.9366469,287.61,0.93
1900544,1.1498989,266.58,0.96
1916928,1.215399,259.9,0.97
1933312,0.9089972,293.66,0.93
1949696,0.69129694,322.63,0.93
1966080,0.753497,314.59,0.94
1982464,0.7210971,318.02,0.93
1998848,1.0449991,284.95,0.99
2015232,1.1613986,266.36,0.96
2031616,0.9563479,292.15,0.94
2048000,0.8005471,311.05,0.94
2064384,0.88874704,296.89,0.93
2080768,1.1194466,263.84,0.91
2097152,1.2400978,252.21,0.94
2113536,1.1987997,265.3,0.98
2129920,1.3027986,249.75,0.97
2146304,1.2117975,259.48,0.96
2162688,1.3059484,247.48,0.96
2179072,1.0577474,274.53,0.93
2195456,0.98444617,281.9,0.93
2211840,0.97049665,287.77,0.95
2228224,0.9831981,291.36,0.98
2244608,1.1266985,270.85,0.97
2260992,0.79299664,307.52,0.93
2277376,0.99899775,283.4,0.95
2293760,1.3307486,243.03,0.97
2310144,1.1106473,267.4,0.94
2326528,1.0526472,274.18,0.93
2342912,0.9817475,283.92,0.94
2359296,1.0635974,272.91,0.94
2375680,1.7219996,192.39,0.98
2392064,1.3080487,247.53,0.97
2408448,1.1578988,267.6,0.98
2424832,1.0025975,281.62,0.95
2441216,1.2228479,252.54,0.95
2457600,1.0904973,266.4,0.93
2473984,1.0587977,273.87,0.94
2490368,1.3800496,237.71,0.98
2506752,1.43235,232.36,0.99
2523136,1.2729987,252.17,0.97
2539520,1.2444484,253.36,0.95
2555904,0.964447,287.27,0.94
2572288,1.1878467,255.21,0.92
2588672,1.5174994,219.99,0.98
2605056,1.2518477,251.34,0.95
2621440,1.1894484,261.62,0.95
2637824,1.7168988,192.63,0.97
2654208,1.5679985,212.86,0.97
2670592,1.185947,257.9,0.93
2686976,1.054397,274.1,0.92
2703360,1.4793493,225.65,0.97
2719744,1.5555987,215.77,0.98
2736128,1.6180992,208.86,0.98
2752512,1.5318496,221.12,0.98
2768896,1.5089496,226.84,0.98
2785280,1.1602986,268.79,0.96
2801664,1.6184497,211.16,0.98
2818048,1.631049,208.79,0.97
2834432,1.5521997,220.38,0.98
2850816,1.1491472,265.86,0.92
2867200,1.4234986,234.69,0.97
2883584,1.8522995,179.39,0.98
2899968,1.8001999,189.29,0.99
2916352,1.5742496,216.28,0.98
2932736,1.434699,234.62,0.97
2949120,1.5741495,217.4,0.98
2965504,1.6060991,211.74,0.96
