Wall time,Step,Value
1650449471.861642,3555328,1.1876041889190674
1650449482.642143,3588096,1.227878451347351
1650449487.9703908,3604480,1.1716870069503784
1650449493.527906,3620864,1.1660962104797363
1650449498.9934306,3637248,1.1710762977600098
1650449504.4619036,3653632,1.1727477312088013
1650449515.563766,3686400,1.1493515968322754
1650449521.0252078,3702784,1.1397374868392944
1650449526.6394782,3719168,1.1269457340240479
1650449543.3249605,3768320,1.0683780908584595
1650449554.72326,3801088,1.0763845443725586
1650449560.3011959,3817472,1.0663363933563232
1650449571.456991,3850240,1.0312440395355225
1650449577.0117898,3866624,1.0996034145355225
1650449582.6764312,3883008,1.0608607530593872
1650449588.1230295,3899392,1.0730443000793457
1650449593.6450121,3915776,1.0518624782562256
1650449599.3078647,3932160,0.988129734992981
1650449610.5352871,3964928,1.0435410737991333
1650449616.0508366,3981312,1.0933141708374023
1650449627.2898664,4014080,1.060003399848938
1650449633.0341537,4030464,1.030844807624817
1650449638.5476172,4046848,1.0404515266418457
1650449644.3339121,4063232,0.9816550612449646
1650449655.4812815,4096000,1.0035330057144165
1650449672.1676776,4145152,1.0078450441360474
1650449677.659083,4161536,0.9954763054847717
1650449683.3717442,4177920,0.9843785762786865
1650449688.9623141,4194304,1.0126020908355713
1650449700.456021,4227072,0.9450153708457947
1650449706.1732996,4243456,0.9843869209289551
1650449711.8421767,4259840,0.9501546025276184
1650449717.580519,4276224,1.0037322044372559
1650449729.0874982,4308992,1.0108606815338135
1650449734.8209264,4325376,0.9451600313186646
1650449763.724535,4407296,0.9380547404289246
1650449775.162181,4440064,0.9305503368377686
1650449781.0628736,4456448,0.9331450462341309
1650449798.4808176,4505600,0.9076606035232544
1650449804.1096249,4521984,0.9402446150779724
1650449809.8393393,4538368,0.8916326761245728
1650449821.4943426,4571136,0.9098324775695801
1650449827.3977852,4587520,0.8775136470794678
1650449833.1480207,4603904,0.8889055252075195
1650449838.8522613,4620288,0.8925000429153442
1650449844.4840539,4636672,0.8950658440589905
1650449850.2968562,4653056,0.8947996497154236
1650449856.14066,4669440,0.8696279525756836
1650449861.7739356,4685824,0.8411610126495361
1650449873.6175497,4718592,0.8531179428100586
1650449879.32635,4734976,0.8559365272521973
1650449891.0189266,4767744,0.8279436826705933
1650449896.7840228,4784128,0.8531421422958374
1650449920.2557456,4849664,0.8430631160736084
1650449926.044914,4866048,0.8207426071166992
1650449931.9776514,4882432,0.8201779127120972
1650449938.0005426,4898816,0.7979997396469116
1650449944.0002453,4915200,0.7964885234832764
1650449949.9640243,4931584,0.8151378035545349
1650449974.0190566,4997120,0.7962218523025513
1650449979.817436,5013504,0.7879287004470825
1650449985.729889,5029888,0.7614893913269043
1650449991.5708284,5046272,0.7746689319610596
1650449997.4397485,5062656,0.7597397565841675
1650450003.4782605,5079040,0.7782827615737915
1650450015.4279351,5111808,0.7618469595909119
1650450021.2781408,5128192,0.7557380199432373
1650450027.0181446,5144576,0.7585633397102356
1650450032.981571,5160960,0.8159048557281494
1650450038.985627,5177344,0.791581392288208
1650450044.9907482,5193728,0.7964742183685303
1650450056.8055496,5226496,0.7949414253234863
1650450062.798299,5242880,0.8103746175765991
1650450068.872569,5259264,0.7788264751434326
1650450074.8649557,5275648,0.788010835647583
1650450080.6357095,5292032,0.7848748564720154
1650450092.41175,5324800,0.7802144289016724
1650450110.3909125,5373952,0.7168357372283936
1650450122.192626,5406720,0.7432482242584229
1650450128.1609206,5423104,0.6862502694129944
1650450134.082178,5439488,0.7159366607666016
1650450139.8820844,5455872,0.760034441947937
1650450145.7487886,5472256,0.7290207147598267
1650450168.9851553,5537792,0.7501304149627686
1650450174.6537895,5554176,0.7815279960632324
1650450186.3611295,5586944,0.7424384355545044
1650450198.1011002,5619712,0.7259469628334045
1650450204.1529934,5636096,0.7465193867683411
1650450210.0001798,5652480,0.7294830679893494
1650450215.9581108,5668864,0.7295976877212524
1650450221.854966,5685248,0.7785829305648804
1650450233.909843,5718016,0.7442522644996643
1650450239.9757278,5734400,0.718364417552948
1650450245.8248272,5750784,0.7473152875900269
1650450257.6107397,5783552,0.6855524778366089
1650450263.4676123,5799936,0.6886265873908997
1650450269.2461843,5816320,0.7126713991165161
1650450275.0661376,5832704,0.6753526926040649
1650450286.7013874,5865472,0.714401125907898
1650450292.565025,5881856,0.703483521938324
1650450304.6440358,5914624,0.7212915420532227
1650450310.582695,5931008,0.7245191335678101
1650450316.4726315,5947392,0.7196779847145081
1650450322.4916599,5963776,0.7176265716552734
1650450328.5034993,5980160,0.7220251560211182
1650450334.4944835,5996544,0.7599834203720093
1650450340.5771835,6012928,0.7099220156669617
1650450346.5190792,6029312,0.7298036813735962
1650450352.5130544,6045696,0.6966744065284729
1650450358.396862,6062080,0.7060279846191406
1650450388.7374454,6144000,0.6825945377349854
1650450394.988869,6160384,0.7462636232376099
1650450406.8413908,6193152,0.7166013717651367
1650450412.8831408,6209536,0.7123512029647827
1650450437.1574473,6275072,0.7056962847709656
1650450449.1178222,6307840,0.7050329446792603
1650450455.2586076,6324224,0.7172696590423584
1650450461.1875165,6340608,0.7076840400695801
1650450479.2033648,6389760,0.6878106594085693
1650450485.4499266,6406144,0.6951574683189392
1650450491.4782429,6422528,0.7064105272293091
1650450497.6988401,6438912,0.7222697734832764
1650450503.7970197,6455296,0.7368326187133789
1650450509.7485683,6471680,0.7361036539077759
1650450515.9003346,6488064,0.737480878829956
1650450521.7365468,6504448,0.7406562566757202
1650450527.6128566,6520832,0.7372933626174927
1650450533.621899,6537216,0.7328013777732849
1650450540.048632,6553600,0.6932108998298645
1650450546.0402782,6569984,0.7161919474601746
1650450552.1053753,6586368,0.7016860246658325
1650450558.1168516,6602752,0.6857122182846069
1650450570.488666,6635520,0.683727502822876
1650450582.6693132,6668288,0.6900069713592529
1650450588.7500465,6684672,0.6716737747192383
1650450594.7104342,6701056,0.6501413583755493
1650450600.7019773,6717440,0.6291579008102417
1650450618.6775653,6766592,0.6598060727119446
1650450624.661893,6782976,0.6301169395446777
1650450630.9406793,6799360,0.6394059658050537
1650450636.9053185,6815744,0.6145507097244263
1650450655.1859038,6864896,0.6195346713066101
1650450660.99489,6881280,0.6283194422721863
1650450673.3513815,6914048,0.6403411030769348
1650450679.5531507,6930432,0.6285991668701172
1650450698.0362194,6979584,0.6072414517402649
1650450704.3722758,6995968,0.6277929544448853
1650450710.530203,7012352,0.6128302216529846
1650450722.391379,7045120,0.6198543310165405
1650450728.4504578,7061504,0.6451793909072876
1650450734.594628,7077888,0.624350905418396
1650450753.2184315,7127040,0.6340423822402954
1650450759.4296153,7143424,0.6209721565246582
1650450765.3468328,7159808,0.6390352249145508
1650450771.1563532,7176192,0.6418569087982178
1650450777.3647318,7192576,0.6249997615814209
1650450783.580613,7208960,0.6338016986846924
1650450789.594062,7225344,0.6627405881881714
1650450795.6769886,7241728,0.6373141407966614
1650450807.7453468,7274496,0.66942298412323
1650450813.7924871,7290880,0.6448980569839478
1650450819.9775486,7307264,0.6414961814880371
1650450826.0393553,7323648,0.6373340487480164
1650450850.5442228,7389184,0.6319629549980164
1650450856.7888465,7405568,0.6135269403457642
1650450863.0350306,7421952,0.6343754529953003
1650450868.9763362,7438336,0.6406505107879639
1650450874.8528004,7454720,0.6284787654876709
1650450888.0807207,7487488,0.6154388189315796
1650450900.4573567,7520256,0.6336855292320251
1650450912.4076278,7553024,0.6338171362876892
1650450918.3264036,7569408,0.6038258075714111
1650450924.5433705,7585792,0.6243860125541687
1650450936.658675,7618560,0.5976859331130981
1650450942.4740841,7634944,0.620394229888916
1650450948.6588593,7651328,0.5996304750442505
1650450960.8688114,7684096,0.6293784379959106
1650450972.9901218,7716864,0.6006020307540894
1650450979.1084473,7733248,0.6440373063087463
1650450991.2146652,7766016,0.6391273140907288
1650450997.4275954,7782400,0.6550618410110474
1650451003.5676472,7798784,0.6399505138397217
1650451021.504739,7847936,0.6421299576759338
1650451027.3660722,7864320,0.6213799715042114
1650451033.417876,7880704,0.6092418432235718
1650451039.4485714,7897088,0.593906581401825
1650451045.4870925,7913472,0.5773025751113892
1650451051.5155184,7929856,0.6192197799682617
1650451057.5637805,7946240,0.5775628089904785
1650451069.7838156,7979008,0.5996860265731812
1650451076.1253932,7995392,0.5871281623840332
1650451082.239646,8011776,0.5892421007156372
1650451088.5835557,8028160,0.5955661535263062
1650451094.8523335,8044544,0.6080887317657471
1650451101.041439,8060928,0.6098846197128296
1650451119.530177,8110080,0.5840633511543274
1650451125.545138,8126464,0.588279664516449
1650451137.7913265,8159232,0.6157989501953125
1650451143.9927857,8175616,0.5978431701660156
1650451150.1967106,8192000,0.5947387218475342
1650451162.4853652,8224768,0.5699256658554077
1650451168.6890123,8241152,0.6040458679199219
1650451174.8041677,8257536,0.5771050453186035
1650451193.2210145,8306688,0.602297306060791
1650451199.4062898,8323072,0.5970610976219177
1650451205.5030534,8339456,0.6100419163703918
1650451211.6667578,8355840,0.6115639209747314
1650451217.9306846,8372224,0.6100615859031677
1650451224.0824776,8388608,0.5975735187530518
1650451230.2354941,8404992,0.6033705472946167
1650451236.5061896,8421376,0.5992264151573181
1650451242.6411128,8437760,0.5910027027130127
1650451254.8121538,8470528,0.5947872400283813
1650451260.722166,8486912,0.5984891653060913
1650451267.031197,8503296,0.5954744815826416
1650451273.2318394,8519680,0.5910506248474121
1650451279.5149803,8536064,0.6120530962944031
1650451285.5228143,8552448,0.6134255528450012
1650451297.4328394,8585216,0.6193655729293823
1650451315.8634233,8634368,0.5811102390289307
1650451340.1547205,8699904,0.6128697395324707
1650451358.803183,8749056,0.6192280054092407
1650451364.9825995,8765440,0.6245772242546082
1650451370.8302171,8781824,0.6212613582611084
1650451377.030836,8798208,0.6234772205352783
1650451383.2046115,8814592,0.6196560859680176
1650451389.2334554,8830976,0.5958405137062073
1650451395.4484274,8847360,0.5897379517555237
1650451401.7296162,8863744,0.5745400190353394
1650451407.9015603,8880128,0.5679822564125061
1650451414.100227,8896512,0.6004976034164429
1650451420.0586503,8912896,0.5720455646514893
1650451426.3007019,8929280,0.5898745059967041
1650451438.5872195,8962048,0.598179817199707
1650451444.5663738,8978432,0.6025430560112
1650451463.4345398,9027584,0.571184515953064
1650451475.7854497,9060352,0.5609529614448547
1650451482.2068427,9076736,0.579412043094635
1650451488.2544296,9093120,0.583672285079956
1650451494.4788752,9109504,0.5772324204444885
1650451500.6274314,9125888,0.5595614314079285
1650451512.8303592,9158656,0.5760029554367065
1650451537.5207949,9224192,0.580798864364624
1650451543.5111766,9240576,0.5842189788818359
1650451549.87469,9256960,0.5756690502166748
1650451562.4768417,9289728,0.5643123388290405
1650451568.6865683,9306112,0.5652960538864136
1650451574.6751678,9322496,0.5562312602996826
1650451581.0032914,9338880,0.5546033978462219
1650451593.4283676,9371648,0.5475069880485535
1650451605.823976,9404416,0.5542890429496765
1650451624.4550016,9453568,0.5584430694580078
1650451649.3682804,9519104,0.5795101523399353
1650451674.3741307,9584640,0.5504370927810669
1650451680.6384685,9601024,0.5581313371658325
1650451686.834561,9617408,0.5513708591461182
1650451699.0336294,9650176,0.5587310791015625
1650451705.1558437,9666560,0.5361330509185791
1650451711.3219826,9682944,0.5382358431816101
1650451717.543682,9699328,0.5528808236122131
1650451723.5253572,9715712,0.5337406396865845
1650451735.826367,9748480,0.5114946961402893
1650451742.0240898,9764864,0.5215429067611694
1650451748.406068,9781248,0.5205888748168945
1650451754.427146,9797632,0.5001738667488098
1650451760.7252958,9814016,0.4913295805454254
1650451766.7892659,9830400,0.5141129493713379
1650451778.9322042,9863168,0.5148451328277588
1650451784.9233067,9879552,0.5104426145553589
1650451791.0492377,9895936,0.5081369876861572
1650451803.5430186,9928704,0.534491777420044
1650451816.0624826,9961472,0.5432698726654053
1650451822.3861647,9977856,0.5330113172531128
1650451828.5749223,9994240,0.5208205580711365
1650451834.538027,10010624,0.5131832361221313
1650451852.9728904,10059776,0.5295808911323547
1650451859.212615,10076160,0.5263646841049194
1650451871.8877919,10108928,0.5484992861747742
1650451877.9549627,10125312,0.5286680459976196
1650451884.0473168,10141696,0.525349497795105
1650451896.7180662,10174464,0.5109341144561768
1650451909.0999298,10207232,0.5530471801757812
1650451915.2444937,10223616,0.5586744546890259
1650451927.7659326,10256384,0.5497685670852661
1650451933.9898324,10272768,0.5593969821929932
1650451940.0780938,10289152,0.5399866700172424
1650451946.2222202,10305536,0.5764143466949463
1650451952.465001,10321920,0.5375139117240906
1650451971.216091,10371072,0.5767223238945007
1650451977.4970067,10387456,0.5528444051742554
1650451983.898357,10403840,0.5552957057952881
1650451990.046586,10420224,0.5498159527778625
1650452002.3203468,10452992,0.5650742053985596
1650452021.2422,10502144,0.5632688999176025
1650452027.485587,10518528,0.5419874787330627
1650452033.7109885,10534912,0.5786764621734619
1650452039.9679441,10551296,0.545447051525116
1650452046.1711657,10567680,0.5568869113922119
1650452052.3739326,10584064,0.5333076119422913
1650452071.321936,10633216,0.5588403344154358
1650452077.4728432,10649600,0.5637462139129639
1650452089.9740129,10682368,0.5296052098274231
1650452096.1235635,10698752,0.528872013092041
1650452102.4772763,10715136,0.5246527791023254
1650452108.5983498,10731520,0.5443822145462036
1650452114.8075626,10747904,0.5430818200111389
1650452133.7825232,10797056,0.5072726011276245
1650452140.2965834,10813440,0.522308349609375
1650452146.714763,10829824,0.5317237377166748
1650452153.0093272,10846208,0.5205881595611572
1650452190.4938996,10944512,0.5170299410820007
1650452202.6671324,10977280,0.5091679096221924
1650452208.8995647,10993664,0.49568861722946167
1650452227.545493,11042816,0.5278065204620361
1650452240.1622224,11075584,0.5269365310668945
1650452246.3138766,11091968,0.5089541673660278
1650452252.657019,11108352,0.5161312818527222
1650452258.9623632,11124736,0.5082384347915649
1650452265.3548625,11141120,0.5398877859115601
1650452271.4564407,11157504,0.5332596898078918
1650452283.8964293,11190272,0.5163993835449219
1650452290.111766,11206656,0.5165759921073914
1650452296.743284,11223040,0.5129691958427429
1650452303.2087176,11239424,0.4856688380241394
1650452315.738733,11272192,0.4929484724998474
1650452322.0729246,11288576,0.46808505058288574
1650452328.1818473,11304960,0.5007843971252441
1650452334.4661198,11321344,0.4934186339378357
1650452347.190358,11354112,0.496758371591568
1650452353.4908464,11370496,0.4888339042663574
1650452359.7437537,11386880,0.47425517439842224
1650452366.3039246,11403264,0.5123440027236938
1650452372.6131558,11419648,0.4927822947502136
1650452379.0814822,11436032,0.49967285990715027
1650452391.7264373,11468800,0.4888725280761719
1650452410.407278,11517952,0.510004997253418
1650452416.935899,11534336,0.5174909234046936
1650452429.5909908,11567104,0.511500358581543
1650452454.5839784,11632640,0.5094459056854248
1650452460.8940558,11649024,0.47945892810821533
1650452473.4100904,11681792,0.48969054222106934
1650452479.7472975,11698176,0.5068070292472839
1650452492.0180464,11730944,0.5176314115524292
1650452504.7359934,11763712,0.4987049996852875
1650452517.2204304,11796480,0.4838978946208954
1650452523.2907362,11812864,0.501298725605011
1650452529.4849815,11829248,0.5082312822341919
1650452541.8008962,11862016,0.4814518094062805
1650452548.1766331,11878400,0.4646476209163666
1650452554.5481782,11894784,0.5083523988723755
1650452560.918439,11911168,0.47623565793037415
1650452567.2581537,11927552,0.4708080291748047
1650452573.3532906,11943936,0.47980159521102905
1650452579.7061245,11960320,0.48016273975372314
1650452585.983613,11976704,0.4890689253807068
1650452592.32151,11993088,0.49854928255081177
1650452598.62967,12009472,0.4938810467720032
1650452604.9070563,12025856,0.5038002729415894
1650452636.6600401,12107776,0.5169219970703125
1650452643.2115028,12124160,0.47660714387893677
1650452650.256376,12140544,0.4691355228424072
1650452663.386734,12173312,0.486679345369339
1650452669.5894337,12189696,0.5048149228096008
1650452675.975376,12206080,0.47237923741340637
1650452682.6533482,12222464,0.4777214527130127
1650452689.15716,12238848,0.480166494846344
1650452722.103401,12320768,0.4911549389362335
1650452728.623387,12337152,0.5214743614196777
1650452748.6581852,12386304,0.48825329542160034
1650452755.3627322,12402688,0.47223490476608276
1650452768.631939,12435456,0.48287153244018555
1650452775.3683176,12451840,0.4618222117424011
1650452802.6227596,12517376,0.491764098405838
1650452809.1439307,12533760,0.46606653928756714
1650452816.0959952,12550144,0.4714333713054657
1650452829.1645691,12582912,0.4666979908943176
1650452835.6625845,12599296,0.45927101373672485
1650452842.0263638,12615680,0.45732665061950684
1650452848.6721122,12632064,0.4761010706424713
1650452855.296741,12648448,0.45607811212539673
1650452862.1852245,12664832,0.448849618434906
1650452868.9220645,12681216,0.46535563468933105
1650452882.2256742,12713984,0.4542619585990906
1650452888.730552,12730368,0.45408910512924194
1650452895.2373352,12746752,0.4556962847709656
1650452901.458885,12763136,0.4461612105369568
1650452908.1291187,12779520,0.5376370549201965
1650452914.6417649,12795904,0.4586105942726135
1650452921.3718567,12812288,0.4747774004936218
1650452928.0473635,12828672,0.4969886839389801
1650452934.808,12845056,0.49712395668029785
1650452954.6878686,12894208,0.4636963903903961
1650452967.8916008,12926976,0.4880039095878601
1650452974.4845064,12943360,0.502447247505188
1650452987.7016926,12976128,0.47435396909713745
1650453001.0777023,13008896,0.514633297920227
1650453007.8616548,13025280,0.4820655882358551
1650453014.6335714,13041664,0.4859682321548462
1650453021.2879593,13058048,0.4859622120857239
1650453027.9621031,13074432,0.486943781375885
1650453041.159383,13107200,0.4614960551261902
1650453047.7484434,13123584,0.5030967593193054
1650453074.931083,13189120,0.4678223431110382
1650453081.6024432,13205504,0.4684518873691559
1650453088.2706447,13221888,0.47185593843460083
1650453094.8825512,13238272,0.4487294554710388
1650453114.6997294,13287424,0.46585899591445923
1650453121.3430185,13303808,0.4483155608177185
1650453134.5000844,13336576,0.44442734122276306
1650453141.0766563,13352960,0.461699903011322
1650453160.592966,13402112,0.4536105990409851
1650453167.8232422,13418496,0.45123106241226196
1650453174.424222,13434880,0.44509491324424744
1650453181.1612105,13451264,0.452552855014801
1650453187.5898492,13467648,0.4435392916202545
1650453193.960191,13484032,0.44787460565567017
1650453200.3911424,13500416,0.4527824819087982
1650453207.0645835,13516800,0.4352205693721771
1650453214.0016835,13533184,0.4447510838508606
1650453220.7414317,13549568,0.4387558102607727
1650453227.2019086,13565952,0.46172964572906494
1650453233.6475787,13582336,0.4463038742542267
1650453247.0510483,13615104,0.44706687331199646
1650453261.0445993,13647872,0.4184553623199463
1650453268.0925221,13664256,0.41414621472358704
1650453282.9308167,13697024,0.41449469327926636
1650453289.8613906,13713408,0.45197898149490356
1650453296.6397753,13729792,0.4244249165058136
1650453310.572779,13762560,0.428852915763855
1650453317.5068913,13778944,0.39845794439315796
1650453331.6257777,13811712,0.40814101696014404
1650453338.6766732,13828096,0.4039856493473053
1650453352.0357492,13860864,0.4099437892436981
1650453365.3368635,13893632,0.39862188696861267
1650453386.014126,13942784,0.40886884927749634
1650453392.9059334,13959168,0.3986148238182068
1650453412.6715567,14008320,0.39811110496520996
1650453426.7753246,14041088,0.3869909346103668
1650453433.4905097,14057472,0.4049080014228821
1650453440.0980818,14073856,0.39045292139053345
1650453453.4327097,14106624,0.3854062855243683
1650453460.4278677,14123008,0.39046651124954224
1650453467.1729627,14139392,0.37927669286727905
1650453487.6286905,14188544,0.40717485547065735
1650453493.9869432,14204928,0.38955652713775635
1650453507.2000883,14237696,0.4035237431526184
1650453520.2309825,14270464,0.4032013416290283
1650453526.7961543,14286848,0.4121093153953552
1650453560.0765254,14368768,0.41348153352737427
1650453566.6738338,14385152,0.43572598695755005
1650453587.2366455,14434304,0.41571754217147827
1650453593.4991658,14450688,0.44755321741104126
1650453600.0263011,14467072,0.40169966220855713
1650453606.6252875,14483456,0.4274858236312866
1650453613.3363664,14499840,0.44134190678596497
1650453619.6237457,14516224,0.4513453543186188
1650453626.479605,14532608,0.4246857762336731
1650453632.9152,14548992,0.44686055183410645
1650453639.585199,14565376,0.5108691453933716
1650453646.2150874,14581760,0.4396591782569885
1650453652.7819388,14598144,0.413330614566803
1650453666.140963,14630912,0.41422271728515625
1650453672.827652,14647296,0.427509069442749
1650453686.1067333,14680064,0.4035996198654175
1650453699.2962525,14712832,0.39466342329978943
1650453705.90451,14729216,0.4125828146934509
1650453725.6801248,14778368,0.4068602919578552
1650453732.3547733,14794752,0.41679105162620544
1650453745.993388,14827520,0.42739763855934143
1650453752.5787964,14843904,0.41873452067375183
1650453759.102133,14860288,0.40411490201950073
1650453765.798088,14876672,0.39289963245391846
1650453772.6784413,14893056,0.40835103392601013
1650453786.0004082,14925824,0.40174055099487305
1650453792.418716,14942208,0.39867720007896423
1650453805.519831,14974976,0.4042537212371826
1650453811.8426754,14991360,0.42693760991096497
1650453825.399667,15024128,0.4046087861061096
1650453832.0698032,15040512,0.4154926538467407
1650453838.5624633,15056896,0.39934366941452026
1650453845.4624484,15073280,0.4045504629611969
1650453852.0983677,15089664,0.40149790048599243
1650453858.901268,15106048,0.41499727964401245
1650453872.5680943,15138816,0.39321789145469666
1650453899.0351536,15204352,0.41369664669036865
1650453906.129336,15220736,0.3969273269176483
1650453912.6651754,15237120,0.4101700782775879
1650453919.3635678,15253504,0.41771072149276733
1650453926.2738674,15269888,0.4030489921569824
1650453933.4321456,15286272,0.3970192074775696
1650453940.444743,15302656,0.4149232804775238
1650453947.4994922,15319040,0.3963944911956787
1650453954.16525,15335424,0.41663694381713867
1650453981.5927987,15400960,0.3878667652606964
1650453994.7003584,15433728,0.4152068495750427
1650454001.346497,15450112,0.39347249269485474
1650454021.4600952,15499264,0.39864689111709595
1650454028.0908155,15515648,0.4084113836288452
1650454034.8517036,15532032,0.40792155265808105
1650454048.1015196,15564800,0.4099578261375427
1650454054.7365642,15581184,0.3909466564655304
1650454067.654818,15613952,0.3940003514289856
1650454081.086122,15646720,0.39449840784072876
1650454088.0484824,15663104,0.4116641879081726
1650454094.6509676,15679488,0.41650331020355225
1650454115.0369964,15728640,0.4185909628868103
1650454121.960905,15745024,0.41183069348335266
1650454129.1040258,15761408,0.4303428530693054
1650454135.9901679,15777792,0.4046752452850342
1650454142.8736775,15794176,0.4256650507450104
1650454149.474171,15810560,0.4309011697769165
