Wall time,Step,Value
1650457323.7705698,23586560,2.750000238418579
1650457328.3285298,23594432,2.820000171661377
1650457330.7481728,23604992,2.450000286102295
1650457337.2543736,23621248,2.200000762939453
1650457343.9386566,23637824,2.8500001430511475
1650457348.5761669,23645760,2.8000001907348633
1650457354.7928376,23661312,2.8000001907348633
1650457362.4870427,23683264,2.4100005626678467
1650457370.0147305,23703488,2.8000001907348633
1650457370.37891,23705472,2.6600003242492676
1650457370.4891608,23705984,2.4100003242492676
1650457370.5301843,23706176,1.7400012016296387
1650457370.576376,23706432,2.760000228881836
1650457374.9022496,23712448,2.440000534057617
1650457376.3275,23718976,2.930000066757202
1650457376.3526454,23719168,2.000000476837158
1650457377.1803305,23723392,2.560000419616699
1650457380.9210565,23727040,-0.21999776363372803
1650457382.3635783,23734400,2.0400006771087646
1650457388.1916604,23747712,2.9200000762939453
1650457394.5980392,23763776,2.700000286102295
1650457395.4520967,23767744,2.930000066757202
1650457399.8689337,23774144,2.6700003147125244
1650457400.3236673,23776192,1.780000925064087
1650457400.353856,23776256,2.3500003814697266
1650457400.480933,23776832,2.380000591278076
1650457401.0335574,23779008,2.809999942779541
1650457401.142724,23779712,2.820000171661377
1650457401.3173337,23780480,2.5300004482269287
1650457401.4595659,23781184,2.570000410079956
1650457401.6765478,23781952,2.759999990463257
1650457407.0986524,23792704,2.820000171661377
1650457407.563135,23795072,2.510000467300415
1650457414.7914903,23813888,2.7300002574920654
1650457415.3275523,23816128,1.6300009489059448
1650457415.3823056,23816448,2.7800002098083496
1650457420.844862,23826880,2.81000018119812
1650457421.0530267,23827712,2.7900002002716064
1650457421.4174383,23829120,2.7200002670288086
1650457427.2941275,23840768,2.630000352859497
1650457427.5801184,23841920,2.7300002574920654
1650457427.6213655,23842112,2.7800002098083496
1650457427.740458,23842688,2.820000171661377
1650457428.0005975,23843776,2.320000648498535
1650457428.506101,23845824,2.6200003623962402
1650457429.0850043,23848128,2.930000066757202
1650457429.2136602,23848896,2.4200003147125244
1650457429.8282297,23851520,2.750000238418579
1650457430.2938704,23853440,2.3500003814697266
1650457434.237406,23857664,2.7200002670288086
1650457435.5939534,23863808,2.500000476837158
1650457436.6076102,23868160,2.7200002670288086
1650457441.2138758,23876160,2.81000018119812
1650457442.9504495,23883968,2.320000410079956
1650457442.9869437,23884096,2.390000581741333
1650457449.1879,23898432,1.9500007629394531
1650457449.4245138,23899520,2.6700003147125244
1650457456.877796,23919104,2.7400002479553223
1650457460.9121532,23923776,2.81000018119812
1650457461.581397,23926976,2.8400001525878906
1650457462.792777,23932160,2.140000820159912
1650457467.248735,23938944,2.7700002193450928
1650457469.21512,23947456,2.6600000858306885
1650457469.9139965,23950464,2.8600001335144043
1650457470.1656306,23951744,1.8800009489059448
1650457475.2621312,23960768,2.8000001907348633
1650457480.6449835,23970304,2.7100002765655518
1650457481.348229,23973312,2.6500003337860107
1650457481.3969977,23973568,2.4900002479553223
1650457481.411455,23973632,2.6100003719329834
1650457481.4338086,23973696,2.440000534057617
1650457481.544661,23974208,2.1200006008148193
1650457481.767927,23975168,1.8000011444091797
1650457481.8106816,23975360,1.6400012969970703
1650457482.4608028,23978304,2.7800002098083496
1650457483.9953701,23985472,2.56000018119812
1650457489.085502,23994560,2.7100002765655518
1650457489.1346922,23994816,2.880000114440918
1650457489.2857053,23995456,2.4900004863739014
1650457490.051987,23998528,2.8500001430511475
1650457496.115767,24011200,2.6200003623962402
1650457497.1356442,24015744,2.440000534057617
1650457502.0895183,24023872,2.7900002002716064
1650457503.5901914,24030080,2.9000000953674316
1650457503.6542616,24030336,2.630000114440918
1650457504.25143,24032832,2.640000343322754
1650457504.2789435,24032896,2.8400001525878906
1650457509.0288594,24041024,2.6100003719329834
1650457511.2793202,24051328,1.9800009727478027
1650457514.8313887,24053888,2.7400002479553223
1650457515.0980413,24055232,2.6600003242492676
1650457517.337863,24065280,1.8100011348724365
1650457521.2014215,24069248,2.700000286102295
1650457521.5751572,24070912,2.560000419616699
1650457521.654499,24071360,2.620000123977661
1650457522.477108,24074624,2.760000228881836
1650457522.6323092,24075392,2.56000018119812
1650457522.6756244,24075520,0.8600016236305237
1650457523.34077,24078400,2.7200002670288086
1650457523.3845785,24078528,2.9000000953674316
1650457524.3182166,24082816,0.7800015807151794
1650457524.4748135,24083648,2.570000410079956
1650457524.627424,24084352,2.640000343322754
1650457528.2163236,24087040,2.9000000953674316
1650457529.412994,24092800,2.6200003623962402
1650457530.5089872,24097536,0.24000179767608643
1650457531.0793974,24100160,2.680000066757202
1650457535.0142007,24104000,2.520000457763672
1650457535.4270005,24105600,2.8000001907348633
1650457536.1744728,24109248,2.7400002479553223
1650457537.4919014,24114688,2.640000343322754
1650457537.5996754,24115264,2.750000238418579
1650457541.4074485,24119040,2.7400002479553223
1650457542.4681947,24123648,2.950000047683716
1650457542.6637692,24124544,2.0900003910064697
1650457547.9350703,24134528,2.7100002765655518
1650457547.979469,24134720,2.40000057220459
1650457547.994345,24134784,2.460000514984131
1650457548.2205188,24135744,1.970000982284546
1650457554.9124002,24150720,1.5200014114379883
1650457554.9587822,24150848,2.8600001335144043
1650457555.2643392,24152256,2.7800002098083496
1650457555.6576135,24154240,2.500000476837158
1650457555.7090394,24154432,2.2500007152557373
1650457555.8795614,24155328,1.7900011539459229
1650457556.0312817,24156096,2.460000514984131
1650457556.2916431,24157248,2.5300002098083496
1650457557.628079,24163392,1.9400010108947754
1650457558.3104784,24166336,2.5500001907348633
1650457561.363664,24166720,2.690000295639038
1650457561.4948294,24167168,2.380000591278076
1650457561.9008331,24169216,2.4200005531311035
1650457562.0179782,24169664,2.81000018119812
1650457562.0691779,24169920,1.140001654624939
1650457562.3322742,24171136,1.410001277923584
1650457562.4802308,24171776,2.760000228881836
1650457562.5384357,24171968,2.580000400543213
1650457562.6573484,24172672,2.5400004386901855
1650457562.7929354,24173248,2.260000705718994
1650457562.9823248,24174144,2.880000114440918
1650457563.5763993,24176896,2.7300000190734863
1650457564.614226,24181376,2.580000400543213
1650457567.8270636,24182848,2.580000400543213
1650457568.077057,24184064,2.4900002479553223
1650457568.7624817,24187072,1.9900007247924805
1650457568.8907845,24187776,1.890000820159912
1650457569.034425,24188544,2.5900003910064697
1650457570.5077534,24195008,2.7300000190734863
1650457570.7126555,24195776,2.5900003910064697
1650457575.5207257,24203712,2.5500001907348633
1650457576.1107533,24206144,1.7500008344650269
1650457577.7982645,24213824,2.580000400543213
1650457581.4841373,24217792,1.5600013732910156
1650457581.609797,24218368,2.2500007152557373
1650457581.6241257,24218432,2.6600003242492676
1650457581.7881193,24219136,2.7100002765655518
1650457582.6350524,24222848,2.2400007247924805
1650457582.7119145,24223168,2.3100006580352783
1650457582.7986042,24223488,2.1700007915496826
1650457583.1005545,24224832,2.5300002098083496
1650457583.556988,24226944,2.5900001525878906
1650457584.0500991,24228800,2.690000295639038
1650457584.2209392,24229824,2.1700007915496826
1650457584.2550619,24230016,2.700000286102295
1650457584.4017496,24230528,2.500000476837158
1650457584.444447,24230720,2.7100000381469727
1650457584.6787863,24231744,2.450000286102295
1650457588.2119155,24234496,2.830000162124634
1650457588.4844933,24235712,2.4200003147125244
1650457588.784387,24236992,2.750000238418579
1650457589.1560376,24238976,2.1000006198883057
1650457589.2110057,24239296,2.830000162124634
1650457589.870954,24242368,2.750000238418579
1650457590.3923595,24244800,2.7899999618530273
1650457590.841345,24247360,2.75
1650457594.0621026,24248704,2.5900001525878906
1650457594.0836911,24248768,2.6200003623962402
1650457594.2131832,24249408,2.510000467300415
1650457594.5450644,24250944,2.510000467300415
1650457594.5971541,24251264,2.40000057220459
1650457596.111805,24258624,2.759999990463257
1650457597.424718,24263872,2.3000006675720215
1650457600.6832461,24265216,2.630000352859497
1650457600.69766,24265280,2.7300002574920654
1650457600.7398632,24265472,0.5900017023086548
1650457600.7985687,24265856,1.8900010585784912
1650457600.9242136,24266432,2.7100002765655518
1650457601.2176213,24267776,2.7100002765655518
1650457601.9190536,24271168,1.680001139640808
1650457602.3294575,24272768,2.1100006103515625
1650457602.560916,24273600,1.8700010776519775
1650457602.831228,24274944,2.7700002193450928
1650457602.8941314,24275264,2.150000810623169
1650457603.8413498,24279040,2.4800002574920654
1650457604.3469708,24280832,1.6400012969970703
1650457608.8581522,24286912,2.4900002479553223
1650457608.9060547,24287168,2.3700003623962402
1650457609.016846,24287872,2.690000057220459
1650457609.0311587,24287936,2.640000343322754
1650457609.06891,24288000,2.6600000858306885
1650457610.0377364,24292288,2.4300003051757812
1650457610.8266344,24295616,2.5400004386901855
1650457610.9886541,24296320,2.81000018119812
1650457614.4458346,24298112,2.2300007343292236
1650457615.5209453,24302656,2.870000123977661
1650457615.5404294,24302784,2.81000018119812
1650457616.3075402,24306432,2.440000295639038
1650457616.541836,24307456,2.5300002098083496
1650457616.7587094,24308544,2.090000867843628
1650457617.9811964,24313600,1.360001564025879
1650457617.9954736,24313664,2.6700000762939453
1650457618.038283,24313856,2.6200003623962402
1650457621.3993719,24315712,2.700000047683716
1650457622.015842,24318400,2.4100005626678467
1650457623.0003026,24322880,1.6400011777877808
1650457627.915641,24331648,2.220000743865967
1650457630.0655043,24341056,2.81000018119812
1650457630.1770787,24341504,2.7100000381469727
1650457630.2420895,24341760,2.3600003719329834
1650457631.0344448,24345280,2.7900002002716064
1650457631.301823,24346560,2.380000591278076
1650457634.536194,24347520,2.6600003242492676
1650457634.6321812,24348032,2.4300003051757812
1650457634.707288,24348416,2.640000343322754
1650457635.361681,24352128,1.970000982284546
1650457635.784823,24354112,2.820000171661377
1650457635.9442558,24354944,2.390000581741333
1650457636.5966516,24358144,1.3000013828277588
1650457636.6911855,24358656,2.560000419616699
1650457637.0968127,24360448,1.9100010395050049
1650457637.2807562,24361344,2.5900001525878906
1650457637.2948437,24361408,2.4600002765655518
1650457637.3557134,24361728,2.7700002193450928
1650457641.26647,24365632,2.9200000762939453
1650457641.3908827,24366208,2.6200003623962402
1650457641.413051,24366272,2.3600006103515625
1650457641.6996891,24367360,2.6800003051757812
1650457641.73758,24367488,2.9100000858306885
1650457641.8105328,24367936,0.4900015592575073
1650457642.4245439,24370624,2.6100003719329834
1650457642.5560148,24371264,2.750000238418579
1650457642.6484406,24371712,2.640000104904175
1650457643.393406,24374528,2.500000476837158
1650457643.5044634,24374720,2.8500001430511475
1650457643.6482234,24375360,2.6500003337860107
1650457643.746944,24375936,2.140000581741333
1650457647.7624776,24380608,2.690000057220459
1650457648.0535982,24381568,2.7900002002716064
1650457648.099701,24381888,2.250000476837158
1650457648.2494965,24382528,2.7800002098083496
1650457648.8798158,24385024,2.4200005531311035
1650457649.2561505,24386816,2.809999942779541
1650457649.32434,24387008,2.820000171661377
1650457649.5446234,24387968,1.9900009632110596
1650457649.7680357,24388736,2.3600003719329834
1650457650.3323576,24390912,2.5500004291534424
1650457650.731603,24392896,2.510000228881836
1650457650.899526,24393600,2.4700005054473877
1650457654.6218038,24396928,2.8500001430511475
1650457654.6652577,24397120,1.8900010585784912
1650457654.6856084,24397248,2.560000419616699
1650457655.1045508,24399040,2.21000075340271
1650457655.2835722,24400192,2.460000514984131
1650457656.2327745,24403840,2.3500003814697266
1650457656.6692352,24405952,2.8500001430511475
1650457657.0025132,24407616,1.900000810623169
1650457657.2459507,24408576,2.450000524520874
1650457657.6402752,24409792,2.7700002193450928
1650457663.4077325,24421760,2.580000400543213
1650457663.548539,24422528,2.210000514984131
1650457663.6050956,24422784,2.630000352859497
1650457663.8252747,24423744,2.450000524520874
1650457663.839485,24423808,2.830000162124634
1650457663.9364915,24424128,2.6000001430511475
1650457664.2418182,24425600,2.830000162124634
1650457664.3086023,24425856,2.390000581741333
1650457664.3399324,24425920,2.630000352859497
1650457664.9362893,24428224,2.8500001430511475
1650457668.5213606,24430144,2.630000352859497
1650457668.5440333,24430208,2.5300002098083496
1650457669.1825712,24432960,2.3600003719329834
1650457669.4534967,24433920,2.880000114440918
1650457670.0008712,24436096,2.9200000762939453
1650457670.5639985,24438400,1.4800012111663818
1650457670.7278092,24439232,2.7100002765655518
1650457671.7624142,24443520,2.5300004482269287
1650457671.9140794,24444160,2.7900002002716064
1650457675.6373153,24447168,1.9600008726119995
1650457675.826068,24447872,1.7400012016296387
1650457676.2478008,24449728,2.5300004482269287
1650457676.262098,24449792,2.7300002574920654
1650457676.3121707,24449984,1.7600011825561523
1650457677.1290357,24453376,2.560000419616699
1650457677.1795788,24453568,2.890000104904175
1650457677.3101873,24454144,1.7300012111663818
1650457677.338116,24454272,2.5400004386901855
1650457677.8170068,24456448,0.9200009107589722
1650457677.8313272,24456512,2.8000001907348633
1650457677.9347544,24457024,2.510000228881836
1650457677.9490194,24457088,2.750000238418579
1650457678.0402849,24457536,2.520000457763672
1650457678.0624475,24457600,2.4300005435943604
1650457678.5517101,24459648,2.890000104904175
1650457678.6244574,24459904,2.820000171661377
1650457678.8525453,24460800,2.2400004863739014
1650457682.136935,24462336,2.630000114440918
1650457682.6090016,24464064,2.630000114440918
1650457682.656577,24464320,2.560000419616699
1650457683.130992,24466304,2.6100001335144043
1650457683.4720047,24467648,2.809999942779541
1650457683.501133,24467776,2.5300004482269287
1650457683.5262072,24467968,0.8800013661384583
1650457683.7628615,24469120,2.630000352859497
1650457683.8135905,24469312,1.1400010585784912
1650457683.967754,24470016,2.5500001907348633
1650457684.088188,24470720,2.520000457763672
1650457684.380119,24472064,2.4700005054473877
1650457684.5900168,24472960,2.8299999237060547
1650457684.8877227,24474304,2.3500006198883057
1650457684.912267,24474496,2.7899999618530273
1650457685.0407493,24474944,2.700000286102295
1650457685.0756845,24475136,2.8000001907348633
1650457685.1226828,24475328,2.4700002670288086
1650457685.2072122,24475712,2.3000006675720215
1650457685.4191923,24476736,1.3200013637542725
1650457685.5689232,24477376,2.9100000858306885
1650457688.6625118,24478080,2.820000171661377
1650457688.9104624,24479360,0.6200016736984253
1650457688.954992,24479552,2.4700005054473877
1650457689.0323722,24479808,2.5400004386901855
1650457689.2792153,24480832,2.690000295639038
1650457689.3096795,24480960,2.7900002002716064
1650457689.566435,24481984,2.8000001907348633
1650457689.5867233,24482112,2.7200002670288086
1650457689.9910307,24484032,2.5500001907348633
1650457690.207475,24485184,2.330000400543213
1650457690.2221422,24485248,2.950000047683716
1650457691.5225763,24490816,2.4800004959106445
1650457691.6782653,24491712,2.750000238418579
1650457691.8534544,24492288,2.3000006675720215
1650457695.7415457,24496000,2.380000591278076
1650457697.188779,24502016,2.750000238418579
1650457698.0137582,24505856,0.7000014781951904
1650457698.4546382,24507840,2.6100001335144043
1650457698.5106127,24508096,1.4600014686584473
1650457698.640536,24508608,2.3000004291534424
1650457698.9294355,24509888,2.7100000381469727
1650457702.124419,24510848,2.9100000858306885
1650457702.2582958,24511424,2.150000810623169
1650457702.3621607,24511936,2.8400001525878906
1650457703.237325,24515904,2.1100006103515625
1650457703.3686821,24516672,2.5300004482269287
1650457705.1166143,24524096,2.570000410079956
1650457705.164404,24524352,2.7300002574920654
1650457705.186344,24524416,2.270000696182251
1650457705.2248878,24524672,1.7800008058547974
1650457705.7364824,24526848,2.880000114440918
1650457709.0211496,24527872,2.2400004863739014
1650457709.1610606,24528448,2.6600003242492676
1650457709.6441243,24530368,2.81000018119812
1650457709.7127016,24530688,2.5300004482269287
1650457710.4725616,24534016,2.4200005531311035
1650457710.546131,24534336,2.440000295639038
1650457710.718302,24534976,2.930000066757202
1650457710.8422556,24535552,2.450000286102295
1650457711.2602582,24537216,2.460000514984131
1650457711.3179567,24537408,2.690000295639038
1650457711.3614933,24537728,2.6800003051757812
1650457711.3896909,24537856,2.880000114440918
1650457711.441522,24537984,2.7699999809265137
1650457711.4791403,24538112,2.460000514984131
1650457712.0746157,24540544,2.7700002193450928
1650457712.1409357,24540800,2.9100000858306885
1650457712.1687589,24540928,2.700000286102295
1650457712.3641336,24541632,2.640000343322754
1650457712.3784328,24541696,2.6600003242492676
1650457715.8097317,24543872,2.6100003719329834
1650457716.3129046,24546176,2.440000534057617
1650457716.511713,24547136,2.320000648498535
1650457716.5259323,24547200,2.759999990463257
1650457717.3716466,24550528,2.7700002193450928
1650457717.3862872,24550592,0.5900017023086548
1650457717.4597187,24550848,2.6500003337860107
1650457717.5034676,24551040,2.3000004291534424
1650457718.2061453,24554176,2.760000228881836
1650457718.684109,24556160,2.760000228881836
1650457718.698585,24556224,2.380000591278076
1650457718.7131512,24556288,2.4100005626678467
1650457718.7477312,24556480,2.820000171661377
1650457718.787777,24556736,2.6800003051757812
1650457718.8244202,24556864,2.580000400543213
1650457719.056716,24557760,2.3400003910064697
1650457724.2528076,24566592,2.6200003623962402
1650457724.2679477,24566656,2.6000003814697266
1650457726.348252,24575808,2.4800004959106445
1650457729.8698997,24578368,2.950000047683716
1650457729.9123735,24578496,2.6500003337860107
1650457730.485479,24580928,1.6300010681152344
1650457730.5791693,24581312,2.2900004386901855
1650457730.6482365,24581696,2.460000514984131
1650457731.8945222,24587200,2.6500003337860107
1650457732.0974026,24588352,2.580000400543213
1650457732.2265513,24588864,2.4700005054473877
1650457736.0081139,24592896,2.570000410079956
1650457736.1661983,24593472,2.520000457763672
1650457736.180378,24593536,2.4900004863739014
1650457736.240035,24593856,2.7900002002716064
1650457736.4815402,24595072,2.630000352859497
1650457736.6253734,24595584,2.9000000953674316
1650457736.6766346,24595776,1.1700013875961304
1650457737.1276088,24597888,1.8500008583068848
1650457737.2618852,24598464,2.950000047683716
1650457737.3141584,24598592,-0.9599968194961548
1650457737.811717,24600832,2.8000001907348633
1650457738.3848836,24603328,1.43000066280365
1650457738.3993294,24603392,2.1000008583068848
1650457739.0252068,24605824,2.3000006675720215
1650457739.0591424,24606016,2.7400002479553223
1650457739.141147,24606400,2.640000343322754
1650457739.2914672,24607168,2.4700005054473877
1650457739.3562188,24607424,2.500000476837158
1650457739.5493667,24608128,2.750000238418579
1650457739.570081,24608256,0.8000015616416931
1650457739.5989509,24608384,2.6600003242492676
1650457742.8038304,24609472,1.8000010251998901
1650457742.9969764,24610368,2.760000228881836
1650457743.3006384,24611584,2.7400002479553223
1650457743.3667533,24611968,2.4700005054473877
1650457743.4138193,24612224,2.890000104904175
1650457743.4546783,24612416,2.4800004959106445
1650457743.5757952,24612864,2.6100001335144043
1650457743.6392365,24613120,2.6100001335144043
1650457743.6533482,24613184,2.320000648498535
1650457745.6798763,24621376,2.820000171661377
1650457745.6944988,24621440,2.7899999618530273
1650457745.7283232,24621632,2.6100003719329834
1650457745.7426736,24621696,1.3900012969970703
1650457746.0107987,24623040,2.759999990463257
1650457746.0404367,24623168,2.3600006103515625
1650457746.1221676,24623488,2.630000352859497
1650457749.4533098,24625280,2.3700003623962402
1650457749.8027427,24626816,2.7900002002716064
1650457750.185593,24628416,2.5500004291534424
1650457751.9806135,24636352,2.9700000286102295
1650457751.9949963,24636416,2.2400007247924805
1650457752.732681,24639680,1.9100010395050049
1650457752.7665124,24639872,1.8500010967254639
1650457752.7949848,24640000,2.4900002479553223
1650457752.9898815,24641024,2.7700002193450928
1650457756.3289292,24642560,2.40000057220459
1650457756.4004326,24642816,1.2500014305114746
1650457757.4825714,24647872,2.870000123977661
1650457757.7210407,24648896,2.9100000858306885
1650457757.7494056,24649024,1.8500009775161743
1650457757.8114176,24649344,2.6500003337860107
1650457757.852957,24649536,2.8299999237060547
1650457757.8670526,24649600,2.40000057220459
1650457757.995471,24650240,1.0700016021728516
1650457758.0463142,24650432,2.1700005531311035
1650457758.2646654,24651200,2.6700000762939453
1650457758.4533458,24652224,2.3600006103515625
1650457758.4806163,24652352,2.8600001335144043
1650457758.9562552,24654272,2.4300005435943604
1650457758.97834,24654336,2.8600001335144043
1650457759.178712,24655296,2.870000123977661
1650457762.8523066,24658752,-0.08999764919281006
1650457764.5958068,24666240,2.640000343322754
1650457764.6290014,24666432,1.6700010299682617
1650457764.6512094,24666496,2.890000104904175
1650457764.7223752,24666816,2.8400001525878906
1650457764.9144993,24667776,1.2300008535385132
1650457765.7540207,24671296,0.95000159740448
1650457765.7793221,24671488,2.21000075340271
1650457766.270717,24673792,2.320000648498535
1650457766.323865,24674112,0.360001802444458
1650457769.814419,24676608,2.7700002193450928
1650457770.1612446,24678016,2.5500004291534424
1650457770.1890633,24678144,2.1100006103515625
1650457771.597876,24683840,2.270000457763672
1650457771.6467118,24684096,2.4900004863739014
1650457771.7269948,24684416,2.3600003719329834
1650457771.9063845,24685184,2.880000114440918
1650457772.1367443,24686144,2.580000400543213
1650457772.294465,24686848,2.75
1650457772.3709176,24687232,2.7100000381469727
1650457772.605135,24688128,2.4200005531311035
1650457772.7531226,24688960,2.560000419616699
1650457772.8038387,24689152,2.2900004386901855
1650457773.1136005,24690304,2.1100006103515625
1650457773.1933477,24690624,2.6600003242492676
1650457776.2181268,24690816,1.590001106262207
1650457776.3027701,24691200,2.5500001907348633
1650457776.3170223,24691264,2.3700006008148193
1650457776.3314872,24691328,2.380000591278076
1650457776.3669257,24691456,2.820000171661377
1650457776.3812714,24691520,2.6700000762939453
1650457776.3955135,24691584,2.6200003623962402
1650457776.4432843,24691840,2.6600003242492676
1650457776.5041313,24692160,2.7800002098083496
1650457776.5374002,24692352,2.750000238418579
1650457776.564451,24692480,2.560000419616699
1650457776.5784528,24692544,2.510000228881836
1650457776.7083328,24693056,2.4800002574920654
1650457776.7227023,24693120,1.970000982284546
1650457776.7652683,24693312,2.6600003242492676
1650457776.8206942,24693568,2.700000047683716
1650457776.9344223,24694016,1.6700011491775513
1650457777.0312505,24694656,2.310000419616699
1650457777.1907725,24695424,2.6500000953674316
1650457777.21286,24695488,2.7700002193450928
1650457777.2933815,24695936,2.7300002574920654
1650457777.6289928,24697344,2.1100008487701416
1650457778.0196745,24699328,2.830000162124634
1650457778.20157,24700160,2.7800002098083496
1650457778.6291063,24702208,2.640000343322754
1650457778.8703468,24703040,2.7800002098083496
1650457779.4807656,24705536,-0.07999789714813232
1650457779.6552732,24706368,2.8500001430511475
1650457779.6895645,24706560,2.4100005626678467
1650457779.7622795,24706816,2.4300003051757812
1650457779.7830305,24706944,2.5900003910064697
1650457779.7973158,24707008,2.030000686645508
1650457779.8117392,24707072,1.4100013971328735
1650457782.8166065,24707200,2.5400004386901855
1650457782.8786428,24707520,2.500000238418579
1650457783.0136948,24708032,1.900000810623169
1650457783.080056,24708416,2.759999990463257
1650457783.296148,24709568,2.460000514984131
1650457783.3388543,24709760,2.9100000858306885
1650457783.6584988,24711168,2.690000057220459
1650457784.0785003,24713024,1.8500010967254639
1650457784.1590695,24713408,1.6500012874603271
1650457784.1880438,24713536,2.7100002765655518
1650457784.348783,24714048,2.7900002002716064
1650457784.383661,24714240,2.9000000953674316
1650457784.398425,24714304,2.820000171661377
1650457784.4369228,24714368,2.320000648498535
1650457784.541174,24714880,2.6100003719329834
1650457784.588972,24715136,2.5400002002716064
1650457785.908345,24720512,2.9100000858306885
1650457786.228411,24721856,2.7800002098083496
1650457786.2764106,24722112,1.4200012683868408
1650457786.4363303,24722880,2.560000419616699
1650457789.5052524,24723584,2.700000286102295
1650457789.5995197,24723968,2.40000057220459
1650457789.677297,24724480,1.8700008392333984
1650457790.0110297,24725888,2.250000476837158
1650457790.033333,24725952,2.870000123977661
1650457790.3284307,24726976,1.570001244544983
1650457790.4290974,24727552,2.6700003147125244
1650457790.4708624,24727744,2.3700006008148193
1650457790.5974436,24728256,2.6200003623962402
1650457790.6113713,24728320,2.75
1650457790.8673325,24729472,2.630000352859497
1650457790.9697936,24729984,2.5300004482269287
1650457791.0083964,24730240,2.7400002479553223
1650457791.0304914,24730304,2.4300005435943604
1650457791.0523698,24730368,2.7100002765655518
1650457791.1168501,24730560,2.6000003814697266
1650457791.4175787,24732032,2.8000001907348633
1650457791.4734433,24732288,2.7800002098083496
1650457791.8681128,24733760,2.210000514984131
1650457791.8826282,24733824,0.690001368522644
1650457792.0484848,24734720,2.580000400543213
1650457792.0851026,24734848,2.7300000190734863
1650457792.1762016,24735296,2.270000696182251
1650457792.219859,24735488,-0.3299976587295532
1650457792.2772043,24735744,2.4900004863739014
1650457792.3830163,24736256,2.210000514984131
1650457792.5510604,24737088,2.6100003719329834
1650457792.5824106,24737344,2.3000006675720215
1650457792.6045692,24737408,2.630000352859497
1650457792.625022,24737536,2.700000047683716
1650457792.8691263,24738752,2.570000171661377
1650457792.9774559,24739200,1.830000877380371
1650457796.1525533,24740160,2.7800002098083496
1650457796.1810749,24740288,2.8600001335144043
1650457796.7882924,24742464,0.7900013327598572
1650457796.832986,24742784,2.6500003337860107
1650457796.8919792,24742976,2.310000419616699
1650457796.9063237,24743040,2.15000057220459
1650457797.287253,24744448,2.870000123977661
1650457797.3417208,24744768,2.3700003623962402
1650457797.6420531,24746176,2.090000629425049
1650457797.6789598,24746304,1.9900009632110596
1650457797.7080328,24746432,2.5300002098083496
1650457797.8414214,24746880,2.4200005531311035
1650457797.8893168,24747136,2.5900003910064697
1650457797.9035447,24747200,2.5200002193450928
1650457798.066516,24747968,2.750000238418579
1650457798.1315906,24748224,2.7800002098083496
1650457798.1463287,24748288,2.200000524520874
1650457798.1746526,24748416,2.5900003910064697
1650457798.1891031,24748480,2.6800003051757812
1650457798.2477257,24748672,1.4000015258789062
1650457803.2467532,24757184,2.080000877380371
1650457803.349314,24757696,2.930000066757202
1650457803.3711789,24757760,2.5500004291534424
1650457803.5401115,24758464,2.4700005054473877
1650457803.6801255,24759040,2.270000457763672
1650457804.157758,24760960,1.6700010299682617
1650457804.2330887,24761472,1.830000877380371
1650457804.2910268,24761664,2.6800003051757812
1650457804.5210502,24762944,2.520000457763672
1650457804.8094282,24763968,1.7100012302398682
1650457805.4259765,24766272,2.140000820159912
