Wall time,Step,Value
1650457845.3756409,24861120,38.0
1650457845.604037,24861888,37.0
1650457845.7337294,24862464,24.0
1650457845.8413043,24863040,18.0
1650457845.8895342,24863296,21.0
1650457846.0376873,24864000,59.0
1650457846.0520778,24864064,153.0
1650457846.159615,24864448,34.0
1650457846.3513677,24865024,20.0
1650457846.4066606,24865344,8.0
1650457846.7367604,24866880,32.0
1650457847.3986766,24869760,60.0
1650457847.478331,24870080,24.0
1650457847.5231173,24870208,127.0
1650457847.5532506,24870272,43.0
1650457847.5677545,24870336,84.0
1650457851.1007507,24873984,58.0
1650457851.122587,24874048,59.0
1650457851.593852,24875968,101.0
1650457852.3641236,24879232,57.0
1650457852.3837156,24879360,46.0
1650457852.4246385,24879552,67.0
1650457852.438669,24879616,128.0
1650457853.335639,24883328,32.0
1650457853.3499866,24883392,11.0
1650457853.3695688,24883520,42.0
1650457853.8409972,24885312,17.0
1650457853.9158154,24885696,104.0
1650457853.9751415,24886016,39.0
1650457853.9891834,24886080,44.0
1650457854.0385993,24886272,41.0
1650457854.0529604,24886336,37.0
1650457858.1007411,24890880,36.0
1650457858.4811249,24892672,64.0
1650457858.6809988,24893440,51.0
1650457859.0489202,24894912,42.0
1650457859.1869943,24895552,85.0
1650457859.2367496,24895744,36.0
1650457859.3151884,24896064,157.0
1650457859.4658325,24896768,154.0
1650457859.635775,24897600,38.0
1650457859.7149956,24897920,97.0
1650457859.7494767,24898112,36.0
1650457860.6546373,24901952,53.0
1650457860.6897724,24902080,23.0
1650457860.7324708,24902272,3.0
1650457860.749674,24902336,89.0
1650457860.7672842,24902400,58.0
1650457860.8828812,24902848,60.0
1650457860.9508946,24903040,78.0
1650457864.3935637,24904768,150.0
1650457864.4288473,24904960,31.0
1650457864.5145178,24905344,91.0
1650457864.5872402,24905600,40.0
1650457865.0327826,24907520,39.0
1650457865.075774,24907712,56.0
1650457865.1082308,24907776,111.0
1650457866.8687234,24915072,91.0
1650457866.896352,24915136,37.0
1650457866.9203215,24915264,57.0
1650457867.1530352,24916224,22.0
1650457867.16716,24916288,28.0
1650457867.1892061,24916352,26.0
1650457867.2165782,24916480,29.0
1650457867.2363963,24916608,34.0
1650457867.250494,24916672,56.0
1650457867.3226404,24916928,26.0
1650457867.3513453,24917056,26.0
1650457867.6786826,24918272,37.0
1650457867.817199,24918912,32.0
1650457867.8824167,24919168,25.0
1650457871.0534205,24920192,37.0
1650457871.1053247,24920512,69.0
1650457871.1192927,24920576,37.0
1650457871.2051601,24921024,33.0
1650457871.2270515,24921088,81.0
1650457872.0935998,24924544,11.0
1650457872.4094784,24925952,31.0
1650457872.969168,24928000,138.0
1650457873.0164447,24928256,36.0
1650457873.1424882,24928768,20.0
1650457873.2162223,24928960,45.0
1650457873.3638513,24929728,32.0
1650457873.420958,24930112,178.0
1650457873.548811,24930688,70.0
1650457873.5630867,24930752,146.0
1650457873.5969744,24930944,28.0
1650457873.619148,24931008,95.0
1650457874.5679286,24934400,44.0
1650457874.6248467,24934656,28.0
1650457874.669495,24934784,21.0
1650457874.7013521,24935040,45.0
1650457874.813626,24935552,14.0
1650457878.2353814,24936960,43.0
1650457880.0047913,24943616,73.0
1650457880.0687656,24943872,51.0
1650457880.101075,24944064,85.0
1650457880.4037547,24945472,28.0
1650457880.4257357,24945536,39.0
1650457880.544097,24946112,13.0
1650457880.959564,24947840,42.0
1650457881.0396214,24948288,13.0
1650457881.0615475,24948352,33.0
1650457881.0812836,24948480,39.0
1650457881.1007402,24948608,49.0
1650457881.343976,24949568,67.0
1650457881.4435825,24950144,48.0
1650457882.030999,24952768,43.0
1650457885.046051,24953024,113.0
1650457885.0605848,24953088,64.0
1650457885.080515,24953216,48.0
1650457885.1256442,24953344,35.0
1650457885.3640006,24954432,180.0
1650457885.3783748,24954496,6.0
1650457885.435437,24954752,48.0
1650457885.4500206,24954816,62.0
1650457885.4978268,24955072,61.0
1650457885.7250621,24956160,28.0
1650457885.8906918,24956992,80.0
1650457885.9049098,24957056,70.0
1650457885.977583,24957312,42.0
1650457885.9975266,24957440,23.0
1650457886.0174522,24957568,26.0
1650457886.0660596,24957824,36.0
1650457886.1076021,24958080,60.0
1650457886.1296477,24958144,134.0
1650457886.1439865,24958208,56.0
1650457886.3329468,24958848,120.0
1650457886.35285,24958976,124.0
1650457886.4142964,24959296,12.0
1650457886.4512565,24959424,61.0
1650457886.5019248,24959616,322.0
1650457886.516315,24959680,67.0
1650457886.530654,24959744,55.0
1650457886.6798282,24960320,28.0
1650457888.0153358,24965952,45.0
1650457888.0294983,24966016,123.0
1650457888.0669415,24966144,66.0
1650457888.0994513,24966336,40.0
1650457888.113498,24966400,48.0
1650457888.1495242,24966528,123.0
1650457888.2001843,24966784,18.0
1650457888.219552,24966912,234.0
1650457888.2334666,24966976,40.0
1650457888.2719884,24967232,58.0
1650457888.3472826,24967616,53.0
1650457888.3616054,24967680,51.0
1650457888.3812292,24967808,26.0
1650457888.3952138,24967872,198.0
1650457888.6722393,24968768,51.0
1650457892.057226,24970560,19.0
1650457892.071411,24970624,46.0
1650457892.2161927,24971328,152.0
1650457892.241395,24971520,29.0
1650457892.3143237,24971776,36.0
1650457892.362493,24972032,94.0
1650457892.387097,24972224,7.0
1650457892.4293857,24972416,12.0
1650457892.4811933,24972736,33.0
1650457892.6285813,24973376,45.0
1650457892.6426384,24973440,78.0
1650457892.6567926,24973504,74.0
1650457892.8347847,24974208,31.0
1650457892.9191844,24974528,39.0
1650457894.3221104,24980608,52.0
1650457895.2117102,24984256,44.0
1650457895.2263887,24984320,38.0
1650457895.2560956,24984384,62.0
1650457895.2907932,24984576,119.0
1650457895.3052473,24984640,29.0
1650457895.3196006,24984704,7.0
1650457895.4109738,24985088,15.0
1650457895.473708,24985344,76.0
1650457895.4951465,24985472,29.0
1650457895.5144637,24985600,84.0
