id,length,success,spl
00000000,761.07,0.56,0.020422639145115138
00100000,713.36,0.59,0.031338440930815135
00200000,807.98,0.34,0.016968971548345403
00300000,688.39,0.6,0.02929076064710318
00400000,508.69,0.8,0.05557070239232937
00500000,511.66,0.88,0.047587293853175006
00600000,448.03,0.87,0.05807614548650784
00700000,400.04,0.86,0.06921520780384739
00800000,385.82,0.91,0.06534163068831246
00900000,370.76,0.92,0.07389653245679448
01000000,339.72,0.92,0.08418363374056372
01100000,315.17,0.89,0.11260734042934244
01200000,285.9,0.95,0.10685063591652455
01300000,263.27,0.96,0.11773712986138765
01400000,242.81,0.96,0.11700833216865472
01500000,241.23,0.95,0.12069777449631104
01600000,227.28,0.97,0.12434714702041055
01700000,199.71,1.0,0.1456367489593128
01800000,178.01,1.0,0.14532833622120522
01900000,179.76,1.0,0.1553273643706143
02000000,182.31,0.97,0.16955863126724569
02100000,176.34,1.0,0.15118379785880162
02200000,167.12,0.98,0.1981707414805614
02300000,147.84,0.99,0.1961779762726609
02400000,190.95,0.98,0.13318662288871544
02500000,160.18,0.98,0.21928334073579964
02600000,158.81,0.98,0.17796389229354903
02700000,165.98,0.98,0.2068716141900126
02800000,139.18,0.99,0.18351106560180355
02900000,126.28,1.0,0.19582499651234633
03000000,178.41,0.95,0.2057961000178895
03100000,182.63,0.97,0.19409989213067508
03200000,142.96,0.99,0.21629636806478625
03300000,151.25,0.98,0.22669993050250767
03400000,132.33,0.99,0.21490772879027148
03500000,134.33,1.0,0.21376395561264833
03600000,150.09,0.98,0.2133561998822785
03700000,150.91,0.99,0.21436322559270127
03800000,128.57,0.99,0.20254207924443854
03900000,132.39,0.98,0.22079620648617757
04000000,131.06,1.0,0.22292168848392854
04100000,139.8,0.98,0.22551812451581937
04200000,136.67,1.0,0.19541126532811165
04300000,123.55,1.0,0.2408846356617387
04400000,158.2,0.97,0.20609855298385277
04500000,143.14,0.99,0.21662142346487973
04600000,140.55,0.99,0.20078461588190946
04700000,121.82,1.0,0.23269169616184052
04800000,154.53,0.98,0.20613770378691462
04900000,134.66,0.98,0.2199065125769485
05000000,108.17,1.0,0.2559734752858986
05100000,121.59,0.96,0.25605022199966054
05200000,131.33,0.98,0.21234921587881617
05300000,126.06,0.97,0.25479651223243566
05400000,181.6,0.95,0.2220373639587036
05500000,159.71,0.96,0.18842120914159685
05600000,126.62,0.99,0.2226345360827384
05700000,126.76,0.99,0.21026843032682116
05800000,162.88,0.96,0.23706921469213413
05900000,125.46,0.98,0.23724746843255753
06000000,137.55,0.97,0.22727369990440163
06100000,128.56,0.98,0.21227673473926806
06200000,134.74,0.99,0.22088504180412405
06300000,165.62,0.97,0.23625073687711734
