step,return,length,success
32768,0.012498975,437.0,1.0
49152,-1.197731,579.6363636363636,1.0
65536,-4.50094,887.7014925373135,0.3582089552238806
81920,-3.8285637,815.0641025641025,0.44871794871794873
98304,-3.0757794,736.04,0.57
114688,-2.8795784,705.18,0.56
131072,-1.3397619,549.46,0.88
147456,-1.3756638,546.53,0.84
163840,-1.2905643,531.22,0.81
180224,-0.5672085,450.61,0.87
196608,-0.7162607,461.15,0.84
212992,-0.5609109,441.38,0.85
229376,-0.4239093,421.35,0.86
245760,-0.4893087,425.7,0.87
262144,-0.3393083,405.96,0.88
278528,-0.25670737,395.88,0.88
294912,-0.16075636,388.83,0.89
311296,0.07254585,366.7,0.92
327680,0.043093625,366.26,0.9
344064,-0.09295736,379.69,0.89
360448,-0.3257095,400.85,0.86
376832,-0.15455857,379.13,0.86
393216,-0.60271156,423.62,0.82
409600,-0.68771344,428.17,0.79
425984,-0.61061287,426.27,0.84
442368,-0.24650797,397.01,0.93
458752,-0.21510749,395.8,0.92
475136,-0.59891146,437.88,0.87
491520,-0.62591213,442.03,0.85
507904,-0.47210944,429.57,0.88
524288,-0.35095823,421.67,0.91
540672,-0.1265062,393.82,0.93
557056,-0.18665688,396.25,0.9
573440,-0.36275876,409.47,0.87
589824,-0.37965897,410.92,0.86
606208,-0.40185964,412.42,0.85
622592,-0.6384623,436.81,0.82
638976,-0.39576164,414.02,0.85
655360,-0.114508465,385.63,0.88
671744,0.17119332,352.08,0.9
688128,-0.1362576,386.56,0.88
704512,-0.26695788,400.52,0.87
720896,-0.24095851,397.49,0.88
737280,0.022393148,372.11,0.92
753664,-0.15345882,391.12,0.9
770048,-0.3481586,413.17,0.89
786432,-0.37815815,422.5,0.89
802816,-0.17775612,405.33,0.91
819200,-0.01145454,392.5,0.93
835584,0.09219527,380.24,0.92
851968,0.35149738,355.27,0.95
868352,0.3373958,354.01,0.93
884736,0.41014403,339.07,0.91
901120,0.8763961,282.95,0.95
917504,0.67969596,305.46,0.95
933888,0.58089685,315.88,0.94
950272,0.7342469,301.81,0.93
966656,0.8518974,284.66,0.94
983040,0.8879471,275.33,0.96
999424,0.88304716,275.92,0.96
1015808,0.8129486,285.03,0.96
1032192,0.49334523,312.72,0.9
1048576,0.38669324,321.55,0.87
1064960,0.63009566,301.6,0.93
1081344,0.60519505,305.4,0.93
1097728,0.7803965,288.8,0.94
1114112,0.6606465,309.5,0.94
1130496,1.1216483,257.53,0.95
1146880,1.2662987,237.26,0.97
1163264,1.4434001,215.32,1.0
1179648,1.3792481,218.49,0.96
1196032,1.4639493,210.74,0.98
1212416,1.2885983,225.94,0.96
1228800,1.0415471,255.77,0.94
1245184,1.1363472,249.19,0.94
1261568,1.0417956,261.99,0.93
1277952,1.394799,224.91,0.96
1294336,1.2379988,244.7,0.98
1310720,1.0948992,260.44,0.98
1327104,1.2057477,248.33,0.96
1343488,1.0973973,269.23,0.96
1359872,0.6683963,321.2,0.92
1376256,1.4292489,238.59,0.97
1392640,1.4826992,234.99,0.98
1409024,1.2632992,267.41,0.98
1425408,1.0079983,307.2,0.96
1441792,0.33119515,387.8,0.9
1458176,-0.10130748,439.32,0.85
1474560,-0.15395817,442.37,0.83
1490944,0.08724241,412.29,0.86
1507328,0.31549466,384.67,0.88
1523712,0.91729814,314.15,0.93
1540096,1.3753995,251.72,0.97
1556480,1.6465998,211.87,0.98
1572864,1.8868004,179.94,1.0
1589248,1.6966493,200.78,0.98
1605632,1.8247508,188.41,1.0
1622016,1.77095,189.92,1.0
1638400,1.3810974,234.38,0.96
1654784,1.7379488,189.54,0.97
1671168,1.5438981,207.8,0.96
1687552,1.9247992,157.9,0.98
1703936,1.9446495,158.03,0.99
1720320,1.9479495,154.55,0.99
1736704,1.9229493,160.56,0.99
1753088,1.5628994,206.65,0.99
1769472,1.7514491,182.44,0.98
1785856,1.9711992,154.69,0.98
1802240,2.1193004,138.71,1.0
1818624,1.6611975,187.18,0.95
1835008,1.851249,167.55,0.97
1851392,1.7396469,176.81,0.94
1867776,1.8952992,167.89,0.97
1884160,1.9511493,157.27,0.98
1900544,1.8026495,178.89,0.99
1916928,1.872649,170.44,0.96
1933312,2.0412498,151.44,0.99
1949696,1.5897477,205.13,0.95
1966080,1.6532978,195.69,0.95
1982464,1.5083976,217.09,0.94
1998848,2.1703496,132.94,0.99
2015232,1.9122987,166.68,0.97
2031616,2.1085496,143.13,1.0
2048000,1.8625488,167.78,0.97
2064384,1.5172477,207.47,0.93
2080768,1.9589485,161.17,0.96
2097152,1.5322958,204.17,0.92
2113536,2.2454004,122.52,1.0
2129920,1.7482479,179.87,0.97
2146304,2.1928992,126.12,0.98
2162688,2.3304505,114.41,1.0
2179072,2.2986002,116.26,1.0
2195456,2.3698,106.19,1.0
2211840,1.9657985,146.58,0.97
2228224,2.1291997,128.27,0.99
2244608,2.2928503,112.02,1.0
2260992,2.5431004,78.29,1.0
2277376,2.4656503,89.62,1.0
2293760,2.1130977,126.79,0.96
2310144,2.4007995,93.94,0.98
2326528,2.3124495,107.44,0.99
2342912,2.4979994,82.57,0.99
2359296,2.2992992,108.67,0.98
2375680,2.5306501,80.64,1.0
2392064,2.2363486,111.96,0.97
2408448,2.3832488,94.47,0.98
2424832,2.3559496,98.7,0.99
2441216,2.4327488,86.54,0.98
2457600,2.3924997,95.94,0.99
2473984,2.3155487,103.08,0.97
2490368,2.5345502,79.78,1.0
2506752,1.9413475,152.22,0.96
2523136,2.3982,95.86,0.99
2539520,2.3202996,106.72,0.99
2555904,2.3733494,101.7,0.98
2572288,2.4237494,95.74,0.98
2588672,2.0684483,135.85,0.98
2605056,2.1655993,128.01,0.98
2621440,2.47525,90.96,1.0
2637824,2.35355,106.05,0.99
2654208,2.4036498,98.3,0.99
2670592,2.4688501,91.05,0.99
2686976,2.5162497,82.32,0.99
2703360,2.7389998,55.05,1.0
2719744,2.5949998,71.73,0.99
2736128,2.5306997,80.09,0.99
2752512,2.3917487,97.3,0.97
2768896,2.3346,103.79,0.99
2785280,2.5983498,72.51,0.99
2801664,2.5179992,80.76,0.99
2818048,2.3592994,102.19,0.99
2834432,2.6574502,63.51,1.0
2850816,2.6059504,69.15,1.0
2867200,2.48105,86.63,0.99
2883584,2.6750503,62.1,1.0
2899968,2.6183999,67.3,1.0
2916352,2.6524503,64.96,1.0
2932736,2.6177998,67.2,0.99
2949120,2.479649,82.68,0.98
2965504,2.6190996,68.48,0.99
2981888,2.5651002,75.66,1.0
2998272,2.3634489,99.38,0.98
3014656,2.3385987,99.09,0.98
3031040,2.7116501,54.95,1.0
3047424,2.6295,69.15,1.0
3063808,2.6460502,66.2,1.0
3080192,2.6894498,60.34,1.0
3096576,2.49375,86.28,1.0
3112960,2.75405,52.39,1.0
3129344,2.5031495,82.34,0.98
3145728,2.4933994,82.04,0.98
3162112,2.68665,60.49,1.0
3178496,2.7143998,55.02,0.99
3194880,2.6726499,59.05,1.0
3211264,2.6536002,62.33,1.0
3227648,2.6222994,67.72,0.99
3244032,2.60215,70.35,0.99
3260416,2.7188501,55.28,1.0
3276800,2.7019498,57.95,1.0
3293184,2.6076498,66.62,0.99
3309568,2.5724502,72.62,1.0
3325952,2.5227997,77.93,0.99
3342336,2.6018996,68.61,0.99
3358720,2.7059002,57.96,1.0
3375104,2.6295502,62.9,1.0
3391488,2.6341496,65.27,1.0
3407872,2.60345,68.94,1.0
3424256,2.6946,57.45,1.0
3440640,2.6709003,61.29,1.0
3457024,2.7325,52.69,1.0
3473408,2.6644497,61.14,1.0
3489792,2.7052,55.34,0.99
3506176,2.7495499,50.17,1.0
3522560,2.60855,69.65,1.0
3538944,2.6332002,66.75,1.0
3555328,2.7695498,48.53,1.0
3571712,2.6083,67.96,0.99
3588096,2.8143003,43.87,1.0
3604480,2.7184997,55.74,0.99
3620864,2.5640998,75.17,0.99
3637248,2.75475,48.74,1.0
3653632,2.81255,41.97,1.0
3670016,2.7156997,54.11,0.99
3686400,2.6525998,63.41,1.0
3702784,2.6735501,59.95,0.99
3719168,2.6875498,60.13,0.99
3735552,2.5564504,77.78,1.0
3751936,2.66025,62.39,1.0
3768320,2.6341004,67.29,1.0
3784704,2.7573502,50.39,1.0
3801088,2.78515,46.07,1.0
3817472,2.7092505,56.56,1.0
3833856,2.6501,63.28,1.0
3850240,2.6575003,64.1,1.0
3866624,2.6525495,62.67,0.98
3883008,2.76175,49.98,0.99
3899392,2.6129,68.31,0.99
3915776,2.66215,61.52,0.99
3932160,2.72155,57.54,1.0
3948544,2.6607995,60.83,0.99
3964928,2.6452997,63.16,0.99
3981312,2.8226502,40.06,1.0
3997696,2.6998498,55.13,0.99
4014080,2.7853005,44.21,1.0
4030464,2.6954496,58.58,1.0
4046848,2.7895002,45.53,1.0
4063232,2.7102501,55.9,1.0
4079616,2.72245,53.14,1.0
4096000,2.6705997,60.02,0.99
4112384,2.7852,45.25,1.0
4128768,2.75775,49.4,1.0
4145152,2.77795,46.13,1.0
4161536,2.8156,41.43,1.0
4177920,2.7622004,48.35,1.0
4194304,2.81705,40.99,1.0
4210688,2.7684999,48.51,1.0
4227072,2.69395,56.5,1.0
4243456,2.79375,43.89,1.0
4259840,2.7640998,47.55,1.0
4276224,2.8112,42.59,1.0
4292608,2.7761502,48.23,1.0
4308992,2.6613996,60.86,0.99
4325376,2.8331,38.77,1.0
4341760,2.7981002,43.9,1.0
4358144,2.6676495,61.17,0.98
4374528,2.8196,41.93,1.0
4390912,2.8226998,41.58,1.0
4407296,2.8017995,42.94,1.0
4423680,2.8159504,41.08,1.0
4440064,2.7453494,48.86,0.99
4456448,2.7747004,46.97,1.0
4472832,2.7201502,55.17,0.99
4489216,2.7530494,50.11,0.99
4505600,2.7039,56.22,1.0
4521984,2.84,39.02,1.0
4538368,2.7963004,45.75,1.0
4554752,2.7824,46.91,1.0
4571136,2.7498505,52.12,1.0
4587520,2.8137,43.57,1.0
4603904,2.7166996,55.5,0.99
4620288,2.6748993,56.27,0.98
4636672,2.6857998,59.75,0.99
4653056,2.7662494,46.65,0.99
4669440,2.8569002,37.0,1.0
4685824,2.7592502,49.8,1.0
4702208,2.8074503,43.1,1.0
4718592,2.7829,45.19,1.0
4734976,2.7970002,45.29,1.0
4751360,2.7477996,50.02,0.99
4767744,2.8377,38.95,1.0
4784128,2.7320502,54.41,1.0
4800512,2.7833,45.75,1.0
4816896,2.4712486,83.03,0.98
4833280,2.6277494,61.64,0.98
4849664,2.7637994,46.25,0.99
4866048,2.6567495,61.12,0.99
4882432,2.7807,46.37,1.0
4898816,2.8376498,39.05,1.0
4915200,2.8104,40.92,1.0
4931584,2.7834003,46.37,1.0
4947968,2.5215485,75.26,0.97
4964352,2.6388996,62.42,0.99
4980736,2.8115504,41.72,1.0
4997120,2.8123002,41.56,1.0
5013504,2.7817001,45.77,1.0
5029888,2.508449,78.66,0.99
5046272,2.7382498,47.8,0.99
5062656,2.7396,48.08,0.99
5079040,2.7366998,52.17,1.0
5095424,2.76005,46.74,1.0
5111808,2.7826498,45.31,1.0
5128192,2.7545998,48.56,1.0
5144576,2.7472994,48.51,0.99
5160960,2.8070002,41.43,1.0
5177344,2.6941004,55.34,1.0
5193728,2.8654501,34.42,1.0
5210112,2.8106997,42.22,1.0
5226496,2.6879494,54.52,0.99
5242880,2.73595,52.26,1.0
5259264,2.85945,34.31,1.0
5275648,2.7310998,48.65,0.99
5292032,2.7059002,55.48,1.0
5308416,2.8199499,39.76,1.0
5324800,2.85015,35.44,1.0
5341184,2.7853003,45.64,1.0
5357568,2.8786497,32.73,1.0
5373952,2.7324002,52.21,1.0
5390336,2.8230996,40.52,1.0
5406720,2.8381002,38.03,1.0
5423104,2.8399503,37.62,1.0
5439488,2.8259997,38.84,1.0
5455872,2.7497995,48.58,0.99
5472256,2.8239002,41.16,1.0
5488640,2.7189002,54.23,1.0
5505024,2.72125,52.09,0.99
5521408,2.7542999,47.94,0.99
5537792,2.8414502,38.15,1.0
5554176,2.7497995,47.62,0.99
5570560,2.5788991,70.68,0.99
5586944,2.8182502,40.46,1.0
5603328,2.80045,42.31,1.0
5619712,2.8233,40.85,1.0
5636096,2.653949,58.37,0.98
5652480,2.8064,41.59,1.0
5668864,2.8395498,38.52,1.0
5685248,2.8999,30.79,1.0
5701632,2.7421496,48.94,0.99
5718016,2.7829502,46.96,1.0
5734400,2.8683002,33.9,1.0
5750784,2.84,37.91,1.0
5767168,2.8118503,42.68,1.0
5783552,2.6162493,64.35,0.98
5799936,2.87335,33.31,1.0
5816320,2.7848501,47.6,1.0
5832704,2.83925,39.76,1.0
5849088,2.8119495,42.24,1.0
5865472,2.7967498,43.66,1.0
5881856,2.70585,53.68,0.99
5898240,2.7368498,51.0,1.0
5914624,2.7784498,46.62,1.0
5931008,2.7316494,52.0,1.0
5947392,2.79965,44.76,1.0
5963776,2.7564504,47.77,1.0
5980160,2.7682498,46.0,0.99
5996544,2.7365003,51.53,1.0
6012928,2.7745996,47.33,0.99
6029312,2.705049,51.83,0.99
6045696,2.7614498,46.8,0.99
6062080,2.7856503,45.99,1.0
6078464,2.8262002,41.96,1.0
6094848,2.7925503,46.46,1.0
6111232,2.8543,36.14,1.0
6127616,2.85895,36.39,1.0
6144000,2.71035,55.03,1.0
6160384,2.7741494,45.21,0.99
6176768,2.7794998,46.34,0.99
6193152,2.7759004,46.27,1.0
6209536,2.7320995,53.55,1.0
6225920,2.79345,44.66,1.0
6242304,2.7448502,50.94,1.0
6258688,2.8881004,31.15,1.0
6275072,2.80305,42.73,1.0
6291456,2.8798501,33.55,1.0
6307840,2.8444505,36.88,1.0
6324224,2.80935,42.33,1.0
6340608,2.7202997,52.01,0.99
6356992,2.7885504,44.26,1.0
6373376,2.88505,30.89,1.0
6389760,2.8441498,37.33,1.0
6406144,2.8669999,32.87,1.0
6422528,2.8471,37.45,1.0
6438912,2.7826998,43.38,1.0
6455296,2.76325,46.54,1.0
6471680,2.7332,51.23,1.0
6488064,2.8115506,41.7,1.0
6504448,2.8407998,36.79,1.0
6520832,2.7677503,46.01,1.0
6537216,2.8086002,40.78,1.0
6553600,2.8621502,34.78,1.0
6569984,2.8584504,34.96,1.0
6586368,2.7638996,45.76,0.99
6602752,2.7722495,44.35,0.99
6619136,2.6989996,56.03,0.99
6635520,2.8462005,37.82,1.0
6651904,2.5148487,74.37,0.97
6668288,2.8251998,40.32,1.0
6684672,2.86405,34.68,1.0
6701056,2.8648002,35.62,1.0
6717440,2.7298996,51.81,0.99
6733824,2.7746,46.85,1.0
6750208,2.8607996,34.87,1.0
6766592,2.8889499,32.42,1.0
6782976,2.7834,45.21,1.0
6799360,2.73875,50.67,1.0
6815744,2.8302495,39.22,0.99
6832128,2.7106996,55.98,1.0
6848512,2.8089,43.27,1.0
6864896,2.7575998,49.84,1.0
6881280,2.8344004,38.15,1.0
6897664,2.7886503,45.01,1.0
6914048,2.8867502,31.43,1.0
6930432,2.7785504,46.41,1.0
6946816,2.84455,36.75,1.0
6963200,2.8408003,38.79,1.0
6979584,2.8952496,30.75,1.0
6995968,2.8242998,40.04,1.0
7012352,2.7869,42.8,0.99
7028736,2.85665,36.35,1.0
7045120,2.7218497,52.72,0.99
7061504,2.8739502,34.57,1.0
7077888,2.6215496,64.72,0.99
7094272,2.8766499,34.52,1.0
7110656,2.87325,33.82,1.0
7127040,2.793,43.66,1.0
7143424,2.7659497,46.79,1.0
7159808,2.8239002,40.96,1.0
7176192,2.7579997,48.01,0.99
7192576,2.7853003,46.3,1.0
7208960,2.8513,35.69,1.0
7225344,2.8213499,41.0,1.0
7241728,2.8534997,36.8,1.0
7258112,2.7941992,43.3,0.99
7274496,2.8350503,40.91,1.0
7290880,2.7902002,44.78,1.0
7307264,2.8807998,32.38,1.0
7323648,2.8087003,43.27,1.0
7340032,2.86155,35.5,1.0
7356416,2.881,31.45,1.0
7372800,2.8307002,39.9,1.0
7389184,2.8542001,36.35,1.0
7405568,2.8343,38.34,1.0
7421952,2.7501497,46.91,0.99
7438336,2.8634002,34.75,1.0
7454720,2.8405502,37.36,1.0
7471104,2.7706997,45.87,0.99
7487488,2.8542502,35.73,1.0
7503872,2.69395,54.53,0.99
7520256,2.7544498,47.62,0.99
7536640,2.72825,51.98,1.0
7553024,2.8719501,33.53,1.0
7569408,2.7100494,51.71,0.99
7585792,2.8381002,38.91,1.0
7602176,2.8497002,36.9,1.0
7618560,2.7899995,43.49,0.99
7634944,2.7267,52.47,1.0
7651328,2.8439498,36.43,1.0
7667712,2.85145,36.14,1.0
7684096,2.7827003,45.49,1.0
7700480,2.6610987,55.94,0.99
7716864,2.86965,33.93,1.0
7733248,2.8776498,33.57,1.0
7749632,2.8539996,36.34,1.0
7766016,2.87015,34.77,1.0
7782400,2.7268496,51.37,0.99
7798784,2.8586001,36.03,1.0
7815168,2.80285,43.95,1.0
7831552,2.8372004,39.52,1.0
7847936,2.8108997,42.27,1.0
7864320,2.79595,44.86,1.0
7880704,2.837,38.09,1.0
7897088,2.7604995,48.12,1.0
7913472,2.8479502,38.01,1.0
7929856,2.8652503,35.13,1.0
7946240,2.8554,36.45,1.0
7962624,2.7983503,43.4,1.0
7979008,2.82585,40.53,1.0
7995392,2.8680496,33.91,1.0
8011776,2.8476996,37.93,1.0
8028160,2.7325995,49.85,0.99
8044544,2.8084,41.69,1.0
8060928,2.7321994,51.3,0.99
8077312,2.8363001,37.85,1.0
8093696,2.8675497,34.34,1.0
8110080,2.86275,34.32,1.0
8126464,2.7347496,51.51,0.99
8142848,2.7598498,48.09,1.0
8159232,2.8381002,38.05,1.0
8175616,2.7379987,44.24,0.99
8192000,2.8401003,38.01,1.0
8208384,2.7937503,42.9,1.0
8224768,2.7935996,42.54,0.99
8241152,2.8394501,39.96,1.0
8257536,2.8204,40.67,1.0
8273920,2.89355,31.89,1.0
8290304,2.8005002,45.32,1.0
8306688,2.8285,40.24,1.0
8323072,2.785,45.62,1.0
8339456,2.8691003,35.09,1.0
8355840,2.8519495,37.16,1.0
8372224,2.8645,36.15,1.0
