step,return,length,success
49152,-2.3250046,753.5,1.0
65536,-5.722171,975.78125,0.1875
81920,-5.044703,906.0281690140845,0.2676056338028169
98304,-3.5661886,762.34,0.48
114688,-2.1928728,622.96,0.67
131072,-0.746007,490.3,0.9
147456,-0.89500916,501.92,0.88
163840,-1.1000633,510.18,0.81
180224,-0.7223603,465.06,0.84
196608,-0.60085976,448.55,0.85
212992,-0.64046043,447.76,0.82
229376,-0.76186043,459.61,0.83
245760,-0.7475117,447.55,0.8
262144,-0.2973599,395.97,0.84
278528,-0.096858226,378.46,0.86
294912,0.19674279,343.59,0.87
311296,0.12274094,347.9,0.83
327680,-0.15441146,374.6,0.8
344064,-0.47151387,404.06,0.78
360448,-0.24891335,379.22,0.77
376832,0.08633995,355.65,0.82
393216,0.00073973415,367.12,0.82
409600,0.11684023,353.43,0.84
425984,-0.022010922,365.19,0.81
442368,-0.044961777,366.75,0.79
458752,0.17318884,337.75,0.8
475136,0.4934917,301.45,0.85
491520,0.41074142,313.96,0.84
507904,0.24074139,342.21,0.82
524288,0.1373417,358.9,0.84
540672,-0.06581014,379.75,0.82
557056,0.42599237,321.46,0.86
573440,0.5691923,302.88,0.86
589824,0.40114263,327.71,0.88
606208,0.8710953,273.35,0.91
622592,0.93594545,265.91,0.92
638976,1.1238966,242.35,0.93
655360,1.1262457,239.64,0.91
671744,1.3642961,211.24,0.92
688128,1.5020474,194.25,0.94
704512,1.6873486,173.92,0.97
720896,1.7780485,166.12,0.98
737280,1.8423489,158.63,0.98
753664,1.9661483,137.68,0.96
770048,1.9195485,144.41,0.96
786432,1.7733477,162.29,0.95
802816,2.0571492,134.23,0.99
819200,1.5974472,184.03,0.94
835584,1.921049,146.5,0.97
851968,2.173449,113.79,0.97
868352,2.2513497,108.43,1.0
884736,2.2134,110.48,0.99
901120,1.8798981,150.49,0.98
917504,1.8254976,156.01,0.96
933888,1.8928478,148.15,0.95
950272,2.2612996,106.49,0.99
966656,2.1057484,125.23,0.96
983040,2.0257978,131.46,0.95
999424,2.2592995,110.66,1.0
1015808,2.34665,97.09,0.99
1032192,1.9221482,149.0,0.98
1048576,2.0168996,138.74,0.99
1064960,1.9797974,139.13,0.94
1081344,2.4380496,84.82,0.99
1097728,2.116649,125.18,0.97
1114112,1.9495484,146.75,0.96
1130496,2.0238478,134.07,0.95
1146880,2.2058494,118.79,0.99
1163264,2.0644991,134.37,0.98
1179648,2.3647497,97.73,1.0
1196032,2.3816497,95.1,0.99
1212416,2.4176998,89.2,0.99
1228800,2.3201494,102.27,0.99
1245184,2.3899996,94.35,0.99
1261568,2.5326502,75.41,1.0
1277952,2.3866994,92.47,0.98
1294336,2.1793494,120.39,0.97
1310720,2.1581483,118.74,0.95
1327104,2.4430501,87.4,1.0
1343488,2.3148506,102.7,1.0
1359872,2.2508492,110.28,0.98
1376256,2.4882505,80.16,1.0
1392640,2.4404497,86.68,0.99
1409024,2.4187,90.42,0.99
1425408,2.5735002,70.41,1.0
1441792,2.2687995,109.58,0.99
