step,return,length,success
32768,0.14000194,430.0,1.0
49152,-1.535007,647.8,1.0
65536,-5.74381,969.0625,0.09375
81920,-5.6238284,956.6153846153846,0.1076923076923077
98304,-5.439175,939.4558823529412,0.1323529411764706
114688,-5.4425573,938.472972972973,0.13513513513513514
131072,-5.9212646,970.04,0.09
147456,-5.834664,961.18,0.1
163840,-5.638461,943.87,0.13
180224,-5.481159,931.98,0.15
196608,-5.6772614,953.48,0.1
212992,-5.6590114,951.07,0.11
229376,-5.5349092,943.98,0.13
245760,-5.4164577,938.02,0.16
262144,-5.70896,971.25,0.09
278528,-5.64176,965.0,0.1
294912,-5.6410584,960.75,0.11
311296,-5.5738087,952.03,0.14
327680,-5.8739624,967.03,0.1
344064,-5.71941,955.18,0.12
360448,-5.3824553,925.07,0.18
376832,-5.305155,919.58,0.21
393216,-5.4211063,939.48,0.15
409600,-5.218153,925.6,0.18
425984,-4.9577003,906.77,0.22
442368,-4.8507476,907.42,0.23
458752,-5.1831017,933.92,0.17
475136,-5.048051,916.55,0.19
491520,-4.816248,900.62,0.23
507904,-4.973399,917.51,0.22
524288,-4.9375,915.71,0.23
540672,-4.8975496,910.01,0.23
557056,-4.553545,882.1,0.3
573440,-4.778198,899.21,0.26
589824,-4.832098,902.97,0.23
606208,-4.765596,899.36,0.24
622592,-4.8032455,901.67,0.24
638976,-4.9470973,909.77,0.22
655360,-5.002548,917.27,0.2
671744,-4.6995945,892.64,0.25
688128,-4.4199934,859.74,0.28
704512,-4.558195,869.53,0.25
720896,-4.4497924,869.41,0.27
737280,-4.089288,841.05,0.34
753664,-4.0916877,841.0,0.35
770048,-4.3301406,857.9,0.32
786432,-4.019538,825.27,0.38
802816,-3.8548856,812.64,0.44
819200,-4.078039,826.46,0.39
835584,-3.8548353,802.97,0.43
851968,-4.0296874,822.13,0.4
868352,-4.147788,837.79,0.37
884736,-4.142839,832.34,0.33
901120,-4.3706913,862.3,0.27
917504,-4.351092,865.82,0.27
933888,-4.2737403,871.56,0.25
950272,-4.095488,859.32,0.3
966656,-4.334491,884.61,0.26
983040,-3.866235,845.23,0.35
999424,-3.9025846,848.93,0.34
1015808,-3.8620834,846.19,0.36
1032192,-4.009634,863.13,0.34
1048576,-3.75453,842.5,0.4
1064960,-3.7785819,839.42,0.4
1081344,-3.724631,834.34,0.41
1097728,-3.7037325,822.13,0.4
1114112,-3.9065347,841.62,0.36
1130496,-3.6718335,817.4,0.4
1146880,-3.6782334,821.24,0.38
1163264,-3.5784817,818.09,0.39
1179648,-3.4202302,808.92,0.42
1196032,-3.2279773,800.65,0.45
1212416,-3.2827268,809.82,0.43
1228800,-3.3088274,810.25,0.43
