step,return,length,success
32768,-0.28499722,479.0,1.0
49152,-0.28499722,479.0,1.0
65536,-6.1867065,988.390625,0.046875
81920,-5.943018,963.560606060606,0.07575757575757576
98304,-5.733249,946.7536231884058,0.11594202898550725
114688,-5.6240735,939.169014084507,0.14084507042253522
131072,-5.7376122,960.03,0.11
147456,-5.7271123,960.03,0.11
163840,-5.3936076,934.83,0.16
180224,-5.305907,926.46,0.18
196608,-5.7419105,961.67,0.08
212992,-5.7031097,953.29,0.09
229376,-5.585959,943.49,0.11
245760,-5.295705,925.29,0.18
262144,-5.6414595,954.55,0.13
278528,-5.4642577,938.66,0.15
294912,-5.4175067,938.66,0.15
311296,-5.305407,922.75,0.19
327680,-5.8625135,965.13,0.09
344064,-5.781263,956.87,0.11
360448,-5.791813,956.23,0.12
376832,-5.648562,941.4,0.15
393216,-5.933315,964.21,0.09
409600,-5.741264,944.43,0.12
425984,-5.33966,912.86,0.18
442368,-5.0855055,893.2,0.22
458752,-5.2820573,917.65,0.16
475136,-5.209606,911.0,0.17
491520,-4.953203,895.18,0.22
507904,-5.1071033,909.3,0.2
524288,-5.575259,942.84,0.13
540672,-5.4931574,934.88,0.14
557056,-5.4195075,927.89,0.16
573440,-5.597109,943.1,0.14
589824,-5.9510126,964.52,0.09
606208,-5.814362,955.16,0.13
622592,-5.7988124,951.35,0.14
638976,-5.756012,956.96,0.15
655360,-5.896914,966.9,0.12
671744,-5.781412,957.44,0.14
688128,-5.4777575,943.83,0.18
704512,-5.4608574,948.31,0.15
720896,-5.427558,941.56,0.16
737280,-5.512807,948.08,0.16
753664,-5.559208,943.38,0.17
770048,-5.7125616,956.15,0.14
786432,-5.5925612,944.88,0.16
802816,-5.47141,932.39,0.18
819200,-5.532261,941.86,0.19
835584,-5.613761,949.8,0.15
851968,-5.610462,950.61,0.14
868352,-5.7432127,956.71,0.11
884736,-5.8414636,963.64,0.1
901120,-5.797413,962.65,0.11
917504,-5.766913,962.34,0.11
933888,-5.736263,963.19,0.11
950272,-5.6159625,955.85,0.14
966656,-5.634312,960.04,0.14
983040,-5.6553636,954.14,0.13
999424,-5.677663,960.62,0.13
1015808,-5.732163,964.69,0.1
1032192,-5.7966638,966.87,0.1
1048576,-5.8205137,966.47,0.08
1064960,-5.8365645,968.82,0.08
1081344,-5.8973646,976.65,0.07
1097728,-6.081817,984.65,0.05
1114112,-6.0691667,981.95,0.05
1130496,-5.9394636,971.99,0.08
1146880,-6.137818,982.01,0.06
1163264,-6.051416,967.84,0.07
1179648,-5.999416,967.84,0.07
1196032,-5.9665155,966.49,0.07
1212416,-6.106217,975.25,0.06
1228800,-6.2088685,980.13,0.06
1245184,-6.075416,965.52,0.08
1261568,-6.0074134,968.58,0.11
1277952,-5.81711,951.63,0.14
1294336,-5.77321,947.2,0.14
1310720,-5.6969085,943.65,0.15
1327104,-5.6320586,944.13,0.14
1343488,-5.511956,942.37,0.17
1359872,-5.6205096,945.24,0.15
1376256,-5.621562,943.0,0.17
1392640,-5.6376104,948.76,0.16
1409024,-5.538261,935.76,0.2
1425408,-5.42616,920.74,0.22
1441792,-5.5416107,929.04,0.21
1458176,-5.3920074,910.48,0.23
1474560,-5.411659,903.32,0.23
1490944,-5.4292088,902.58,0.22
1507328,-5.551111,912.48,0.2
1523712,-5.566311,917.82,0.2
1540096,-5.4905114,908.85,0.21
1556480,-5.571963,916.94,0.21
1572864,-5.539261,913.48,0.23
1589248,-5.4099097,901.35,0.25
1605632,-5.4796596,906.09,0.25
1622016,-5.4276586,905.98,0.25
1638400,-5.3678074,907.55,0.26
1654784,-5.490659,922.41,0.22
1671168,-5.5573096,935.58,0.21
1687552,-5.5237603,938.18,0.2
1703936,-5.1956553,916.69,0.23
1720320,-5.2231555,922.59,0.22
1736704,-4.846602,887.04,0.27
1753088,-4.810451,883.97,0.26
1769472,-4.7884502,883.39,0.27
1785856,-4.8623004,884.75,0.26
1802240,-5.145203,907.49,0.23
1818624,-5.1120515,898.9,0.24
1835008,-5.3777046,924.43,0.2
1851392,-5.100401,903.08,0.23
1867776,-5.1477523,908.1,0.21
1884160,-4.802099,888.33,0.27
1900544,-4.7381988,879.91,0.27
1916928,-4.8266506,885.56,0.25
1933312,-4.914101,896.28,0.25
1949696,-5.1020536,912.71,0.24
1966080,-5.057303,908.11,0.26
1982464,-5.1316032,910.21,0.24
1998848,-5.212354,920.13,0.22
2015232,-5.144405,903.73,0.23
2031616,-5.100253,905.8,0.24
2048000,-5.0504017,898.68,0.24
2064384,-5.115453,902.15,0.23
2080768,-5.2229533,906.43,0.21
2097152,-5.1013517,889.81,0.22
2113536,-5.075052,885.15,0.22
2129920,-5.096653,885.25,0.2
2146304,-4.945002,873.89,0.24
2162688,-5.0346537,884.24,0.25
2179072,-4.9615526,881.78,0.26
2195456,-4.924852,883.72,0.27
2211840,-5.0571036,895.42,0.24
2228224,-5.2153554,901.76,0.21
2244608,-5.093454,892.26,0.23
2260992,-5.252455,900.32,0.19
2277376,-5.3680077,911.92,0.19
2293760,-5.417008,913.9,0.19
2310144,-5.1671047,895.43,0.23
2326528,-5.267607,907.07,0.22
2342912,-5.0034056,884.74,0.26
2359296,-5.0401073,884.02,0.26
2375680,-5.0180554,879.51,0.26
2392064,-5.43701,912.12,0.21
2408448,-5.3563576,904.73,0.23
2424832,-5.243755,898.23,0.26
2441216,-5.3209553,902.18,0.25
2457600,-5.409707,908.79,0.23
2473984,-5.2446055,897.13,0.24
2490368,-5.2218056,890.81,0.25
2506752,-5.2458076,883.41,0.23
2523136,-5.277757,883.72,0.22
2539520,-5.240707,874.9,0.23
2555904,-5.2887077,877.6,0.24
2572288,-5.1615047,867.83,0.27
2588672,-5.2209044,878.02,0.27
2605056,-5.312306,889.93,0.26
2621440,-4.912152,862.43,0.34
2637824,-4.978102,874.21,0.35
2654208,-4.7815504,854.54,0.35
2670592,-4.7163987,850.35,0.36
2686976,-4.4497967,823.12,0.39
2703360,-4.671648,835.45,0.35
2719744,-4.6127977,825.85,0.35
2736128,-4.896151,849.95,0.32
2752512,-4.9574018,855.89,0.31
2768896,-5.2781553,881.4,0.28
2785280,-5.214705,872.62,0.28
2801664,-5.3952575,886.03,0.26
2818048,-4.9468017,855.08,0.31
2834432,-4.8833523,839.72,0.31
2850816,-4.996754,846.31,0.28
2867200,-4.8905525,840.44,0.3
2883584,-4.972453,854.18,0.26
2899968,-5.3510065,891.92,0.22
2916352,-5.4599586,903.09,0.23
2932736,-5.3427563,894.1,0.25
2949120,-5.5005584,912.58,0.21
2965504,-5.5420094,913.61,0.22
2981888,-5.308458,893.0,0.27
2998272,-5.4584594,902.73,0.24
3014656,-5.443959,896.62,0.23
3031040,-5.2911572,883.86,0.26
3047424,-5.312108,884.45,0.25
3063808,-5.2806077,879.85,0.25
3080192,-5.3323083,884.06,0.21
3096576,-5.3733087,890.8,0.23
3112960,-5.3177075,894.66,0.25
3129344,-5.2394066,892.44,0.26
3145728,-5.060504,884.1,0.29
3162112,-4.9951034,881.32,0.32
3178496,-4.6400485,852.79,0.36
3194880,-4.5158467,839.25,0.36
3211264,-4.5851974,839.53,0.36
3227648,-4.5628963,835.38,0.38
3244032,-4.649746,843.84,0.36
3260416,-4.9210997,871.2,0.31
3276800,-5.4052057,907.33,0.24
3293184,-5.262604,899.18,0.24
3309568,-5.1361527,890.93,0.26
3325952,-5.0584526,887.09,0.29
3342336,-5.0856023,890.41,0.3
3358720,-5.0284514,893.03,0.3
3375104,-5.062502,895.03,0.31
3391488,-5.340056,915.35,0.27
3407872,-5.4732075,915.82,0.23
3424256,-5.1961045,884.98,0.26
3440640,-5.0455046,865.54,0.29
3457024,-5.017854,864.78,0.3
3473408,-4.8932037,854.2,0.32
3489792,-4.9070034,859.61,0.33
3506176,-5.0008535,871.98,0.3
3522560,-5.123505,880.75,0.26
3538944,-5.0378036,872.28,0.26
3555328,-5.0785537,877.2,0.24
3571712,-4.9652514,869.46,0.27
3588096,-4.8304005,862.89,0.27
3604480,-5.0242524,883.53,0.24
3620864,-5.0875034,888.24,0.24
3637248,-5.096953,888.49,0.26
3653632,-5.0870028,887.95,0.25
3670016,-5.0566545,875.91,0.25
3686400,-5.0334535,874.2,0.27
3702784,-4.8387513,855.8,0.3
3719168,-4.897952,863.41,0.27
3735552,-4.9312525,867.02,0.28
3751936,-4.8523498,865.83,0.3
3768320,-4.8346496,869.89,0.31
3784704,-4.7612495,863.61,0.33
3801088,-4.584797,840.77,0.37
3817472,-4.548346,839.05,0.38
3833856,-4.5566483,830.74,0.39
3850240,-4.7773504,843.9,0.36
3866624,-5.039354,858.8,0.3
3883008,-5.323056,888.88,0.27
3899392,-5.3114576,887.74,0.28
3915776,-5.1555567,866.99,0.29
3932160,-4.8345547,835.16,0.33
3948544,-4.7067523,824.93,0.34
3964928,-4.5080004,818.98,0.36
3981312,-4.3970485,808.15,0.37
3997696,-4.5859,828.12,0.35
4014080,-4.761449,848.62,0.33
4030464,-4.745048,855.36,0.33
4046848,-4.8873997,864.39,0.31
4063232,-4.7590494,844.39,0.31
4079616,-5.055853,876.44,0.26
4096000,-5.0412526,878.56,0.26
4112384,-5.015303,872.23,0.27
4128768,-5.1741056,882.3,0.25
4145152,-5.259308,898.23,0.23
4161536,-5.185705,896.25,0.24
4177920,-5.0708537,884.11,0.24
4194304,-4.9350514,874.07,0.26
4210688,-4.90215,877.33,0.25
4227072,-4.894099,870.6,0.26
4243456,-4.84875,858.56,0.27
4259840,-5.056653,871.86,0.24
4276224,-5.3480067,894.51,0.21
4292608,-5.51886,908.33,0.17
4308992,-5.310458,887.67,0.21
4325376,-5.325156,889.54,0.22
4341760,-5.307207,892.99,0.22
4358144,-5.285557,890.55,0.23
4374528,-5.2086034,884.1,0.25
4390912,-5.004852,869.55,0.3
4407296,-5.062752,881.41,0.28
4423680,-4.725098,855.57,0.32
4440064,-4.8186474,868.76,0.3
4456448,-4.7741475,872.92,0.31
4472832,-4.868948,882.97,0.28
4489216,-5.0393004,893.03,0.24
4505600,-4.87915,875.49,0.26
4521984,-4.8001995,866.52,0.28
4538368,-4.451697,836.29,0.33
4554752,-4.1764445,810.16,0.37
4571136,-4.3835464,824.44,0.35
4587520,-4.523998,835.73,0.33
4603904,-5.0039515,878.94,0.26
4620288,-5.125802,891.23,0.23
4636672,-5.4781556,924.89,0.17
4653056,-5.1882515,911.64,0.23
4669440,-5.1255493,914.41,0.22
4685824,-4.796498,888.2,0.27
4702208,-4.4633446,853.52,0.32
4718592,-4.518697,859.24,0.31
4734976,-4.6560483,868.18,0.27
4751360,-4.653648,863.34,0.29
4767744,-4.4573956,845.37,0.32
4784128,-4.366044,839.72,0.36
4800512,-3.916189,798.67,0.43
4816896,-3.560386,764.97,0.49
4833280,-3.7280877,778.73,0.46
4849664,-3.5729358,765.36,0.48
4866048,-3.758937,784.61,0.43
4882432,-3.6386862,766.62,0.43
4898816,-3.6146364,758.27,0.42
4915200,-3.5598361,749.36,0.46
4931584,-3.5197363,742.77,0.48
4947968,-3.9126415,776.96,0.42
4964352,-3.6089873,752.16,0.48
4980736,-3.6896381,764.31,0.48
4997120,-3.7188892,766.43,0.47
5013504,-3.3568358,727.07,0.5
5029888,-3.3340857,730.5,0.5
5046272,-3.302237,721.81,0.46
5062656,-3.2799366,724.17,0.46
5079040,-3.242735,727.78,0.47
5095424,-3.2832344,736.31,0.48
5111808,-3.4648855,753.54,0.49
5128192,-3.3372836,749.28,0.53
5144576,-3.499635,755.89,0.5
5160960,-3.5541346,761.76,0.5
5177344,-3.582634,767.97,0.49
5193728,-3.4090812,754.87,0.5
5210112,-3.6634827,778.05,0.48
5226496,-3.5867317,778.81,0.46
5242880,-3.6761823,793.22,0.45
5259264,-3.35513,763.08,0.5
5275648,-3.150479,746.29,0.55
5292032,-2.987979,734.47,0.58
5308416,-2.6684759,701.78,0.61
5324800,-2.7734268,709.27,0.59
5341184,-3.2010806,741.29,0.49
5357568,-3.064079,719.49,0.48
5373952,-2.9101276,708.99,0.53
5390336,-2.8616776,707.09,0.53
5406720,-2.4643738,671.12,0.58
5423104,-2.4726744,673.8,0.58
5439488,-2.6965258,697.1,0.56
5455872,-2.6175256,679.48,0.57
5472256,-2.371973,662.19,0.63
5488640,-2.3545225,665.58,0.65
5505024,-2.2627723,656.4,0.66
5521408,-2.165771,652.16,0.66
5537792,-2.162621,649.03,0.66
5554176,-2.164822,640.51,0.65
5570560,-2.563576,675.73,0.58
5586944,-2.959279,714.52,0.52
5603328,-2.763378,695.26,0.55
5619712,-3.11538,734.54,0.49
5636096,-2.9625297,720.05,0.5
5652480,-2.8838284,720.67,0.52
5668864,-3.0485299,740.72,0.51
5685248,-3.043731,736.17,0.5
5701632,-2.8849292,726.66,0.55
5718016,-2.6635776,700.1,0.59
5734400,-2.641276,696.11,0.6
5750784,-2.5645752,685.4,0.6
5767168,-2.3846245,653.74,0.61
5783552,-2.614377,671.16,0.56
5799936,-2.6688275,672.56,0.52
5816320,-2.8980296,695.92,0.48
5832704,-2.914879,707.32,0.49
5849088,-3.3905332,754.98,0.43
5865472,-3.2854323,750.87,0.45
5881856,-2.5105758,680.1,0.61
5898240,-2.2747247,651.44,0.64
5914624,-1.7943703,605.0,0.72
5931008,-2.1073725,639.99,0.66
5947392,-2.4264753,667.38,0.59
5963776,-2.8794775,717.92,0.52
5980160,-3.25983,761.18,0.48
5996544,-3.7246351,809.33,0.41
6012928,-3.3118331,765.03,0.48
6029312,-3.2022824,760.39,0.48
6045696,-2.6139784,698.25,0.55
6062080,-2.2523239,658.26,0.58
6078464,-2.458874,683.32,0.6
6094848,-2.1708715,646.85,0.65
6111232,-2.1876729,641.85,0.62
6127616,-2.2582736,650.35,0.65
6144000,-2.380975,664.52,0.6
6160384,-2.6207774,687.46,0.57
6176768,-2.6719775,691.25,0.59
6193152,-2.8863785,718.68,0.58
6209536,-3.07228,732.94,0.54
6225920,-3.0743802,730.14,0.53
6242304,-2.9776275,728.07,0.55
6258688,-3.2359817,750.12,0.5
6275072,-2.6616778,689.14,0.59
6291456,-2.3893256,661.54,0.63
6307840,-2.3163743,663.82,0.65
6324224,-2.2239716,660.88,0.68
6340608,-2.569523,705.8,0.62
6356992,-2.6275232,709.69,0.61
6373376,-3.219428,768.09,0.52
6389760,-3.3505306,771.31,0.49
6406144,-2.9737787,721.22,0.49
6422528,-2.8643787,706.42,0.5
6438912,-2.2036238,641.0,0.58
6455296,-2.0185208,631.8,0.63
6471680,-1.9673195,631.67,0.67
6488064,-1.8961185,627.49,0.68
6504448,-1.9001684,630.08,0.68
6520832,-1.9127183,626.93,0.67
6537216,-2.0980208,642.22,0.63
6553600,-2.5388741,686.13,0.58
6569984,-2.2428725,650.83,0.6
6586368,-2.327474,658.95,0.56
6602752,-2.5525756,685.96,0.54
6619136,-2.2861245,653.65,0.56
6635520,-2.450975,675.59,0.55
6651904,-2.2580233,653.91,0.59
6668288,-2.097623,634.47,0.62
6684672,-2.0080726,624.54,0.64
6701056,-1.8983204,621.65,0.7
6717440,-1.8382689,619.04,0.72
6733824,-1.7133673,605.08,0.73
6750208,-2.1562216,647.62,0.66
6766592,-2.704626,701.83,0.56
6782976,-2.6179757,692.19,0.58
6799360,-2.5098748,682.15,0.58
6815744,-1.9856181,645.63,0.7
6832128,-1.8349675,626.37,0.68
6848512,-1.6421663,607.77,0.69
6864896,-1.2666646,563.51,0.7
6881280,-1.4887161,585.53,0.67
6897664,-1.8704191,622.31,0.63
6914048,-2.1415212,655.8,0.62
6930432,-2.3512716,683.71,0.62
6946816,-2.10207,661.32,0.66
6963200,-1.9029679,648.04,0.7
6979584,-2.1645203,666.16,0.64
6995968,-2.1960719,659.65,0.64
7012352,-2.2478712,664.52,0.63
7028736,-2.3716726,674.29,0.6
7045120,-2.1366212,653.39,0.66
7061504,-2.133422,656.31,0.64
