step,return,length,success
49152,-1.0850015,592.0,1.0
65536,-6.245381,993.625,0.015625
81920,-6.245381,993.625,0.015625
98304,-6.245381,993.625,0.015625
114688,-6.239453,993.723076923077,0.015384615384615385
131072,-6.3206177,998.95,0.02
147456,-6.2350173,989.78,0.03
163840,-6.2350173,989.78,0.03
180224,-6.2254167,989.78,0.03
196608,-6.1533656,989.55,0.02
212992,-6.1506653,989.55,0.02
229376,-6.1506653,989.55,0.02
245760,-6.103515,985.95,0.03
262144,-6.0281134,994.41,0.03
278528,-6.0281134,994.41,0.03
294912,-5.9692626,989.46,0.04
311296,-5.743759,979.18,0.09
327680,-5.673058,984.74,0.07
344064,-5.522707,970.14,0.09
360448,-5.424404,962.43,0.11
376832,-5.4023547,956.53,0.13
393216,-5.7534084,970.91,0.07
409600,-5.718508,968.39,0.08
425984,-5.601957,961.48,0.1
442368,-5.539306,957.99,0.13
458752,-5.8165593,986.11,0.08
475136,-5.7795086,983.55,0.09
491520,-5.6486073,975.26,0.12
507904,-5.4521546,964.15,0.15
524288,-5.692208,973.52,0.08
540672,-5.617907,967.14,0.09
557056,-5.6055565,967.14,0.09
573440,-5.5341573,958.95,0.12
589824,-5.77441,980.91,0.05
606208,-5.6940584,975.57,0.07
622592,-5.648808,972.17,0.08
638976,-5.6037574,969.08,0.1
655360,-5.9491615,988.17,0.05
671744,-5.753609,971.38,0.08
688128,-5.6581078,965.47,0.09
704512,-5.938912,976.18,0.06
720896,-5.9520125,976.18,0.06
737280,-5.695909,961.57,0.09
753664,-5.618408,954.87,0.11
770048,-5.864659,978.59,0.06
786432,-5.81906,973.34,0.07
802816,-5.5987062,960.67,0.09
819200,-5.576807,958.54,0.1
835584,-5.7710085,979.71,0.06
851968,-5.689607,975.37,0.07
868352,-5.682957,971.5,0.08
884736,-5.5280046,965.35,0.1
901120,-5.744908,980.98,0.06
917504,-5.7097077,980.98,0.06
933888,-5.642556,969.25,0.07
950272,-5.6919584,969.25,0.07
966656,-5.8231115,983.61,0.03
983040,-5.806361,983.61,0.03
999424,-5.7891607,982.1,0.04
1015808,-5.7913604,979.37,0.05
1032192,-5.914363,991.24,0.03
1048576,-5.857962,990.48,0.04
1064960,-5.9125614,990.48,0.04
1081344,-5.947762,990.48,0.04
1097728,-5.9698625,993.42,0.02
1114112,-5.921361,993.42,0.02
1130496,-5.8081098,991.01,0.03
1146880,-5.6924067,989.04,0.03
1163264,-5.564155,988.53,0.04
1179648,-5.546406,988.53,0.04
1196032,-5.502153,988.53,0.04
1212416,-5.431202,989.38,0.06
1228800,-5.3186517,978.81,0.08
1245184,-5.285752,977.63,0.09
1261568,-5.288652,977.53,0.1
1277952,-5.2221,976.95,0.1
1294336,-5.094798,967.59,0.12
1310720,-5.0983477,963.77,0.11
1327104,-5.0757465,959.95,0.11
1343488,-5.234148,970.9,0.09
1359872,-5.2274475,971.0,0.08
1376256,-5.38595,972.09,0.07
1392640,-5.3643007,967.78,0.08
1409024,-5.7224073,991.05,0.02
1425408,-5.6255555,985.41,0.04
1441792,-5.698206,990.03,0.04
1458176,-5.6131573,980.99,0.06
1474560,-5.5751057,983.67,0.06
1490944,-5.4247546,974.39,0.08
1507328,-5.3656535,965.95,0.1
1523712,-5.2304015,957.14,0.12
1540096,-5.2429504,962.55,0.09
1556480,-5.3285027,969.54,0.08
1572864,-5.2025013,963.25,0.09
1589248,-5.162049,968.62,0.08
1605632,-5.2807994,972.96,0.06
1622016,-5.1338983,960.92,0.1
1638400,-5.0682487,955.23,0.11
1654784,-5.005448,954.4,0.12
1671168,-5.0232983,961.56,0.12
1687552,-4.9545474,960.15,0.13
1703936,-4.8217463,953.0,0.16
1720320,-4.8490963,963.22,0.12
1736704,-4.8202453,957.6,0.12
1753088,-4.737894,951.67,0.12
1769472,-4.6223927,939.75,0.14
1785856,-4.7436438,941.47,0.14
1802240,-4.764394,944.41,0.14
1818624,-4.771244,943.63,0.15
1835008,-4.708792,943.32,0.16
1851392,-4.8006444,953.1,0.17
1867776,-4.6752443,937.09,0.19
1884160,-4.5092416,925.29,0.19
1900544,-4.470541,919.85,0.2
1916928,-4.42814,922.7,0.19
1933312,-4.154888,888.93,0.21
1949696,-4.0900865,883.58,0.23
1966080,-4.0386853,896.01,0.23
1982464,-4.1528344,911.04,0.2
1998848,-4.0382338,896.36,0.22
2015232,-3.8088305,882.96,0.24
2031616,-3.854731,894.01,0.23
2048000,-3.8674307,895.14,0.21
2064384,-3.8393297,896.83,0.22
2080768,-3.8245296,898.43,0.23
2097152,-3.753579,889.09,0.25
2113536,-3.6463282,879.42,0.27
2129920,-3.77518,888.18,0.24
2146304,-3.7013798,876.92,0.25
2162688,-3.6049302,868.91,0.29
2179072,-3.745383,875.92,0.27
2195456,-3.821483,884.84,0.27
2211840,-3.978434,904.36,0.25
2228224,-3.8526828,892.91,0.3
2244608,-3.9598331,902.91,0.27
2260992,-4.038383,902.17,0.27
2277376,-3.9447324,896.49,0.28
2293760,-4.018682,907.42,0.25
2310144,-4.1472836,922.47,0.25
2326528,-3.8957312,901.03,0.28
2342912,-3.6923287,886.94,0.29
2359296,-3.6108766,887.09,0.29
2375680,-3.3745751,859.36,0.33
2392064,-3.3695252,856.27,0.32
2408448,-3.6793275,885.85,0.27
2424832,-3.5698764,881.88,0.29
2441216,-3.5762274,877.44,0.3
2457600,-3.6126778,878.23,0.28
2473984,-3.8658798,904.74,0.25
2490368,-3.7950788,904.26,0.26
2506752,-3.7375271,895.81,0.27
2523136,-3.394224,861.93,0.33
2539520,-3.4153738,868.65,0.35
2555904,-3.041871,829.98,0.42
2572288,-2.8758705,807.95,0.45
2588672,-2.700518,797.26,0.49
2605056,-3.0071707,827.97,0.44
2621440,-2.952121,821.93,0.44
2637824,-3.0310705,838.08,0.44
2654208,-3.0017703,834.53,0.43
2670592,-3.187222,850.79,0.38
2686976,-3.2219224,858.17,0.38
2703360,-3.0072205,834.41,0.4
2719744,-3.0595715,829.96,0.36
2736128,-3.2196229,845.68,0.36
2752512,-2.8560705,809.05,0.43
2768896,-2.6512702,781.63,0.46
2785280,-2.61952,777.5,0.47
2801664,-2.3813186,749.98,0.49
2818048,-2.3775187,747.45,0.48
2834432,-2.8005219,789.52,0.42
2850816,-2.817021,796.9,0.41
2867200,-3.090723,833.13,0.36
2883584,-3.128272,841.03,0.37
2899968,-2.969771,836.92,0.41
2916352,-2.6695688,804.59,0.43
2932736,-2.6994185,806.77,0.43
2949120,-2.2125657,754.97,0.51
2965504,-2.180665,748.77,0.52
2981888,-2.2008638,755.16,0.5
2998272,-2.276514,766.35,0.52
3014656,-2.3729155,772.47,0.48
3031040,-2.2768142,763.14,0.49
3047424,-2.417515,781.42,0.46
3063808,-2.368415,778.43,0.48
3080192,-2.1899636,767.53,0.51
3096576,-2.102462,766.79,0.54
3112960,-2.2496123,791.95,0.55
3129344,-2.286512,799.75,0.53
3145728,-2.1375113,781.1,0.55
3162112,-2.2842622,799.12,0.52
3178496,-2.3023632,797.81,0.5
3194880,-2.264913,784.64,0.47
3211264,-2.4631147,802.35,0.43
3227648,-2.5416646,817.05,0.43
3244032,-2.263263,789.12,0.49
3260416,-2.142763,773.32,0.52
3276800,-2.2030628,787.34,0.53
3293184,-2.256063,793.86,0.53
3309568,-2.4835634,815.19,0.46
3325952,-2.503414,811.75,0.44
3342336,-2.464713,812.48,0.46
3358720,-2.458514,800.39,0.43
3375104,-2.3044138,783.5,0.45
3391488,-2.073514,750.13,0.5
3407872,-2.3362145,790.59,0.47
3424256,-2.2395632,779.43,0.48
3440640,-1.894711,743.02,0.55
3457024,-1.7805103,728.77,0.56
3473408,-1.988061,755.71,0.52
3489792,-1.9835603,754.71,0.5
3506176,-1.8641101,744.67,0.55
3522560,-2.418013,806.02,0.46
3538944,-2.137111,784.4,0.53
3555328,-2.2483118,796.94,0.53
3571712,-2.1650617,785.25,0.55
3588096,-2.111561,782.6,0.53
3604480,-1.9716607,759.5,0.53
3620864,-1.9129605,753.08,0.54
3637248,-1.8358607,740.06,0.55
3653632,-2.0091617,765.56,0.55
3670016,-2.0031118,762.85,0.54
3686400,-2.022212,763.72,0.54
3702784,-2.0757127,764.8,0.52
3719168,-2.112912,769.49,0.5
3735552,-2.0427618,757.61,0.5
3751936,-1.7499597,722.22,0.55
3768320,-1.9534602,756.09,0.54
3784704,-1.8543096,742.61,0.55
3801088,-1.90156,748.35,0.53
3817472,-2.00691,763.83,0.51
3833856,-1.9407102,757.76,0.54
3850240,-1.9358097,758.93,0.53
3866624,-1.7723083,745.29,0.59
3883008,-1.5724579,716.45,0.6
3899392,-1.6270581,721.52,0.61
3915776,-1.8104595,737.96,0.57
3932160,-1.9724616,746.99,0.53
3948544,-1.9680128,746.13,0.56
3964928,-1.7746614,727.05,0.59
3981312,-1.6905112,727.65,0.63
