step,return,length,success
32768,0.063126184,401.125,1.0
49152,-0.7329999,495.1333333333333,1.0
65536,-5.0719743,867.9230769230769,0.27692307692307694
81920,-4.6238327,823.4,0.32857142857142857
98304,-4.5997424,816.7926829268292,0.34146341463414637
114688,-4.4617295,805.9684210526316,0.3684210526315789
131072,-5.1929054,881.38,0.24
147456,-4.717653,842.06,0.33
163840,-3.951793,779.25,0.46
180224,-4.2220445,813.22,0.44
196608,-4.0845447,798.77,0.44
212992,-3.4211357,743.22,0.58
229376,-3.4636853,741.69,0.56
245760,-3.616437,755.42,0.53
262144,-3.330234,732.42,0.57
278528,-3.2289834,722.29,0.57
294912,-3.4933841,753.89,0.53
311296,-3.317382,735.64,0.56
327680,-3.4744842,747.26,0.53
344064,-3.2712808,725.12,0.56
360448,-2.9290779,693.72,0.63
376832,-2.7466266,676.57,0.68
393216,-2.182321,623.06,0.76
409600,-1.9867691,606.57,0.81
425984,-2.1990721,620.92,0.74
442368,-1.7292678,574.98,0.77
458752,-1.810268,584.96,0.75
475136,-1.709818,566.21,0.72
491520,-1.7305675,570.53,0.74
507904,-1.6668686,557.39,0.73
524288,-1.7826188,574.12,0.72
540672,-1.2068152,511.45,0.75
557056,-1.1563135,514.08,0.78
573440,-0.865112,484.35,0.81
589824,-1.0228624,501.54,0.79
606208,-1.6003696,553.27,0.69
622592,-1.9320217,582.87,0.64
638976,-1.9585218,586.43,0.64
655360,-1.6107181,559.41,0.7
671744,-1.6938176,571.1,0.7
688128,-1.5664679,560.09,0.71
704512,-1.3511171,540.13,0.73
720896,-1.1319648,519.02,0.76
737280,-1.0458138,510.76,0.76
753664,-0.6742606,468.51,0.8
770048,-0.7684612,482.33,0.82
786432,-0.77631116,484.75,0.81
802816,-0.8896625,498.39,0.79
819200,-0.5276597,461.96,0.83
835584,-0.24595681,436.91,0.89
851968,-0.24570617,437.98,0.88
868352,-0.22335632,435.34,0.88
884736,-0.19175722,427.25,0.87
901120,-0.29895705,442.56,0.88
917504,-0.40360823,449.66,0.83
933888,0.2733455,369.58,0.89
950272,0.31489417,356.82,0.87
966656,-0.04515869,397.45,0.85
983040,-0.13340911,414.21,0.86
999424,-0.05420675,412.4,0.88
1015808,0.23819472,376.44,0.89
1032192,0.58649695,336.33,0.93
1048576,0.4942472,352.89,0.94
1064960,0.5081472,354.42,0.95
1081344,0.47079635,356.75,0.93
1097728,0.38719556,362.4,0.9
1114112,-0.007706208,408.22,0.86
1130496,0.6958476,327.89,0.94
1146880,0.87934756,304.7,0.94
1163264,0.7830475,316.87,0.93
1179648,0.403095,358.73,0.88
1196032,0.20694189,371.79,0.83
1212416,0.33014473,363.55,0.88
1228800,0.5648977,345.73,0.93
1245184,0.8276985,313.06,0.95
1261568,0.9551985,296.21,0.96
1277952,0.8404478,310.75,0.95
1294336,0.41764563,360.22,0.91
1310720,0.8783469,302.04,0.93
1327104,0.9098976,302.25,0.93
1343488,1.0866984,281.64,0.95
1359872,0.98924845,294.09,0.95
1376256,0.90179884,307.68,0.97
1392640,1.1026986,279.9,0.97
1409024,1.2167494,269.4,0.99
1425408,1.2806984,258.93,0.99
1441792,1.7631006,197.2,1.0
1458176,1.42745,242.92,0.99
1474560,0.9669483,302.73,0.97
1490944,1.1888481,269.78,0.96
1507328,1.333149,249.46,0.96
1523712,1.2045491,269.83,0.97
1540096,1.0452497,293.06,0.98
1556480,1.2927498,259.46,0.98
1572864,1.351799,250.23,0.97
1589248,1.5639995,220.21,0.97
1605632,1.5046495,229.07,0.97
1622016,1.3611487,247.03,0.96
1638400,1.3495483,246.4,0.96
1654784,1.5254489,223.03,0.97
1671168,1.4243991,239.28,0.97
1687552,1.4171993,240.98,0.97
1703936,1.4059494,240.92,0.97
1720320,1.2663475,254.77,0.95
1736704,0.80939513,311.82,0.9
1753088,1.2446483,263.5,0.96
1769472,1.2220473,259.43,0.94
1785856,1.1518974,270.55,0.94
1802240,1.287749,259.69,0.98
1818624,1.2003984,269.68,0.96
1835008,1.4434993,237.01,0.97
1851392,1.1171981,277.91,0.95
1867776,1.2927988,258.18,0.97
1884160,1.4403486,236.71,0.95
1900544,1.4923495,232.67,0.97
1916928,1.1637988,276.79,0.96
1933312,1.2670487,260.28,0.95
1949696,1.465749,232.43,0.96
1966080,1.6237994,211.84,0.97
1982464,1.4903994,230.59,0.97
1998848,1.4521484,232.71,0.96
2015232,1.6112987,210.76,0.96
2031616,1.386298,240.17,0.94
2048000,1.8953001,177.88,0.99
2064384,1.5015494,230.6,0.97
2080768,1.6492496,211.78,0.97
2097152,1.4226493,243.93,0.97
2113536,1.8989,178.17,0.98
2129920,1.5932486,214.9,0.95
2146304,1.5118996,229.37,0.97
2162688,1.4417485,235.77,0.95
2179072,1.2460483,261.83,0.95
2195456,1.7899497,194.18,0.99
2211840,1.7208496,201.15,0.98
2228224,1.4151491,243.32,0.97
2244608,1.7169005,208.89,1.0
2260992,1.5726998,223.82,0.98
2277376,1.6576488,209.78,0.97
2293760,1.88805,181.6,0.98
2310144,1.7971992,190.71,0.97
2326528,1.8839003,182.92,0.99
2342912,1.5471996,227.74,0.97
2359296,1.8312498,189.33,0.98
2375680,1.7990503,195.15,0.98
2392064,1.8658,184.3,0.98
2408448,2.0067992,161.84,0.97
2424832,1.7268994,203.04,0.98
2441216,1.8649001,187.8,0.99
2457600,1.9193001,181.9,1.0
2473984,1.9826006,173.02,1.0
2490368,1.8525997,187.4,0.98
2506752,1.9446006,178.96,1.0
2523136,1.9112004,182.7,1.0
2539520,1.9324505,181.99,1.0
2555904,1.9809504,171.58,0.99
2572288,2.1415005,150.64,1.0
2588672,1.8725,187.32,0.99
2605056,2.1293006,155.2,1.0
2621440,2.1346006,152.41,1.0
2637824,2.029,164.4,1.0
2654208,1.9604002,175.6,1.0
2670592,1.9936,169.7,0.99
2686976,2.0794005,161.65,1.0
2703360,2.3523502,120.19,1.0
2719744,2.1302004,152.76,1.0
2736128,2.0762005,159.87,1.0
2752512,2.08545,155.95,0.99
2768896,2.0853999,156.54,0.99
2785280,2.2255008,139.78,1.0
2801664,2.2445505,136.46,1.0
2818048,2.0830503,158.56,0.99
2834432,1.9118994,177.76,0.97
2850816,2.1458998,147.45,0.99
2867200,2.0010498,168.31,0.98
2883584,2.2257006,140.06,1.0
2899968,2.0689504,161.95,1.0
2916352,2.2489,132.56,0.99
2932736,2.2034001,142.15,1.0
2949120,2.151,147.47,0.99
2965504,2.3748503,116.84,1.0
2981888,2.1105506,155.51,1.0
2998272,2.2801502,127.6,0.99
3014656,2.1596496,145.37,0.98
3031040,2.1828496,141.07,0.98
3047424,2.4111505,113.96,1.0
3063808,2.1807003,146.35,1.0
3080192,2.2321002,137.29,0.99
3096576,2.1483002,149.51,0.99
3112960,2.2839503,132.73,1.0
3129344,2.2474003,137.17,1.0
3145728,2.2287998,138.36,0.99
3162112,2.1789503,147.29,1.0
3178496,2.1815505,145.86,1.0
3194880,2.2042506,144.45,1.0
3211264,2.3718004,118.69,1.0
3227648,2.3533003,120.35,1.0
3244032,2.3217504,127.52,1.0
3260416,2.3699508,118.32,1.0
3276800,2.2640998,131.43,0.99
3293184,2.3286004,125.68,1.0
3309568,2.33455,121.96,1.0
3325952,2.3988504,115.33,1.0
3342336,2.2692,131.26,0.99
3358720,2.2374,136.33,0.99
