id,length,success,spl
00000000,814.11,0.4,0.020984303821662924
00100000,789.01,0.42,0.019498467233974078
00200000,783.6,0.5,0.01800822232848216
00300000,799.0,0.38,0.018098433753464982
00400000,809.73,0.34,0.01624939356230118
00500000,802.37,0.38,0.01971962671064273
00600000,707.8,0.52,0.034192309599327966
00700000,608.17,0.69,0.03180090552750146
00800000,610.65,0.61,0.046115963849238294
00900000,542.47,0.76,0.055527915125628956
01000000,729.12,0.45,0.03153041597489062
01100000,609.63,0.64,0.04225723487319704
01200000,722.81,0.46,0.03663824543971162
01300000,530.24,0.82,0.04087781376000557
01400000,729.13,0.46,0.022514258994849823
01500000,559.6,0.71,0.05426738577033976
01600000,690.71,0.53,0.03520635396709993
01700000,464.49,0.81,0.0637469918393741
01800000,530.25,0.7,0.05944119696248944
01900000,474.61,0.82,0.06776763204789318
02000000,426.1,0.81,0.06639580072928947
02100000,472.94,0.83,0.06932227034130467
02200000,407.49,0.89,0.07295365813935739
02300000,394.63,0.86,0.08057028811170311
02400000,400.61,0.89,0.06212863628337158
02500000,390.99,0.88,0.07344902098800389
02600000,395.21,0.9,0.07863934000706696
02700000,365.07,0.88,0.09229085810736037
02800000,498.26,0.69,0.0726843083274309
02900000,400.29,0.88,0.07913265724989266
03000000,425.55,0.81,0.09663084198145531
03100000,398.7,0.84,0.08695424050600929
03200000,380.56,0.86,0.10654190277348784
03300000,433.34,0.76,0.09229711556119807
03400000,431.04,0.78,0.08421029748460392
03500000,466.3,0.76,0.06838008548494784
03600000,323.62,0.94,0.10198299613108329
03700000,353.72,0.88,0.09821728421823633
03800000,225.74,0.97,0.1492825117672274
03900000,258.45,0.97,0.10497216222140325
04000000,246.28,0.97,0.13396275946053007
04100000,228.13,0.98,0.12274714624169
04200000,209.42,1.0,0.1373269736391769
04300000,243.28,0.96,0.1572890387913214
04400000,179.43,1.0,0.1625409939538676
04500000,207.56,0.98,0.150207564182981
04600000,237.52,0.98,0.13322411052748462
04700000,187.19,0.98,0.1658388350758678
04800000,183.43,0.99,0.14975257101233636
04900000,167.13,0.99,0.15964867431135732
05000000,178.03,1.0,0.14810410586338674
05100000,175.35,1.0,0.1564105876178704
05200000,228.02,0.97,0.1531773357481207
05300000,201.1,0.98,0.13269316067297185
05400000,183.21,0.96,0.17247961247200422
05500000,210.02,0.98,0.15021917176891086
05600000,203.5,1.0,0.14902978925817884
05700000,165.48,0.99,0.1620865666918891
05800000,149.43,1.0,0.16540023753186106
05900000,184.9,0.96,0.17993519624483162
06000000,190.71,0.98,0.17132162830398032
06100000,172.81,0.98,0.19092579088550932
06200000,220.96,0.95,0.16486195912963508
06300000,201.66,0.97,0.1617421827028987
06400000,190.01,0.99,0.1539584325468164
06500000,178.86,0.98,0.15536552079491256
06600000,196.56,0.96,0.1814262373252629
06700000,180.18,0.99,0.1970725127877008
06800000,181.66,0.99,0.17967191547675257
