step,return,length,success
32768,0.9450015,293.0,1.0
49152,0.122501194,415.5,1.0
65536,-5.994752,977.328125,0.078125
81920,-5.8837557,966.3076923076923,0.09230769230769231
98304,-5.874609,966.8181818181819,0.09090909090909091
114688,-5.812961,963.2753623188406,0.10144927536231885
131072,-6.3640203,988.52,0.03
147456,-6.2793202,980.19,0.04
163840,-6.2794204,980.19,0.04
180224,-6.157669,970.9,0.07
196608,-6.0625668,976.63,0.09
212992,-5.9854655,969.4,0.1
229376,-5.962965,967.71,0.11
245760,-5.937866,967.71,0.11
262144,-6.2376184,984.79,0.05
278528,-6.1542177,976.73,0.06
294912,-6.045766,966.46,0.08
311296,-5.925665,958.77,0.11
327680,-6.1020656,969.29,0.08
344064,-5.937615,954.07,0.1
360448,-5.760112,938.4,0.13
376832,-5.7255616,938.38,0.14
393216,-6.012266,965.91,0.09
409600,-5.805464,948.47,0.12
425984,-5.754913,945.71,0.13
442368,-5.6631618,940.01,0.16
458752,-6.0712676,973.97,0.09
475136,-5.835016,954.07,0.13
491520,-5.7660146,949.03,0.15
507904,-5.5002112,931.89,0.19
524288,-5.701714,946.62,0.14
540672,-5.650812,939.03,0.14
557056,-5.51896,934.74,0.15
573440,-5.5248613,932.3,0.16
589824,-5.9936657,962.48,0.08
606208,-5.958067,959.12,0.09
622592,-5.7900143,944.2,0.13
638976,-5.894064,954.97,0.12
655360,-5.951015,956.36,0.11
671744,-5.8305626,946.89,0.12
688128,-5.5126586,931.1,0.16
704512,-5.797863,951.27,0.12
720896,-5.7601137,946.59,0.13
737280,-5.7435126,942.99,0.15
753664,-5.7147617,939.68,0.16
770048,-6.1283665,968.45,0.11
786432,-6.1252675,974.64,0.1
802816,-5.815964,950.86,0.15
819200,-5.786662,953.4,0.16
835584,-5.9712653,959.86,0.13
851968,-5.860113,955.84,0.12
868352,-5.8982134,959.22,0.11
884736,-5.804563,950.7,0.13
901120,-6.0198665,965.35,0.11
917504,-5.968317,962.73,0.12
933888,-5.803463,957.13,0.13
950272,-5.5430117,938.56,0.18
966656,-5.6257105,947.06,0.18
983040,-5.5890594,946.66,0.16
999424,-5.5822587,942.01,0.17
1015808,-5.6700606,946.72,0.15
1032192,-6.0435658,972.76,0.09
1048576,-5.901614,961.23,0.11
1064960,-5.8505135,954.71,0.12
1081344,-5.9560156,962.93,0.11
1097728,-5.970317,958.07,0.12
1114112,-5.8746643,951.11,0.13
1130496,-5.896465,952.96,0.12
1146880,-6.1428165,967.29,0.09
1163264,-6.241119,973.83,0.07
1179648,-6.1317677,961.72,0.07
1196032,-6.1177692,966.98,0.08
1212416,-6.130568,968.34,0.08
1228800,-6.0151668,959.17,0.09
1245184,-5.7718644,941.76,0.12
1261568,-5.6755123,935.75,0.14
1277952,-5.7286615,946.95,0.14
1294336,-5.844361,955.72,0.12
1310720,-5.7173615,947.85,0.15
1327104,-5.667263,935.17,0.17
1343488,-5.8972654,955.99,0.13
1359872,-5.9426656,954.04,0.13
1376256,-5.867514,947.23,0.14
1392640,-5.964866,949.92,0.12
1409024,-6.035215,954.97,0.1
1425408,-5.7643623,934.32,0.14
1441792,-5.665611,924.66,0.17
1458176,-5.5766616,920.85,0.21
1474560,-5.584761,925.26,0.21
1490944,-5.5423613,928.86,0.23
1507328,-5.437561,920.41,0.24
1523712,-5.656063,938.2,0.21
1540096,-5.841215,947.85,0.17
1556480,-5.949168,944.36,0.13
1572864,-5.8631673,936.36,0.15
1589248,-5.8147645,934.35,0.15
1605632,-5.8427143,945.74,0.17
1622016,-5.6301136,928.86,0.2
1638400,-5.5448103,925.76,0.21
1654784,-5.5708103,934.2,0.2
1671168,-5.56846,938.66,0.18
1687552,-5.5724597,939.9,0.17
1703936,-5.624012,945.31,0.14
1720320,-5.736612,958.65,0.11
1736704,-5.820662,966.43,0.1
1753088,-5.691661,967.18,0.1
1769472,-5.6340594,966.1,0.11
1785856,-5.7613125,971.97,0.09
1802240,-5.882764,971.97,0.09
1818624,-5.832315,966.14,0.09
1835008,-5.9467664,977.68,0.06
1851392,-6.008518,976.51,0.06
1867776,-6.1634693,979.88,0.04
1884160,-6.1356196,985.93,0.04
1900544,-6.0035667,978.01,0.08
1916928,-6.0789666,987.12,0.07
1933312,-5.9930644,982.79,0.09
1949696,-6.083015,982.38,0.09
1966080,-5.9785643,976.14,0.1
1982464,-5.9682164,966.18,0.11
1998848,-5.8353662,951.99,0.11
2015232,-5.7933655,946.01,0.13
2031616,-5.719166,938.17,0.14
2048000,-5.723066,937.52,0.14
2064384,-5.709015,943.76,0.13
2080768,-5.8394647,956.95,0.1
2097152,-5.964667,970.46,0.09
2113536,-6.117517,980.85,0.06
2129920,-6.1928186,989.73,0.03
2146304,-5.9991655,979.68,0.05
2162688,-6.032266,977.6,0.06
2179072,-5.8780155,961.58,0.11
2195456,-5.878665,964.87,0.1
2211840,-5.883264,963.13,0.1
2228224,-5.7585626,949.7,0.13
2244608,-5.8392653,946.99,0.13
2260992,-5.777513,945.1,0.15
2277376,-5.675362,933.18,0.16
2293760,-5.5957613,920.23,0.2
2310144,-5.6931624,932.45,0.2
2326528,-5.722163,937.36,0.19
2342912,-5.5957613,933.48,0.2
2359296,-5.509559,929.52,0.19
2375680,-5.4224076,925.69,0.2
2392064,-5.2417064,912.21,0.23
2408448,-5.208755,911.14,0.2
2424832,-5.2511053,909.14,0.21
2441216,-5.5115595,917.2,0.18
2457600,-5.5891595,927.98,0.19
2473984,-5.6428585,940.13,0.17
2490368,-5.7823615,947.71,0.15
2506752,-5.55126,927.68,0.19
2523136,-5.271305,911.82,0.24
2539520,-5.2060533,912.18,0.24
2555904,-5.372556,921.26,0.21
2572288,-5.5067077,928.5,0.2
2588672,-5.5453076,933.44,0.21
2605056,-5.633209,942.09,0.18
2621440,-5.8998127,963.33,0.14
2637824,-5.7938123,954.28,0.15
2654208,-5.760012,955.2,0.15
2670592,-5.5769596,942.56,0.16
2686976,-5.345256,933.64,0.22
2703360,-5.2984548,932.7,0.22
2719744,-5.1487026,917.51,0.26
2736128,-5.1118007,918.39,0.27
2752512,-5.3026032,939.1,0.24
2768896,-5.203802,924.45,0.25
2785280,-5.1549516,919.09,0.24
2801664,-5.1142006,913.7,0.26
2818048,-5.3221045,926.58,0.21
2834432,-5.3331547,926.49,0.21
2850816,-5.3895564,922.01,0.22
2867200,-5.531308,930.42,0.2
2883584,-5.784611,946.62,0.16
2899968,-5.6155596,938.62,0.22
2916352,-5.428657,927.81,0.25
2932736,-5.413006,922.2,0.25
2949120,-5.271855,913.06,0.26
2965504,-5.2574544,914.6,0.29
2981888,-5.0988517,902.64,0.31
2998272,-5.204104,892.89,0.29
3014656,-5.196056,887.22,0.28
3031040,-5.122855,877.22,0.29
3047424,-5.008203,866.89,0.3
3063808,-5.024154,871.41,0.28
3080192,-5.140054,883.98,0.26
3096576,-5.0479527,878.2,0.28
3112960,-5.226106,881.63,0.26
3129344,-5.2543044,899.76,0.27
3145728,-5.1892047,880.74,0.3
3162112,-4.746351,842.35,0.35
3178496,-4.7235513,843.74,0.36
3194880,-4.6906505,847.44,0.37
3211264,-4.5648494,834.15,0.36
3227648,-4.480947,831.77,0.36
3244032,-4.778849,858.76,0.32
3260416,-4.9250507,861.32,0.3
3276800,-4.939101,864.81,0.3
3293184,-4.791601,846.71,0.32
3309568,-5.2407074,880.12,0.26
3325952,-5.253459,878.61,0.27
3342336,-5.4323115,895.43,0.24
3358720,-5.3235087,890.24,0.25
3375104,-5.6121607,918.45,0.2
3391488,-5.865413,938.02,0.16
3407872,-5.949013,938.45,0.15
