id,length,success,spl
0,920.18,0.14,0.015484805100654236
100000,862.93,0.33,0.00899111725942831
1000000,347.78,0.92,0.08076792909291919
10000000,78.03,1.0,0.2643947266973408
10100000,87.81,1.0,0.24841441476075027
10200000,95.62,1.0,0.24364574305487724
10300000,81.43,1.0,0.25285418199726406
10400000,88.59,0.99,0.27260999786004014
10500000,98.32,1.0,0.2375870869117902
10600000,107.71,0.99,0.24526220349166486
10700000,90.62,0.99,0.2575038179233587
10800000,98.92,1.0,0.2515838518950344
10900000,88.27,1.0,0.29409795597579225
1100000,291.75,0.96,0.102048829673274
11000000,88.37,1.0,0.23692063306022565
11100000,88.3,1.0,0.24079955098765565
11200000,97.93,0.99,0.24669246627941227
11300000,117.29,0.99,0.21956685597229375
11400000,100.54,0.99,0.23075888952137352
11500000,81.68,1.0,0.2503848083150128
11600000,83.45,1.0,0.2537404914469619
11700000,90.47,1.0,0.26321145827943687
11800000,97.52,1.0,0.26246137040527084
11900000,94.88,1.0,0.2169924837870391
1200000,241.95,0.97,0.1011866894506431
12000000,92.09,1.0,0.22827468999718015
12100000,86.19,1.0,0.25540761526818195
12200000,110.76,0.99,0.25134707414000845
12300000,80.53,1.0,0.26311517137675156
12400000,89.32,0.99,0.27265608814094766
12500000,90.37,0.99,0.25815435994494496
12600000,87.86,1.0,0.26002359787576146
12700000,102.64,0.99,0.24131775842656278
12800000,106.31,0.99,0.20313638220976735
12900000,82.71,1.0,0.259236164827675
1300000,292.55,0.95,0.08527034812928495
13000000,103.95,1.0,0.24102409002734804
13100000,92.38,0.99,0.26637324268874646
13200000,80.13,1.0,0.26477310740643634
13300000,88.55,1.0,0.2500885694845454
13400000,82.1,1.0,0.2650768688386903
13500000,91.7,1.0,0.24271644273004767
13600000,87.44,1.0,0.24952523369703583
13700000,94.63,0.99,0.28044497538661467
13800000,85.05,1.0,0.2670438001714716
13900000,85.88,1.0,0.2255563393775646
1400000,261.05,0.95,0.12521736492392488
14000000,85.68,1.0,0.23633574465321053
14100000,74.76,1.0,0.282189821007406
14200000,95.6,0.99,0.2645560443442451
14300000,86.73,0.99,0.2723413589873146
14400000,83.24,1.0,0.25207230539723485
14500000,79.85,1.0,0.2710257300415377
14600000,93.58,1.0,0.2114588173134512
14700000,97.55,0.99,0.25474028609854515
14800000,97.73,1.0,0.2357159910274068
14900000,97.23,1.0,0.24771190699417087
1500000,286.3,0.91,0.12857430874701753
15000000,78.36,1.0,0.26930332776237875
15100000,93.89,0.99,0.2570209955921413
15200000,81.37,1.0,0.29090684630563496
15300000,83.03,1.0,0.2569101693589009
15400000,104.88,0.99,0.24970766200521027
15500000,92.36,1.0,0.23936862732312975
15600000,84.82,0.99,0.26896158732317516
15700000,93.27,0.99,0.24194235907070216
15800000,107.36,0.98,0.23572582371154874
15900000,83.24,1.0,0.2590667763479337
1600000,209.3,0.96,0.14510393452486675
16000000,101.47,0.99,0.21529988211149884
16100000,94.26,1.0,0.2381803511357645
16200000,74.01,1.0,0.28592471984388423
16300000,87.93,1.0,0.24320345804708063
16400000,106.43,0.98,0.22629790585342133
16500000,80.93,1.0,0.24599655877626628
16600000,77.21,1.0,0.2696940877140973
16700000,77.63,1.0,0.25082639322602235
16800000,94.68,0.99,0.25343078381367207
16900000,105.24,0.99,0.22977563706397738
1700000,206.06,0.96,0.17203957206279147
17000000,85.67,1.0,0.24449484863225965
17100000,90.34,0.99,0.26789780440501265
17200000,85.42,1.0,0.23429739331321012
17300000,89.34,1.0,0.22817982238070164
17400000,87.05,1.0,0.24733381431489712
17500000,80.21,1.0,0.2599591385255837
17600000,86.63,0.99,0.27456761756838194
17700000,90.16,0.99,0.2630772808677842
17800000,69.45,1.0,0.2844495904936532
17900000,86.66,1.0,0.22868590185688042
1800000,209.67,0.98,0.14189218638677506
18000000,84.09,0.99,0.26427319614586403
18100000,86.88,1.0,0.23283740201195854
18200000,86.79,1.0,0.26394320931800797
18300000,94.42,0.99,0.2436363216092813
18400000,74.52,1.0,0.24247813491592646
18500000,80.57,1.0,0.24956243072384074
18600000,93.54,0.99,0.24819845703494375
18700000,80.66,1.0,0.2806969401082082
18800000,104.4,0.98,0.25968507010680597
18900000,75.31,1.0,0.2767244009549908
1900000,277.15,0.91,0.11936596309523333
19000000,78.05,1.0,0.26937381022361184
19100000,81.7,1.0,0.24751231109553914
19200000,87.82,1.0,0.25897215591525696
19300000,99.37,0.98,0.2592222687304868
19400000,79.2,1.0,0.27132778708433114
19500000,88.2,1.0,0.2457131053129173
19600000,76.4,1.0,0.2682068046804961
19700000,82.0,1.0,0.2729995238127405
19800000,86.6,1.0,0.27464531458433394
19900000,105.35,0.99,0.2096038800042116
200000,723.22,0.5,0.022668151655612204
2000000,256.48,0.92,0.13422792685518922
20000000,85.92,1.0,0.23777558428885054
20100000,86.37,1.0,0.24013130039049435
20200000,103.15,0.99,0.24292825511001048
20300000,93.2,1.0,0.22661030862279574
20400000,75.49,1.0,0.27902671186032174
20500000,102.13,0.99,0.26644155556126936
20600000,77.85,1.0,0.2650683634190331
20700000,78.18,1.0,0.253842542115077
20800000,70.07,1.0,0.2960663826350328
20900000,82.56,1.0,0.2814238170792385
2100000,197.18,0.98,0.13910167554012584
21000000,73.81,1.0,0.28610365893731754
21100000,98.1,0.98,0.2571112024025877
21200000,77.37,1.0,0.291408137125628
21300000,95.08,0.99,0.27020600185249694
21400000,81.78,1.0,0.27307634463030267
21500000,72.54,1.0,0.2943560025781085
21600000,95.3,1.0,0.22954534608555602
21700000,93.33,0.99,0.2579010224096363
21800000,81.42,1.0,0.25785156285236777
21900000,87.16,1.0,0.2662749745490885
2200000,162.28,0.99,0.16897217072471338
22000000,83.99,1.0,0.23634929115387174
22100000,98.33,0.99,0.2526531240638112
22200000,70.31,1.0,0.2721003207217846
22300000,70.0,1.0,0.3089919435015161
22400000,80.65,1.0,0.247755825518913
22500000,73.0,1.0,0.29286994319885346
22600000,86.0,1.0,0.24626466163463878
22700000,94.05,0.98,0.24411903562681062
22800000,73.37,1.0,0.2976422306269601
22900000,82.54,0.99,0.26509001681346656
2300000,197.84,0.97,0.17111159285879182
23000000,70.21,1.0,0.29663315479425745
23100000,79.56,1.0,0.2554734595565645
23200000,89.14,0.99,0.26857894917962666
23300000,96.88,1.0,0.25601418170363915
23400000,74.07,1.0,0.2617770320583011
23500000,81.19,1.0,0.2836535887552823
23600000,105.27,0.98,0.252150076607669
23700000,91.47,1.0,0.2690588183520105
23800000,87.56,0.99,0.24920676520772025
23900000,128.61,0.95,0.2787677498071589
2400000,187.64,0.98,0.13789918363683132
24000000,75.57,1.0,0.28221024834073133
24100000,73.35,1.0,0.2801628431185209
24200000,86.67,0.99,0.25990911916486575
24300000,80.23,1.0,0.2701485260919435
24400000,78.31,1.0,0.3056519401305565
24500000,70.98,1.0,0.2858170913680737
24600000,76.14,0.99,0.3132317451023997
24700000,79.32,1.0,0.2466674162766559
24800000,72.23,1.0,0.2933377340651224
24900000,93.61,0.98,0.27039866169439486
2500000,174.66,0.98,0.16953440566000608
2600000,192.68,0.96,0.1611349649783653
