step,return,length,success
16384,1.8166676,176.66666666666666,1.0
32768,1.2112511,252.66666666666666,1.0
49152,0.061314594,396.2631578947368,1.0
65536,-4.1721654,808.5454545454545,0.4090909090909091
81920,-4.0803146,798.1891891891892,0.4189189189189189
98304,-3.7494795,765.2247191011236,0.4606741573033708
114688,-3.9298906,791.29,0.48
131072,-4.251945,810.49,0.39
147456,-3.6849394,761.05,0.49
163840,-3.2824836,728.93,0.57
180224,-3.6476376,761.99,0.52
196608,-4.242143,818.04,0.41
212992,-3.9072394,787.17,0.5
229376,-3.8724887,784.52,0.5
245760,-3.8679886,784.43,0.5
262144,-3.8974383,792.11,0.52
278528,-3.790338,782.09,0.55
294912,-3.8487396,785.73,0.51
311296,-4.2340436,813.07,0.44
327680,-4.4496474,833.87,0.42
344064,-4.0300922,796.35,0.47
360448,-3.9628396,787.43,0.49
376832,-3.867737,788.74,0.54
393216,-3.6755853,776.15,0.6
409600,-3.7063334,777.64,0.6
425984,-3.6583338,769.4,0.6
442368,-3.778488,778.02,0.57
458752,-3.4916348,749.84,0.61
475136,-3.4944851,740.41,0.59
491520,-3.151931,708.14,0.62
507904,-3.153631,706.71,0.61
524288,-3.1761816,706.89,0.6
540672,-3.2135308,716.17,0.59
557056,-3.1811807,715.77,0.6
573440,-2.8494277,681.5,0.63
589824,-2.2981722,627.76,0.71
606208,-1.9505194,591.27,0.76
622592,-1.9423198,590.32,0.76
638976,-2.2351713,624.26,0.74
655360,-2.4301734,637.34,0.68
671744,-2.5271747,644.5,0.67
688128,-2.716176,658.15,0.64
704512,-2.6402268,643.93,0.65
720896,-2.7064772,651.31,0.65
737280,-3.1611307,697.87,0.61
753664,-3.2092314,702.96,0.6
770048,-3.2827322,709.74,0.6
786432,-2.9808285,680.95,0.64
802816,-3.0254295,685.93,0.64
819200,-3.01108,678.43,0.63
835584,-3.019429,680.51,0.63
851968,-3.2781324,703.65,0.61
868352,-2.8530777,660.32,0.65
884736,-2.6765275,642.23,0.65
901120,-2.7982295,655.4,0.63
917504,-2.8580315,654.36,0.6
933888,-3.120935,676.23,0.57
950272,-3.4245868,705.45,0.55
966656,-3.1701853,679.69,0.58
983040,-3.3676858,703.58,0.55
999424,-3.421536,712.94,0.53
1015808,-2.8112295,656.58,0.62
1032192,-2.5825272,634.73,0.65
1048576,-2.1304746,583.97,0.72
1064960,-1.9378216,571.07,0.76
1081344,-2.1041732,585.24,0.72
1097728,-2.682528,644.57,0.63
1114112,-2.769879,655.79,0.61
1130496,-3.084232,685.0,0.56
1146880,-3.1417806,700.72,0.59
1163264,-3.3192818,721.96,0.58
1179648,-3.2043304,712.23,0.59
1196032,-2.815377,679.55,0.63
1212416,-2.961181,683.98,0.58
1228800,-2.641277,649.25,0.62
1245184,-2.672478,653.36,0.62
1261568,-2.3792748,622.14,0.66
1277952,-2.1950228,603.37,0.68
1294336,-2.0643234,588.02,0.68
1310720,-1.9685228,580.42,0.71
1327104,-2.3348255,621.24,0.67
1343488,-1.9401224,584.45,0.72
1359872,-2.0958724,603.43,0.71
1376256,-2.0852718,604.25,0.73
1392640,-2.1723237,610.53,0.72
1409024,-1.8811208,582.65,0.74
1425408,-1.8082204,576.78,0.76
1441792,-1.3360666,526.43,0.81
1458176,-1.362916,531.29,0.82
1474560,-1.3102149,525.44,0.82
1490944,-1.3029639,525.49,0.82
1507328,-1.6909668,567.18,0.78
1523712,-1.8577689,579.41,0.74
1540096,-2.1370711,605.68,0.71
1556480,-2.0152197,593.1,0.75
1572864,-2.0457208,596.57,0.75
1589248,-1.384116,527.47,0.83
1605632,-1.2091156,508.32,0.83
1622016,-1.4792182,530.11,0.76
1638400,-1.8334222,560.8,0.7
1654784,-1.6090198,542.2,0.73
1671168,-0.8281616,469.66,0.83
1687552,-0.8553617,473.9,0.81
1703936,-1.078413,497.17,0.77
1720320,-1.3192157,525.54,0.75
1736704,-1.0752132,504.32,0.82
1753088,-0.7857126,471.13,0.85
1769472,-0.7448626,461.96,0.85
1785856,-0.69291335,449.19,0.83
1802240,-0.67351145,451.93,0.81
1818624,-0.6883114,452.2,0.8
1835008,-0.59026045,445.64,0.83
1851392,-0.69641036,464.42,0.87
1867776,-1.1438146,516.6,0.81
1884160,-0.6075613,454.78,0.84
1900544,0.10239418,375.07,0.91
1916928,-0.02390603,392.43,0.89
1933312,-0.17625822,406.26,0.85
1949696,-0.08500742,399.32,0.87
1966080,0.54829645,327.31,0.93
1982464,0.79234797,301.39,0.96
1998848,0.5143462,333.78,0.93
2015232,0.41339558,346.56,0.93
2031616,0.6770971,319.87,0.96
2048000,0.7177972,312.45,0.96
2064384,0.59229726,326.95,0.96
2080768,0.57704675,325.33,0.94
2097152,0.30234495,357.46,0.91
2113536,-0.24530917,418.36,0.85
2129920,0.1836934,373.61,0.9
2146304,0.8302484,308.09,0.98
2162688,1.2411488,253.63,0.99
2179072,1.3815979,232.03,0.98
2195456,0.5980438,322.23,0.89
2211840,0.7575951,304.18,0.91
2228224,1.1543972,257.99,0.95
2244608,0.8338966,302.31,0.95
2260992,0.81209725,311.72,0.97
2277376,1.1725482,263.52,0.98
2293760,1.1169478,268.75,0.96
2310144,1.046798,277.31,0.95
2326528,1.293149,249.01,0.97
2342912,1.1097981,272.81,0.96
2359296,1.0657985,278.93,0.97
2375680,1.0373977,280.61,0.95
2392064,1.3624492,239.15,0.96
2408448,1.2070985,259.55,0.95
2424832,1.3938992,238.47,0.98
2441216,1.5346495,224.21,1.0
2457600,1.7469504,197.14,0.99
2473984,1.7288002,203.08,1.0
2490368,1.7751507,196.65,1.0
2506752,1.7410997,198.0,0.99
2523136,1.8390508,189.2,1.0
2539520,1.5058501,230.88,0.99
2555904,1.7879001,191.87,1.0
2572288,1.8474003,185.18,1.0
2588672,1.893251,180.32,1.0
2605056,1.7776004,194.21,0.99
2621440,1.4394492,233.54,0.96
2637824,1.75005,196.84,0.99
2654208,1.6821997,208.73,1.0
2670592,1.4141982,239.74,0.97
2686976,1.5183483,224.22,0.97
2703360,1.8065999,189.36,0.98
2719744,1.9615997,168.88,0.99
2736128,1.9230003,175.82,0.99
2752512,1.7556494,198.24,0.99
2768896,1.788,195.51,0.99
2785280,2.0626009,158.95,1.0
2801664,2.1020007,153.2,1.0
2818048,1.9126503,178.19,1.0
2834432,1.8763999,182.22,0.99
2850816,1.9948006,169.33,1.0
2867200,1.9169503,180.18,0.99
2883584,2.0853007,158.16,1.0
2899968,2.1201005,151.88,1.0
2916352,1.9454006,177.13,1.0
2932736,1.8518503,187.46,0.99
2949120,1.7913,197.74,1.0
2965504,2.1280007,151.04,1.0
2981888,1.9836507,174.4,1.0
2998272,2.0400002,163.66,0.99
3014656,2.0117502,169.8,1.0
3031040,1.7749995,198.89,0.99
3047424,1.9766502,169.59,0.99
3063808,2.1381505,150.41,1.0
3080192,1.8167998,191.08,0.99
3096576,2.2033007,140.75,1.0
3112960,2.2113502,140.13,1.0
3129344,1.9885004,171.28,1.0
3145728,1.88895,182.43,0.99
3162112,1.8865504,182.8,0.99
3178496,1.6750002,213.74,0.99
3194880,1.9399005,179.96,1.0
3211264,1.8439995,186.66,0.97
3227648,1.8119997,191.3,0.98
3244032,2.1277006,153.31,1.0
3260416,1.8364505,193.9,1.0
3276800,1.8604496,187.61,0.99
3293184,1.8109996,195.05,0.99
3309568,1.8567505,191.93,1.0
3325952,1.6550491,212.51,0.97
3342336,1.5723486,222.44,0.96
3358720,2.02885,163.78,0.99
3375104,2.0242002,166.42,1.0
3391488,1.85775,188.81,1.0
3407872,1.8162994,189.7,0.97
3424256,1.9629006,175.69,1.0
3440640,2.1630003,147.22,1.0
3457024,2.1302006,153.36,1.0
3473408,1.9532006,177.53,1.0
3489792,2.1838005,145.24,1.0
3506176,2.1180003,152.66,1.0
3522560,2.2238505,137.94,1.0
3538944,2.03265,163.22,1.0
3555328,2.10295,152.88,0.99
3571712,2.2142005,137.82,1.0
3588096,2.0656502,161.06,1.0
3604480,2.1147006,156.2,1.0
3620864,2.0874002,155.81,0.99
3637248,2.0809507,160.4,1.0
3653632,2.1070006,155.64,1.0
3670016,2.109399,148.82,0.99
3686400,2.2915003,129.9,1.0
3702784,1.9499505,175.97,1.0
3719168,2.2138505,141.77,1.0
3735552,2.1859505,143.02,1.0
3751936,1.9906495,165.61,0.98
3768320,2.2211006,141.11,1.0
3784704,2.036,162.2,1.0
3801088,1.9998001,169.54,0.99
3817472,2.0791006,159.69,1.0
3833856,2.0858004,156.34,1.0
3850240,2.1017504,155.11,1.0
3866624,2.2048495,135.93,0.99
3883008,2.2149506,141.08,1.0
3899392,2.2246008,140.01,1.0
3915776,2.0614502,160.98,1.0
3932160,2.2881505,129.48,1.0
3948544,1.9892502,171.59,0.99
3964928,2.2305007,136.87,1.0
3981312,2.2429504,137.55,1.0
3997696,2.0221503,166.03,1.0
4014080,2.1305506,153.76,1.0
4030464,2.2791505,132.92,1.0
4046848,2.3061507,127.34,1.0
4063232,2.2519002,133.47,0.99
4079616,2.2050006,139.65,1.0
4096000,2.2283506,137.49,1.0
4112384,2.2392504,137.1,1.0
4128768,2.0651505,160.56,1.0
4145152,2.2516506,135.09,1.0
4161536,2.0951006,158.08,1.0
4177920,2.2254004,138.79,1.0
4194304,2.0286505,168.43,1.0
4210688,1.9733502,171.19,0.99
4227072,1.9635502,174.88,0.99
4243456,2.2725005,132.41,1.0
4259840,2.2051504,142.47,1.0
4276224,2.2447503,138.23,1.0
4292608,2.2183003,140.21,1.0
4308992,2.16985,144.2,0.99
4325376,2.2517004,135.3,1.0
4341760,2.2134004,141.42,1.0
4358144,2.1781504,146.29,1.0
4374528,2.16815,148.27,0.99
4390912,2.2935505,129.28,1.0
4407296,2.2832005,129.47,1.0
4423680,2.1370995,148.03,0.99
4440064,2.1697004,147.48,1.0
4456448,2.3762004,119.01,1.0
4472832,2.0995998,153.23,0.98
4489216,2.2628505,132.39,1.0
4505600,2.1797504,144.75,1.0
4521984,2.2788005,132.55,1.0
4538368,2.3306005,123.89,1.0
