step,return,length,success
32768,0.09583429,395.6666666666667,1.0
49152,-1.3580039,579.4,1.0
65536,-4.4663734,857.96875,0.4375
81920,-4.1387763,819.1267605633802,0.4647887323943662
98304,-3.9901648,802.439024390244,0.4878048780487805
114688,-4.1997437,822.55,0.47
131072,-4.3780494,825.81,0.36
147456,-3.8068438,770.88,0.46
163840,-3.599141,754.17,0.54
180224,-3.7207916,762.64,0.5
196608,-3.9157922,778.25,0.48
212992,-3.343585,728.28,0.58
229376,-3.933341,785.5,0.5
245760,-4.0639424,801.07,0.48
262144,-4.2266955,828.21,0.48
278528,-3.994943,809.13,0.52
294912,-3.76989,793.27,0.58
311296,-3.524987,771.17,0.61
327680,-3.320634,748.16,0.6
344064,-3.1031818,722.21,0.62
360448,-3.0683823,707.74,0.59
376832,-3.0429308,697.5,0.58
393216,-2.88733,681.41,0.58
409600,-2.7983794,675.38,0.6
425984,-2.5217772,653.59,0.65
442368,-2.3409257,637.35,0.67
458752,-2.2350225,629.25,0.7
475136,-1.948069,602.56,0.75
491520,-1.5445659,557.32,0.79
507904,-1.2553116,532.02,0.85
524288,-1.7777654,590.11,0.79
540672,-1.6410637,571.44,0.78
557056,-2.2172692,640.17,0.75
573440,-2.2116203,636.19,0.73
589824,-1.8172184,599.35,0.8
606208,-1.3878665,553.0,0.83
622592,-1.7554219,584.59,0.79
638976,-1.6417705,576.89,0.82
655360,-2.1721761,630.12,0.77
671744,-2.3474782,643.23,0.73
688128,-2.2036736,633.56,0.76
704512,-2.478426,660.97,0.71
720896,-2.1819737,623.73,0.71
737280,-1.9513714,604.86,0.75
753664,-1.7750707,586.8,0.76
770048,-1.4299675,555.26,0.83
786432,-1.5845175,579.32,0.84
802816,-1.4500661,569.38,0.86
819200,-1.7589182,603.49,0.81
835584,-1.7462186,598.69,0.78
851968,-1.4137645,560.68,0.81
868352,-0.83776164,486.7,0.85
884736,-0.6645099,471.86,0.88
901120,-0.6249097,470.28,0.88
917504,-0.8508102,503.78,0.86
933888,-1.0825621,534.86,0.86
950272,-1.055513,525.95,0.85
966656,-0.9736123,516.8,0.87
983040,-1.257015,542.3,0.82
999424,-1.0463625,521.07,0.86
1015808,-0.5707108,463.6,0.88
1032192,-0.5500605,461.48,0.87
1048576,-0.3030088,433.62,0.89
1064960,-0.64771086,474.71,0.87
1081344,-0.9055133,508.89,0.87
1097728,-0.96561325,520.03,0.88
1114112,-0.9375122,522.72,0.9
1130496,-0.9293113,515.52,0.87
1146880,-0.98401207,520.24,0.85
1163264,-0.7671113,491.41,0.84
1179648,-0.62985754,485.38,0.89
1196032,-0.85595846,510.9,0.85
1212416,-0.6090076,481.67,0.87
1228800,-0.480558,464.62,0.87
1245184,-0.58060926,473.65,0.85
1261568,-0.7463104,496.73,0.86
1277952,-0.946764,513.86,0.82
1294336,-0.98521304,524.71,0.86
1310720,-0.8471622,505.67,0.86
1327104,-0.5035097,462.46,0.89
1343488,-0.1758093,420.37,0.91
1359872,-0.02125917,396.46,0.89
1376256,0.115391776,382.44,0.89
1392640,0.09539256,388.53,0.9
1409024,-0.14790848,418.77,0.89
1425408,-0.2601593,433.01,0.89
1441792,-0.38536003,446.16,0.87
1458176,0.004991695,400.65,0.91
1474560,-0.45196107,461.68,0.91
1490944,-0.45621148,459.81,0.88
1507328,-0.6131618,474.18,0.85
1523712,-0.4082092,441.18,0.82
1540096,-0.889965,491.93,0.78
1556480,-0.62231505,459.95,0.81
1572864,-0.20621033,417.47,0.87
1589248,0.3996461,358.16,0.96
1605632,0.3628954,364.41,0.94
1622016,0.37479487,363.07,0.95
1638400,0.30824435,371.16,0.94
1654784,-0.10915644,419.11,0.91
1671168,-0.08305651,417.61,0.91
1687552,-0.22295672,440.69,0.92
1703936,-0.22130775,435.87,0.92
1720320,-0.31965902,437.5,0.88
1736704,-0.35676068,438.38,0.86
1753088,-0.18425824,424.2,0.87
1769472,0.17809536,387.14,0.92
1785856,0.31354553,371.36,0.93
1802240,-0.030056253,410.94,0.91
1818624,-0.31850922,439.65,0.89
1835008,-0.9646145,510.23,0.83
1851392,-1.0946157,526.78,0.82
1867776,-0.6120611,474.54,0.86
1884160,-0.030007053,410.29,0.92
1900544,0.059793834,400.61,0.93
1916928,-0.07550883,406.9,0.88
1933312,-0.14610904,413.64,0.85
1949696,0.068143725,397.8,0.91
1966080,-0.14740834,418.74,0.89
1982464,0.22429289,370.47,0.91
1998848,0.20884228,370.74,0.91
2015232,-0.08080862,406.08,0.88
2031616,0.17019385,383.42,0.91
2048000,0.44389525,352.77,0.94
2064384,0.2326449,380.96,0.94
2080768,0.009193006,402.49,0.89
2097152,-0.25475788,432.62,0.87
2113536,-0.5137131,452.02,0.83
2129920,-0.06741075,402.97,0.88
2146304,0.38084376,358.19,0.95
2162688,0.31369326,364.85,0.93
2179072,-0.122660026,415.29,0.9
2195456,-0.017108336,409.66,0.91
2211840,0.0042926357,403.24,0.88
2228224,0.23659259,377.73,0.89
2244608,0.085942514,399.92,0.89
2260992,0.09464309,398.16,0.91
2277376,0.039442584,401.65,0.89
2293760,-0.05215765,413.27,0.87
2310144,0.3542949,364.63,0.91
2326528,0.50994605,347.79,0.94
2342912,0.668997,332.3,0.96
2359296,0.046243176,406.42,0.9
2375680,-0.36426055,451.13,0.84
2392064,0.10529217,393.67,0.87
2408448,0.43499467,354.77,0.9
2424832,0.27944538,379.57,0.91
2441216,-0.06710587,425.33,0.91
2457600,0.12524611,403.0,0.94
2473984,0.19334601,393.48,0.96
2490368,0.2373954,388.02,0.95
2506752,0.15004387,393.59,0.9
2523136,0.07949338,398.24,0.86
2539520,-0.1258583,414.96,0.8
2555904,-0.81581235,497.34,0.75
2572288,-1.1831162,531.19,0.71
2588672,-0.82331413,490.47,0.77
2605056,-0.23000954,431.7,0.86
2621440,0.0008928323,407.89,0.89
2637824,0.05709345,399.17,0.87
2654208,0.06594242,392.16,0.85
2670592,-0.07205919,403.58,0.81
2686976,0.14319265,387.02,0.87
2703360,0.38409412,366.18,0.93
2719744,0.43444455,363.69,0.94
2736128,0.65894645,334.79,0.96
2752512,0.7135462,324.0,0.96
2768896,0.42569396,346.57,0.88
2785280,0.26224285,367.12,0.87
2801664,0.49199486,345.41,0.9
2818048,0.21394357,381.19,0.88
2834432,-0.044960175,401.85,0.83
2850816,-0.18586189,413.38,0.8
2867200,-0.061009187,404.73,0.82
2883584,0.0065423395,399.87,0.84
2899968,0.17439266,381.91,0.86
2916352,-0.01815907,404.36,0.82
2932736,-0.08575841,419.32,0.84
2949120,0.04024386,409.39,0.88
2965504,0.55664575,344.15,0.91
2981888,0.7969469,314.22,0.92
2998272,0.59859544,336.36,0.91
3014656,-0.14560774,427.62,0.85
3031040,-0.03505824,407.91,0.82
3047424,0.19419375,383.01,0.86
3063808,0.42839536,358.25,0.9
3080192,0.24339457,380.49,0.88
3096576,-0.05895727,416.95,0.85
3112960,-0.020357223,410.71,0.86
3129344,-0.3150095,440.19,0.81
3145728,0.18564273,383.46,0.86
3162112,0.28659305,370.71,0.86
3178496,0.18134373,387.42,0.86
3194880,-0.22160774,438.72,0.86
3211264,0.12369316,399.29,0.91
3227648,0.76189667,319.46,0.93
3244032,0.680546,325.36,0.9
3260416,0.523545,343.35,0.89
3276800,0.37709334,358.84,0.87
3293184,0.33994365,364.54,0.86
3309568,0.42629516,361.52,0.9
3325952,0.55729574,349.43,0.93
3342336,0.5183963,355.21,0.93
3358720,0.2990454,377.96,0.89
3375104,0.29644504,376.42,0.89
3391488,0.5215942,346.45,0.9
3407872,0.7431456,321.28,0.93
3424256,0.8172467,312.35,0.95
3440640,1.0179466,283.87,0.96
3457024,0.631244,320.58,0.88
3473408,0.5178433,331.5,0.87
3489792,0.8459957,299.34,0.92
3506176,0.60964483,329.07,0.9
3522560,0.27089277,370.43,0.88
3538944,0.25794214,371.7,0.87
3555328,0.11554105,384.63,0.86
3571712,-0.22075944,425.11,0.85
3588096,-0.34510997,439.8,0.85
3604480,0.42384297,349.88,0.9
3620864,0.6297951,330.52,0.93
3637248,0.7889958,312.84,0.94
3653632,1.057697,281.04,0.95
3670016,0.94864625,295.09,0.95
3686400,1.3323979,244.47,0.96
3702784,1.1582476,267.12,0.94
3719168,0.6704452,324.77,0.89
3735552,0.7690958,314.09,0.91
3751936,1.2511477,260.38,0.96
3768320,1.2975473,247.58,0.92
3784704,1.8253495,184.9,0.98
3801088,1.3811487,240.35,0.97
3817472,1.5296502,228.75,1.0
3833856,1.7434502,199.24,0.99
3850240,1.3500493,251.37,0.97
3866624,1.1782497,276.53,0.98
3883008,1.6183484,212.48,0.97
3899392,1.5571486,217.64,0.96
3915776,1.4310983,234.81,0.96
3932160,1.6710994,208.22,0.98
3948544,1.5634989,222.92,0.97
3964928,1.5206479,219.29,0.95
3981312,1.4280483,236.77,0.97
3997696,1.7150006,206.33,1.0
4014080,1.7591007,199.75,1.0
4030464,1.6400497,212.77,0.99
4046848,1.8744004,183.09,0.99
4063232,1.6090492,214.46,0.97
4079616,1.6825501,208.7,0.99
4096000,1.8086505,193.31,1.0
4112384,1.3266481,247.16,0.95
4128768,1.6438003,216.98,1.0
4145152,1.7782997,194.85,0.98
4161536,1.8900499,180.62,0.99
4177920,1.7420495,196.99,0.98
4194304,1.7128998,201.68,0.98
4210688,1.9070001,179.03,0.99
4227072,1.7828501,196.04,0.99
4243456,1.607649,219.97,1.0
4259840,1.8528508,185.74,1.0
4276224,1.9676508,173.29,1.0
4292608,1.9880006,167.52,1.0
4308992,1.6368003,216.54,0.99
4325376,1.6119499,219.08,0.99
4341760,1.8166498,186.92,0.99
4358144,1.5211993,231.12,1.0
4374528,1.60715,221.52,1.0
4390912,1.93865,176.86,0.99
4407296,1.9346501,177.06,0.99
4423680,1.8239001,193.86,1.0
4440064,1.8540498,188.27,0.99
4456448,1.6391494,218.08,0.98
4472832,1.6689501,216.3,0.99
4489216,1.7801,199.54,0.99
4505600,1.9014505,187.12,1.0
4521984,1.8669498,186.94,0.98
4538368,2.0435002,163.64,1.0
4554752,1.8305998,192.07,0.98
4571136,1.9325001,177.83,0.99
4587520,1.7842491,194.7,0.98
4603904,1.7425499,205.74,1.0
4620288,1.8209491,188.99,0.98
4636672,2.0500004,161.15,1.0
4653056,1.7270001,206.68,0.99
4669440,1.6364993,214.17,0.98
4685824,1.6911985,206.29,0.98
4702208,1.9986995,166.43,0.98
4718592,1.766999,196.19,0.99
4734976,1.7441999,201.56,0.98
4751360,1.5970476,217.59,0.95
4767744,1.9141998,181.66,0.99
4784128,1.9036002,182.33,0.99
4800512,1.8194499,190.22,0.98
4816896,1.5328987,225.75,0.96
4833280,1.9155992,173.66,0.97
4849664,1.9424495,172.6,0.98
4866048,1.7563995,201.04,0.98
4882432,2.1354008,152.63,1.0
4898816,2.1125503,153.47,1.0
4915200,1.9229496,176.28,0.97
4931584,2.0902507,159.37,1.0
4947968,1.9384499,176.97,0.99
4964352,1.7958988,192.84,0.97
4980736,1.9167,180.29,0.99
4997120,2.0222006,166.46,1.0
5013504,1.8416504,191.75,1.0
5029888,1.9259502,177.86,0.99
5046272,1.9809501,173.3,0.99
5062656,2.0966003,157.93,1.0
5079040,2.0077004,170.22,0.99
5095424,1.9689496,173.1,0.98
5111808,1.8366003,195.43,0.99
5128192,1.8042002,199.18,0.99
5144576,1.7975994,197.66,0.99
5160960,1.8048503,197.12,1.0
5177344,1.8066995,198.65,1.0
5193728,2.0994003,157.75,0.99
5210112,1.9693,176.5,0.99
5226496,2.0605507,164.29,1.0
5242880,2.0263495,163.08,0.98
5259264,1.7565993,198.3,0.97
5275648,1.741,207.22,0.99
5292032,2.1266005,153.45,1.0
5308416,2.0131998,168.36,0.99
5324800,2.0904,156.98,0.99
5341184,2.1552505,151.81,1.0
5357568,1.9872005,172.32,1.0
5373952,2.1062503,157.32,1.0
5390336,2.0441506,166.2,1.0
5406720,2.0208497,166.85,0.98
5423104,2.0282502,169.13,0.99
5439488,2.0634003,164.22,1.0
5455872,2.0428,163.58,0.99
5472256,2.02355,168.39,0.99
5488640,2.0202003,167.76,0.99
5505024,2.0057504,171.76,1.0
5521408,2.0109,170.31,0.99
5537792,2.2204497,137.66,0.99
5554176,1.9414998,176.54,0.98
5570560,1.9279501,180.51,0.99
5586944,1.9005497,183.87,0.98
5603328,1.9952492,168.24,0.98
5619712,1.9553496,175.21,0.99
5636096,1.8115492,194.06,0.98
5652480,2.1665502,147.69,0.99
5668864,2.0229993,163.08,0.97
5685248,1.7242993,206.4,0.97
5701632,2.1128504,158.96,1.0
5718016,2.1836004,148.28,1.0
5734400,1.9586,175.34,0.99
5750784,1.9821501,175.67,0.99
5767168,2.0089498,167.21,0.98
5783552,2.1502504,151.89,1.0
5799936,1.9290498,179.97,0.99
5816320,2.1812503,146.51,1.0
5832704,2.2423003,138.54,1.0
5849088,2.3115003,129.57,1.0
5865472,1.8630996,188.71,0.99
5881856,1.7919997,198.06,0.99
5898240,2.0918498,156.82,0.99
5914624,2.0010996,173.28,1.0
5931008,1.9409496,179.65,0.99
5947392,2.1126003,154.69,1.0
5963776,1.9354492,176.66,0.98
5980160,2.206,142.23,1.0
5996544,2.1581504,149.13,1.0
6012928,2.1829505,146.96,1.0
6029312,2.1436503,153.15,1.0
6045696,2.1936998,144.89,0.99
6062080,2.0332503,169.82,1.0
6078464,1.9914005,174.72,1.0
6094848,2.1792502,146.52,1.0
6111232,1.6225985,221.37,0.97
6127616,2.1016495,154.57,0.98
6144000,2.30075,131.62,1.0
6160384,2.1089504,157.64,1.0
6176768,1.9834,172.64,0.99
6193152,2.0103996,168.26,0.99
6209536,2.2369006,140.42,1.0
6225920,1.9979997,168.15,0.98
6242304,2.0303,167.8,0.99
6258688,2.11885,155.56,0.99
6275072,2.1250505,156.77,1.0
6291456,2.1274,150.89,0.99
6307840,1.9840994,168.59,0.97
6324224,1.9209001,181.63,0.99
6340608,2.1640005,149.39,1.0
6356992,1.8491998,188.17,0.99
6373376,1.8497494,188.26,0.98
6389760,2.0060496,167.81,0.99
6406144,1.814749,190.58,0.98
6422528,1.7872491,195.26,0.97
6438912,2.1259503,153.41,0.99
6455296,2.05265,163.93,0.99
6471680,2.1884499,144.35,0.99
6488064,2.1520002,149.39,0.99
6504448,1.9327489,176.11,0.98
6520832,2.2243502,141.44,1.0
6537216,2.2754002,132.69,1.0
6553600,2.0250998,166.61,0.98
6569984,2.0802498,159.81,0.99
6586368,2.1776006,148.45,1.0
6602752,1.9405497,181.02,0.99
6619136,2.1389005,152.32,1.0
6635520,2.0426002,168.41,1.0
6651904,2.2377505,139.95,1.0
6668288,1.9092494,181.18,0.98
6684672,2.2152498,141.15,0.99
6701056,2.2613506,136.69,1.0
6717440,2.1597505,151.29,1.0
6733824,2.0657501,162.67,1.0
6750208,1.7933999,201.3,0.99
6766592,1.8695004,189.75,0.99
6782976,2.0142999,167.98,1.0
6799360,2.1497507,151.88,1.0
6815744,2.1194503,155.0,1.0
6832128,2.08035,160.53,0.99
6848512,2.0895503,160.06,0.99
6864896,2.1100006,158.31,1.0
6881280,2.0405002,166.51,0.99
6897664,2.1000006,161.71,1.0
6914048,2.1276002,152.18,0.99
6930432,1.9093497,184.19,0.98
6946816,2.1410503,154.42,1.0
6963200,2.1883495,144.28,0.98
6979584,2.3883004,118.84,1.0
6995968,2.1589003,152.35,1.0
7012352,2.1587505,151.28,1.0
7028736,2.02135,171.01,0.99
7045120,2.2603502,136.63,1.0
7061504,2.1423006,158.48,1.0
7077888,2.2523003,140.48,1.0
7094272,2.3263502,129.09,1.0
7110656,2.2163508,145.0,1.0
7127040,2.1883006,150.93,1.0
7143424,2.0404003,166.49,0.99
7159808,2.1681502,149.88,1.0
7176192,2.2149503,146.07,1.0
7192576,2.3135502,129.46,1.0
7208960,2.1838999,146.03,0.99
7225344,2.1792502,146.79,0.99
7241728,2.0767,163.01,0.99
7258112,2.10125,159.82,0.99
7274496,2.0602996,163.36,0.99
7290880,2.1490502,154.14,0.99
7307264,2.2635505,136.0,1.0
7323648,2.1120505,160.04,1.0
7340032,2.2363002,141.19,0.99
7356416,2.1297495,155.33,0.99
7372800,2.0770998,161.27,0.99
7389184,2.2412004,140.69,1.0
7405568,2.2641995,133.76,0.98
7421952,2.2584505,137.67,1.0
7438336,2.2654002,136.4,1.0
7454720,2.0407498,166.4,0.99
7471104,2.2791004,135.28,1.0
7487488,2.2093997,143.06,0.99
7503872,2.28615,133.76,1.0
7520256,2.2699003,135.48,1.0
7536640,2.1870499,145.62,0.99
7553024,2.20965,142.56,0.99
7569408,2.29495,132.43,1.0
7585792,2.2272005,142.53,1.0
7602176,2.2971003,133.36,1.0
7618560,2.0451505,169.77,1.0
7634944,2.2867002,133.41,1.0
7651328,2.0566504,167.63,1.0
7667712,2.23315,141.82,1.0
7684096,2.1383,154.48,1.0
7700480,2.1033998,156.41,0.99
7716864,2.0996501,160.64,0.99
7733248,2.4205503,116.15,1.0
7749632,2.2556005,139.67,1.0
7766016,2.3505507,125.17,1.0
7782400,2.0854497,157.55,0.98
7798784,2.0088,171.61,0.99
7815168,2.3589997,119.9,0.99
7831552,2.2704504,136.39,1.0
7847936,2.3373504,127.86,1.0
7864320,2.1375496,152.22,0.99
7880704,2.2646503,136.55,1.0
7897088,2.2601502,140.76,1.0
7913472,2.2831004,136.84,1.0
7929856,2.4332502,113.91,1.0
7946240,2.2503502,139.65,1.0
7962624,2.3741503,121.44,1.0
7979008,2.2567503,139.55,1.0
7995392,2.3653007,123.51,1.0
8011776,2.3578506,125.63,1.0
8028160,2.3711503,123.37,1.0
8044544,2.3171504,128.97,1.0
8060928,2.1735504,149.99,0.99
8077312,2.3662505,123.06,1.0
8093696,2.2835994,131.65,0.98
8110080,2.1868002,149.03,1.0
8126464,2.2704005,136.53,1.0
8142848,2.1187496,155.38,0.98
8159232,2.38195,118.39,1.0
8175616,2.2757502,133.48,0.99
8192000,2.2148504,145.02,1.0
8208384,2.2143998,141.88,0.99
8224768,2.3305006,126.47,1.0
8241152,2.2095494,141.77,0.99
8257536,2.1234503,157.26,1.0
8273920,2.2838998,131.5,0.99
8290304,2.3852005,118.59,1.0
8306688,2.3761504,124.18,1.0
8323072,2.3426003,125.29,1.0
8339456,2.4592004,110.15,1.0
8355840,2.3630004,121.66,1.0
8372224,2.26075,137.48,0.99
8388608,2.1297498,152.61,0.99
8404992,2.3783002,120.02,0.99
8421376,2.12745,156.25,0.99
8437760,2.32345,129.84,1.0
8454144,2.1851504,151.83,1.0
8470528,2.2687502,137.13,1.0
8486912,2.0043495,171.86,0.98
8503296,1.954199,174.54,0.97
8519680,2.2405999,138.71,0.99
8536064,2.1535504,153.53,1.0
8552448,2.4035003,117.74,1.0
8568832,2.3805006,122.69,1.0
8585216,2.1766496,147.48,0.99
8601600,2.2969003,134.1,1.0
8617984,2.1609004,154.92,1.0
8634368,2.3196006,130.14,1.0
8650752,2.1915998,146.49,0.99
8667136,2.2109501,141.04,0.99
8683520,2.2594504,136.44,1.0
8699904,2.1957004,148.03,1.0
8716288,2.1560006,153.7,1.0
8732672,2.1608994,148.23,0.99
8749056,2.1576004,153.27,1.0
8765440,2.1502006,154.6,1.0
8781824,2.0919998,160.37,0.98
8798208,2.0904,160.13,0.99
8814592,2.2773504,136.11,1.0
8830976,2.104,160.1,0.99
8847360,2.2634504,140.42,1.0
8863744,2.2274995,138.04,0.98
8880128,2.4349506,114.51,1.0
8896512,2.2147002,145.3,1.0
8912896,2.0816495,163.29,0.98
8929280,2.3274002,128.84,1.0
8945664,2.2932997,128.61,0.99
8962048,2.2291503,145.03,1.0
8978432,2.066,163.46,0.99
8994816,2.2910507,134.87,1.0
9011200,2.3799505,123.34,1.0
9027584,2.0171494,170.77,0.98
9043968,2.1620002,152.08,1.0
9060352,2.33675,125.06,0.99
9076736,2.2193005,145.17,1.0
9093120,2.1090999,158.16,0.99
9109504,2.4301503,116.16,1.0
9125888,2.163,151.57,0.99
9142272,2.2912502,137.79,1.0
9158656,2.4022503,119.92,1.0
9175040,2.2605505,138.48,1.0
9191424,2.3547006,125.26,1.0
9207808,2.3514006,126.67,1.0
9224192,2.3455005,129.17,1.0
9240576,2.2983499,134.23,1.0
9256960,2.3485005,125.97,1.0
9273344,2.3222003,130.06,1.0
9289728,2.2027006,148.9,1.0
9306112,2.2672,137.81,0.99
9322496,2.3288505,129.07,1.0
9338880,2.4057505,119.99,1.0
9355264,2.2646003,138.4,1.0
9371648,2.3397007,127.87,1.0
9388032,2.2617502,139.04,1.0
9404416,2.2401502,139.19,0.99
9420800,2.1507,153.28,0.99
9437184,2.3800004,122.8,1.0
9453568,2.3585005,125.2,1.0
9469952,2.26505,139.29,1.0
9486336,2.2901504,134.65,1.0
9502720,2.2952,134.67,1.0
9519104,2.3398004,130.1,1.0
9535488,2.3032007,134.62,1.0
9551872,2.2749999,138.34,1.0
9568256,2.3309002,129.42,1.0
9584640,2.2429502,142.36,1.0
9601024,2.3737507,122.01,1.0
9617408,2.3565502,124.03,1.0
9633792,2.2902503,135.72,1.0
9650176,2.4248505,115.39,1.0
9666560,2.4621003,109.02,1.0
9682944,2.3370004,126.99,1.0
9699328,2.2497501,138.79,0.99
9715712,2.3872004,120.85,1.0
9732096,2.1846497,144.92,0.98
9748480,2.3313003,128.41,1.0
9764864,2.1733499,149.65,0.99
9781248,2.3054504,131.42,1.0
9797632,2.1482,150.36,1.0
9814016,2.24965,140.33,0.99
9830400,2.2961504,132.66,1.0
9846784,2.2958002,133.13,1.0
9863168,2.1703498,146.12,0.99
9879552,1.9900001,174.03,0.99
9895936,2.2730498,134.61,0.99
9912320,2.2027998,145.54,0.99
9928704,2.3345003,126.81,1.0
9945088,2.1516001,152.68,1.0
9961472,2.4081504,118.44,1.0
9977856,2.1913993,140.55,0.98
9994240,2.3978505,119.34,1.0
10010624,2.3069003,132.61,1.0
10027008,2.3102005,130.29,1.0
10043392,2.31905,129.14,0.99
10059776,2.21625,143.35,0.99
10076160,2.34325,125.17,1.0
10092544,2.3733501,122.03,0.99
10108928,2.3208501,129.16,1.0
10125312,2.30155,132.0,0.99
10141696,2.3738,120.99,0.99
10158080,2.3286,127.91,0.99
10174464,2.3365002,125.1,0.99
10190848,2.2940001,135.58,1.0
10207232,2.2049503,146.79,1.0
10223616,2.18235,147.53,0.99
10240000,2.4210503,116.86,1.0
10256384,2.1985495,145.44,0.99
10272768,2.3296995,124.44,0.98
10289152,2.2551005,140.88,1.0
10305536,2.1315,154.83,0.99
10321920,2.3930502,118.19,1.0
10338304,2.0752,163.92,0.99
10354688,2.27485,137.33,1.0
10371072,2.29375,133.87,1.0
10387456,2.4220002,115.32,1.0
10403840,2.3972998,118.43,0.99
10420224,2.2693505,138.21,1.0
10436608,2.3928497,115.05,0.99
10452992,2.35045,124.05,0.99
10469376,2.2959008,136.3,1.0
10485760,2.23395,143.97,0.99
10502144,2.1945999,146.29,0.99
10518528,2.1063006,160.75,1.0
10534912,2.4475002,114.49,1.0
10551296,2.3734,122.12,0.99
10567680,2.2534003,139.88,1.0
10584064,2.3406506,126.95,1.0
10600448,2.2786,132.38,0.99
10616832,2.3455505,125.04,1.0
10633216,2.1687002,152.09,0.99
10649600,2.3122506,132.07,1.0
10665984,2.1896002,146.56,0.99
10682368,2.4028504,116.89,1.0
10698752,2.2558,136.52,0.99
10715136,2.3104005,134.03,1.0
10731520,2.3139002,132.41,1.0
10747904,2.1858506,148.29,1.0
10764288,2.353,121.25,0.99
10780672,2.2863503,134.74,1.0
10797056,2.2027504,146.19,1.0
10813440,2.33225,126.49,0.99
10829824,2.0781498,160.29,0.98
10846208,2.1274498,153.02,0.98
10862592,2.2724504,136.71,1.0
10878976,2.3676503,125.09,1.0
10895360,2.3276005,130.31,1.0
10911744,2.3069506,130.87,1.0
10928128,2.244,136.61,0.99
10944512,2.43925,112.12,1.0
10960896,2.3076506,133.7,1.0
10977280,2.2086997,143.75,0.99
10993664,2.3403006,130.43,1.0
11010048,2.3946505,119.14,1.0
11026432,2.1448002,152.92,1.0
