step,return,length,success
16384,1.4933343,211.33333333333334,1.0
32768,0.39850137,356.8,1.0
49152,-0.5944125,481.6470588235294,1.0
65536,-4.7951307,855.421875,0.328125
81920,-4.629346,840.4084507042254,0.352112676056338
98304,-4.403584,818.0243902439024,0.3780487804878049
114688,-4.3022327,815.78125,0.4270833333333333
131072,-4.9634027,877.98,0.3
147456,-4.3392963,823.0,0.39
163840,-3.7743392,771.96,0.48
180224,-3.9323912,792.61,0.48
196608,-4.3687983,830.38,0.39
212992,-4.0583453,797.26,0.46
229376,-3.9949944,791.37,0.49
245760,-4.3366957,829.53,0.46
262144,-4.209095,804.05,0.44
278528,-3.6152887,753.52,0.55
294912,-3.5264368,746.66,0.57
311296,-3.312435,731.34,0.61
327680,-3.2841358,726.27,0.6
344064,-2.8668292,693.38,0.68
360448,-3.0784314,714.31,0.67
376832,-3.2669837,730.47,0.62
393216,-2.9382293,701.48,0.68
409600,-2.7406778,679.45,0.71
425984,-1.9891715,609.87,0.81
442368,-1.8992217,602.01,0.82
458752,-1.9923723,600.45,0.79
475136,-2.2969747,632.07,0.73
491520,-2.4969265,649.55,0.71
507904,-2.3637257,634.7,0.73
524288,-2.5504262,655.6,0.7
540672,-2.1650732,619.67,0.77
557056,-2.6039762,664.78,0.7
573440,-2.443425,643.55,0.71
589824,-2.2958236,635.51,0.76
606208,-2.3448246,639.51,0.75
622592,-1.870569,594.94,0.82
638976,-1.6448679,573.29,0.82
655360,-1.3456161,544.54,0.84
671744,-1.0538144,510.32,0.83
688128,-1.1671656,517.95,0.79
704512,-1.4653662,549.05,0.77
720896,-1.2821659,534.63,0.82
737280,-1.0535146,509.88,0.84
753664,-0.92006254,499.75,0.87
770048,-1.0298634,513.76,0.85
786432,-1.2829638,542.86,0.83
802816,-1.5721178,569.17,0.8
819200,-1.5027689,554.38,0.77
835584,-1.6989703,574.18,0.75
851968,-1.4875176,559.26,0.77
868352,-1.4818683,554.66,0.76
884736,-1.8562697,602.22,0.75
901120,-1.8370688,606.95,0.77
917504,-1.6036177,573.78,0.79
933888,-1.1816655,521.73,0.82
950272,-0.9878647,501.58,0.87
966656,-0.5272599,456.76,0.91
983040,-0.77446127,495.91,0.93
999424,-0.9535139,505.47,0.85
1015808,-0.92171377,500.89,0.86
1032192,-1.1030648,516.23,0.82
1048576,-1.2168152,531.47,0.83
1064960,-1.4803654,569.33,0.83
1081344,-1.4375142,565.87,0.85
1097728,-1.1472123,534.79,0.85
1114112,-0.87231183,499.37,0.86
1130496,-0.9981137,510.31,0.83
1146880,-0.72446007,485.01,0.87
1163264,-0.5121592,459.66,0.9
1179648,-0.39310968,441.08,0.87
1196032,-0.52681047,456.07,0.87
1212416,-0.51225924,462.22,0.89
1228800,-0.6162595,474.82,0.88
1245184,-0.71866137,487.91,0.86
1261568,-0.9824134,519.34,0.84
1277952,-1.0705632,528.03,0.81
1294336,-1.0356625,528.12,0.83
1310720,-0.90306085,513.83,0.85
1327104,-0.8208111,504.84,0.85
1343488,-0.8228134,498.09,0.85
1359872,-0.37521046,443.51,0.87
1376256,-0.24470927,428.95,0.89
1392640,-0.32285762,439.79,0.89
1409024,-0.4767087,461.67,0.89
1425408,-0.4610597,458.47,0.89
1441792,-0.48231032,462.83,0.89
1458176,-0.51000965,471.06,0.92
1474560,-0.43880764,461.48,0.9
1490944,-0.20300846,427.83,0.88
1507328,-0.18200867,423.32,0.87
1523712,-0.06040691,414.36,0.89
1540096,-0.3375085,444.18,0.87
1556480,-0.23350771,433.73,0.9
1572864,-0.51010907,465.18,0.88
1589248,-0.351708,452.41,0.9
1605632,-0.20820886,431.85,0.88
1622016,-0.04830779,412.21,0.91
1638400,0.1544947,391.5,0.92
1654784,0.13219292,386.81,0.88
1671168,0.2185936,376.84,0.89
1687552,-0.045857802,403.48,0.87
1703936,-0.38031065,441.78,0.84
1720320,-0.7200625,482.01,0.8
1736704,-0.68221056,486.71,0.83
1753088,-0.3443573,450.79,0.87
1769472,-0.40310973,451.98,0.85
1785856,-0.48206115,462.57,0.84
1802240,-0.046409287,411.1,0.86
1818624,-0.03275795,405.96,0.86
1835008,0.18344368,382.04,0.89
1851392,0.22924376,379.59,0.92
1867776,-0.008006733,413.28,0.91
1884160,-0.24555701,443.5,0.89
1900544,-0.37585792,459.97,0.87
1916928,-0.61735964,483.54,0.85
