step,return,length,success
16384,1.9225007,160.0,1.0
32768,0.64041775,326.6666666666667,1.0
49152,-0.49841195,467.3636363636364,1.0
65536,-3.9715638,802.695652173913,0.4492753623188406
81920,-3.7879465,782.0675675675676,0.4594594594594595
98304,-3.5584652,761.5842696629213,0.5168539325842697
114688,-3.987091,803.11,0.49
131072,-4.142995,809.1,0.45
147456,-3.6973395,769.19,0.52
163840,-3.3016343,734.46,0.63
180224,-3.5085344,760.83,0.61
196608,-3.2006302,731.48,0.62
212992,-2.7055254,689.07,0.72
229376,-2.4594727,671.01,0.76
245760,-2.277622,646.89,0.76
262144,-2.2778215,644.01,0.74
278528,-2.5803742,675.52,0.73
294912,-2.4879758,657.19,0.69
311296,-2.2830756,639.29,0.71
327680,-1.4414676,555.89,0.82
344064,-1.2897153,542.8,0.83
360448,-1.3357627,551.48,0.84
376832,-1.3455124,553.63,0.82
393216,-1.4273131,566.24,0.81
409600,-1.540864,577.26,0.78
425984,-1.5399165,568.54,0.75
442368,-1.3795651,549.05,0.77
458752,-0.79961205,483.43,0.82
475136,-0.7316608,482.4,0.87
491520,-1.0003617,510.06,0.86
507904,-0.9689115,507.28,0.88
524288,-1.0765122,513.03,0.82
540672,-0.81840986,488.99,0.83
557056,-0.64456075,466.59,0.83
573440,-0.3898593,436.97,0.86
589824,-0.20835824,421.76,0.89
606208,-0.46770862,457.75,0.87
622592,-0.27665728,438.43,0.88
638976,-0.11170653,417.97,0.88
655360,-0.034355674,410.89,0.89
671744,-0.12215614,423.63,0.89
688128,0.14179456,392.69,0.91
704512,0.041093312,403.92,0.9
720896,0.09749436,398.97,0.9
737280,0.22254571,383.83,0.91
753664,0.27379635,379.43,0.93
770048,-0.03335521,411.73,0.89
786432,-0.043605667,412.73,0.88
802816,-0.04420676,412.29,0.87
819200,-0.048956137,414.23,0.88
835584,0.4229966,357.74,0.92
851968,0.5524475,342.91,0.93
868352,0.2233452,376.11,0.9
884736,0.3054455,368.49,0.92
901120,0.041492116,394.65,0.87
917504,0.10594248,391.16,0.89
933888,0.45614514,351.31,0.92
950272,0.4828955,344.45,0.91
966656,0.51784533,338.24,0.89
983040,0.15319292,380.77,0.86
999424,0.600446,335.55,0.92
1015808,0.48839527,347.88,0.89
1032192,0.5372456,342.64,0.91
1048576,0.82564807,310.42,0.95
1064960,0.65289694,331.33,0.93
1081344,0.42559564,358.32,0.9
1097728,0.7241961,319.06,0.91
1114112,1.1760483,265.97,0.96
1130496,1.0314983,287.28,0.96
1146880,0.34684455,368.05,0.9
1163264,0.23289335,378.21,0.88
1179648,0.7186972,325.99,0.94
1196032,0.81009835,317.79,0.96
1212416,0.7025465,324.81,0.93
1228800,0.8083466,313.46,0.94
1245184,0.9616971,297.07,0.95
1261568,0.5062455,348.48,0.9
1277952,0.23529361,380.27,0.9
1294336,0.6868957,327.89,0.94
1310720,1.024699,292.48,0.97
1327104,0.6913471,331.55,0.94
1343488,0.99299777,294.18,0.96
1359872,1.1261489,280.43,0.97
1376256,0.8526982,316.43,0.96
1392640,0.6323464,341.2,0.93
1409024,0.88144875,314.24,0.96
1425408,1.0701996,292.15,0.98
1441792,0.91334754,303.85,0.93
1458176,0.65934503,329.55,0.89
1474560,1.0134975,294.59,0.96
1490944,0.8286482,323.36,0.97
1507328,1.1088994,284.28,0.97
1523712,1.2526987,262.6,0.96
1540096,0.845647,315.93,0.95
1556480,1.0508481,291.38,0.97
1572864,0.9721477,299.84,0.94
1589248,1.0280973,289.52,0.93
1605632,1.1635474,272.77,0.93
1622016,1.0770978,287.23,0.95
1638400,1.3369992,256.07,0.98
1654784,1.3546,255.13,0.99
1671168,1.3476485,253.9,0.97
1687552,1.3487985,250.94,0.96
1703936,1.2688992,265.38,0.98
1720320,1.3474993,255.12,0.98
1736704,1.3203491,256.0,0.96
1753088,1.182848,272.69,0.94
1769472,1.8339995,188.5,0.97
1785856,1.6100491,215.8,0.97
1802240,1.7420497,203.91,0.99
1818624,1.4111482,245.17,0.97
1835008,1.5202992,231.52,0.97
1851392,1.5161493,233.95,0.98
1867776,1.5244491,233.08,0.98
1884160,1.3892987,247.16,0.96
1900544,1.4534489,238.77,0.97
1916928,1.5726993,224.21,0.98
1933312,1.3316984,256.3,0.96
1949696,1.4063485,244.75,0.96
1966080,1.5162988,228.61,0.96
1982464,1.0507466,283.53,0.92
1998848,1.244647,260.26,0.93
2015232,1.5426495,230.13,0.98
2031616,1.6272993,215.27,0.97
2048000,1.6155986,216.24,0.97
2064384,1.7090999,208.19,0.99
2080768,1.5284996,229.55,0.98
2097152,1.5825989,219.46,0.96
2113536,1.3081974,252.19,0.93
2129920,1.0341966,285.07,0.91
2146304,0.88724595,303.47,0.89
2162688,0.8547957,307.8,0.88
2179072,1.0939966,281.23,0.91
2195456,1.2575973,257.94,0.92
2211840,1.4958481,230.45,0.95
2228224,1.5846984,223.3,0.98
2244608,1.6966492,207.05,0.97
2260992,1.6980488,205.32,0.96
2277376,1.5366985,228.69,0.96
2293760,1.629848,212.16,0.95
2310144,1.6320986,213.03,0.96
2326528,1.4231977,241.07,0.94
2342912,1.6812491,208.52,0.96
2359296,1.7414993,201.8,0.97
2375680,1.9145498,179.98,0.98
2392064,1.8894,184.94,0.99
2408448,1.9019504,185.04,1.0
2424832,1.6472495,215.1,0.97
2441216,1.8726999,185.03,0.98
2457600,1.8715999,186.06,0.98
2473984,2.1928504,145.09,1.0
2490368,1.7669488,196.61,0.96
2506752,1.7996488,192.81,0.96
2523136,1.5882481,218.54,0.94
2539520,1.9647996,171.23,0.98
2555904,2.0407,165.34,0.99
2572288,1.7459497,205.8,0.99
2588672,1.8499496,189.1,0.98
2605056,1.8615988,186.43,0.96
2621440,2.0194497,166.88,0.99
2637824,1.8976499,183.99,0.98
2654208,1.9545999,175.93,0.99
2670592,1.8908495,182.15,0.97
2686976,2.0263996,166.71,0.98
2703360,1.8818992,183.23,0.97
2719744,1.9992999,170.99,0.98
2736128,1.8544003,194.6,0.99
2752512,2.2385507,139.37,1.0
2768896,1.893,187.26,0.99
2785280,1.8930001,188.41,0.99
2801664,2.19605,143.51,0.99
2818048,1.9276001,182.42,0.99
2834432,2.2694001,133.71,0.99
2850816,2.2039502,144.89,1.0
2867200,2.114,157.83,0.99
2883584,2.2608004,137.14,1.0
2899968,1.909699,183.18,0.97
2916352,2.2319508,143.41,1.0
2932736,2.0519497,162.87,0.98
2949120,2.0448496,164.44,0.98
2965504,2.20125,145.9,0.99
2981888,2.1365006,156.07,1.0
2998272,2.2696505,139.1,1.0
3014656,2.2528005,139.01,1.0
3031040,2.1676006,150.81,1.0
3047424,2.2618005,139.3,1.0
