step,return,length,success
16384,1.8740008,163.4,1.0
32768,1.3430009,230.4,1.0
49152,-0.124446444,417.72222222222223,1.0
65536,-4.0728807,808.6268656716418,0.44776119402985076
81920,-3.8210819,783.8701298701299,0.4675324675324675
98304,-3.7163508,771.9166666666666,0.47619047619047616
114688,-3.9275672,790.7070707070707,0.45454545454545453
131072,-4.9982543,882.11,0.27
147456,-4.669699,855.79,0.32
163840,-4.1784935,807.15,0.41
180224,-4.428995,828.3,0.41
196608,-4.336445,814.46,0.38
212992,-3.6783876,758.67,0.48
229376,-3.4228857,731.01,0.53
245760,-3.4541383,739.05,0.55
262144,-2.9317837,692.86,0.66
278528,-2.769081,670.53,0.7
294912,-3.0371835,705.36,0.71
311296,-3.0169823,701.24,0.69
327680,-3.0561807,706.39,0.69
344064,-3.5831366,757.62,0.61
360448,-3.6451368,769.3,0.62
376832,-3.6992874,760.5,0.6
393216,-3.7061887,767.28,0.62
409600,-3.289635,717.68,0.64
425984,-3.0973847,692.7,0.66
442368,-2.9550326,687.39,0.67
458752,-2.5111277,641.8,0.72
475136,-2.7757807,670.39,0.68
491520,-2.9988325,691.43,0.62
507904,-2.8720825,678.76,0.61
524288,-3.127535,700.11,0.57
540672,-2.7143285,663.89,0.65
557056,-2.3371246,639.44,0.73
573440,-2.0282705,610.08,0.78
589824,-1.9216204,599.17,0.78
606208,-2.109073,610.42,0.72
622592,-2.1876736,615.18,0.69
638976,-2.0024722,603.26,0.73
655360,-1.7661706,582.03,0.78
671744,-1.4826682,557.31,0.82
688128,-1.3785666,547.7,0.83
704512,-1.2039143,533.04,0.84
720896,-1.0793115,523.17,0.87
737280,-1.0968112,524.37,0.88
753664,-1.5945139,579.64,0.83
770048,-1.7418164,587.92,0.79
786432,-1.5909166,570.77,0.78
802816,-1.330066,543.3,0.8
819200,-1.3202167,546.42,0.83
835584,-1.4063177,556.76,0.81
851968,-1.3588163,551.63,0.83
868352,-1.4813653,568.76,0.83
884736,-1.4118156,557.2,0.82
901120,-1.7484704,588.44,0.77
917504,-1.770322,593.17,0.78
933888,-1.8892226,610.56,0.78
950272,-1.8855695,614.61,0.81
966656,-1.6664166,596.91,0.83
983040,-1.3641636,560.63,0.86
999424,-1.2220114,547.12,0.88
1015808,-1.0462122,526.86,0.9
1032192,-1.4643663,568.98,0.83
1048576,-1.4093683,560.55,0.83
1064960,-1.2768683,545.61,0.84
1081344,-1.0433655,519.66,0.84
1097728,-1.248016,544.33,0.83
1114112,-1.4219644,566.77,0.8
1130496,-1.1603632,532.99,0.84
1146880,-1.1626619,540.39,0.85
1163264,-1.228112,545.38,0.84
1179648,-1.2997627,553.95,0.85
1196032,-1.3325633,564.29,0.87
1212416,-1.5224646,583.84,0.85
1228800,-1.2581625,557.69,0.89
1245184,-1.1667628,536.93,0.84
1261568,-0.5357091,467.57,0.9
1277952,-0.34905934,442.74,0.88
1294336,-0.44955948,456.82,0.89
1310720,-0.5347599,463.75,0.86
1327104,-0.48760876,457.98,0.86
1343488,-0.6941607,476.64,0.81
1359872,-1.0590645,517.84,0.78
1376256,-1.2059654,538.43,0.78
1392640,-0.9397615,517.77,0.85
1409024,-0.5830086,483.04,0.9
1425408,-0.37725735,460.19,0.93
1441792,-0.116705485,428.12,0.94
1458176,-0.34170598,452.66,0.91
1474560,-0.35190776,450.61,0.89
1490944,-0.5378592,470.81,0.86
1507328,-0.49350998,461.11,0.85
1523712,-0.4407588,460.62,0.89
1540096,-0.17160949,423.86,0.88
1556480,-0.075108156,413.71,0.89
1572864,-0.32851058,437.34,0.85
1589248,-0.43645868,457.67,0.87
1605632,-0.1271075,419.96,0.88
1622016,-0.13950878,418.11,0.87
1638400,-0.38120997,444.29,0.84
1654784,-0.91966283,515.14,0.82
1671168,-0.47716042,464.74,0.86
1687552,-0.39740857,461.62,0.89
1703936,-0.148956,438.11,0.94
1720320,-0.46070558,479.54,0.93
1736704,-0.22575687,449.34,0.95
1753088,-0.12980813,428.22,0.93
1769472,-0.35581014,451.28,0.9
1785856,-0.52940947,470.6,0.88
1802240,-0.35110852,455.06,0.91
1818624,-0.34530842,454.64,0.91
1835008,-0.6145608,476.32,0.85
1851392,-0.827412,494.39,0.81
1867776,-0.844714,494.0,0.81
1884160,-0.66921204,486.65,0.87
1900544,-0.19865875,439.26,0.92
1916928,-0.3056081,447.88,0.87
1933312,-0.48500946,464.1,0.85
1949696,-0.9192137,511.15,0.81
1966080,-0.539563,463.76,0.84
1982464,-0.4280624,450.01,0.82
1998848,-0.14850882,418.73,0.83
2015232,-0.28590894,440.9,0.85
2031616,-0.15545787,429.92,0.88
2048000,0.30799472,371.83,0.92
2064384,0.029192982,409.29,0.93
2080768,-0.15445942,425.02,0.89
2097152,-0.23235975,432.79,0.87
2113536,-0.037958104,405.34,0.88
2129920,-0.47330934,463.2,0.88
2146304,-0.55266035,468.95,0.85
2162688,-0.8150616,498.7,0.81
2179072,-0.5524105,465.82,0.83
2195456,0.16239233,382.5,0.89
2211840,0.24219266,371.33,0.88
2228224,0.5725961,338.55,0.94
2244608,0.10134316,393.02,0.88
2260992,-0.5213102,470.63,0.84
2277376,-0.44170853,467.71,0.88
2293760,0.2484954,384.52,0.93
2310144,0.58459604,336.66,0.93
2326528,0.3034424,356.55,0.85
2342912,-0.30026194,420.89,0.77
2359296,-0.30991116,429.03,0.78
2375680,0.07259246,392.14,0.84
2392064,-0.15000866,419.32,0.85
2408448,-0.2335101,425.15,0.82
2424832,-0.10400939,409.1,0.84
2441216,0.3132441,365.3,0.91
2457600,0.4636455,351.18,0.92
2473984,0.60034597,333.12,0.92
2490368,0.3335946,363.9,0.89
2506752,0.007392342,404.64,0.86
2523136,0.23289269,370.68,0.87
2539520,0.6145441,319.79,0.89
2555904,0.3164426,354.13,0.86
2572288,-0.26401058,424.77,0.79
2588672,-0.579462,468.54,0.78
2605056,-0.57151234,470.58,0.79
2621440,-0.59111094,481.3,0.83
2637824,-0.38980868,457.94,0.85
2654208,-0.14345871,427.98,0.89
2670592,0.017590353,410.94,0.92
2686976,0.4427432,361.98,0.96
2703360,0.44004497,361.94,0.95
2719744,-0.00040682076,407.87,0.89
2736128,-0.66031104,477.21,0.79
2752512,-0.29705957,434.7,0.83
2768896,-0.21375903,427.21,0.84
2785280,-0.49951094,459.67,0.82
2801664,-0.6147613,474.99,0.81
2818048,-0.24585852,433.02,0.85
2834432,0.22044599,389.46,0.94
2850816,0.28854474,374.7,0.9
2867200,0.39369503,360.64,0.9
2883584,0.75589645,318.21,0.95
2899968,0.8531467,306.79,0.97
2916352,0.46574426,346.89,0.89
2932736,0.12969166,381.66,0.82
2949120,0.5562951,337.61,0.89
2965504,0.6541968,331.62,0.94
2981888,0.5199456,346.94,0.93
2998272,0.8598462,304.63,0.95
3014656,0.6231949,331.96,0.92
3031040,0.47104403,349.52,0.89
3047424,0.44944346,349.9,0.89
3063808,0.40024388,355.51,0.9
3080192,0.4327937,350.78,0.89
3096576,0.3729945,362.69,0.92
3112960,0.81199723,316.18,0.97
3129344,1.1237987,281.87,0.99
3145728,1.1019987,281.18,0.97
