step,return,length,success
16384,1.551001,208.4,1.0
32768,0.7062507,316.1666666666667,1.0
49152,-0.016817885,406.04545454545456,1.0
65536,-3.7964509,778.9859154929577,0.5070422535211268
81920,-3.5200403,750.9358974358975,0.5384615384615384
98304,-3.098469,707.060606060606,0.5959595959595959
114688,-3.5650392,752.59,0.55
131072,-3.9778948,764.47,0.43
147456,-3.3862374,713.49,0.53
163840,-3.6317892,737.05,0.52
180224,-3.6639898,747.82,0.51
196608,-3.1609344,707.66,0.6
212992,-2.6539295,664.03,0.66
229376,-2.3414254,644.15,0.71
245760,-2.3991756,649.4,0.71
262144,-1.8298695,597.04,0.78
278528,-1.9041724,597.37,0.73
294912,-1.7302214,570.07,0.73
311296,-1.8094707,578.74,0.71
327680,-1.8980217,586.24,0.68
344064,-1.91997,595.5,0.71
360448,-1.3911155,543.96,0.76
376832,-1.3181148,536.84,0.78
393216,-1.2177632,530.78,0.82
409600,-1.0976616,520.4,0.84
425984,-0.7896093,488.92,0.88
442368,-0.6786599,466.09,0.83
458752,-0.65696007,466.04,0.83
475136,-0.74475896,477.4,0.83
491520,-0.119505376,410.5,0.9
507904,0.17904574,377.98,0.93
524288,0.18179601,381.69,0.93
540672,-0.10870538,416.5,0.9
557056,-0.5453575,468.13,0.86
573440,-0.11200634,414.93,0.89
589824,0.065994225,393.07,0.89
606208,0.17549302,375.85,0.87
622592,-0.035258282,399.16,0.85
638976,-0.49711034,451.93,0.81
655360,-0.8311109,491.89,0.8
671744,-0.39105773,448.12,0.85
688128,-0.046905376,414.34,0.89
704512,0.096445516,402.78,0.91
720896,0.45079717,362.41,0.96
737280,0.3238468,375.57,0.94
753664,0.42094648,360.07,0.92
770048,0.5305968,348.2,0.93
786432,0.5287469,348.39,0.94
802816,0.27294534,375.85,0.89
819200,0.101143986,394.99,0.87
835584,0.15189484,391.76,0.9
851968,0.012144561,410.01,0.91
868352,0.31769627,373.22,0.92
884736,0.5665467,341.43,0.92
901120,0.38094607,364.66,0.91
917504,0.3475955,368.63,0.9
933888,0.35069618,375.1,0.93
950272,0.7593481,327.18,0.96
966656,0.8872988,309.24,0.96
983040,0.4249454,360.98,0.91
999424,-0.08660779,416.94,0.84
1015808,0.2501434,373.4,0.85
1032192,0.95714784,299.73,0.96
1048576,1.0352979,291.95,0.97
1064960,1.0172974,294.05,0.97
1081344,1.0887982,283.76,0.96
1097728,1.114599,279.09,0.97
1114112,1.2970995,257.71,0.99
1130496,1.0106982,293.55,0.96
1146880,0.94224745,300.28,0.94
1163264,1.0427991,291.73,0.97
1179648,1.3429494,248.66,0.97
1196032,1.3480487,246.36,0.95
1212416,1.096497,278.05,0.93
1228800,0.8362465,310.45,0.9
1245184,1.5212991,227.95,0.96
1261568,1.2119985,267.09,0.96
1277952,1.3032492,257.47,0.97
1294336,1.1896995,274.22,0.97
1310720,1.2891496,262.02,0.97
1327104,1.1227988,283.09,0.96
1343488,0.98244774,297.71,0.95
1359872,1.3078983,254.66,0.95
1376256,1.4265491,240.06,0.96
1392640,1.4905005,237.81,1.0
1409024,1.2817993,263.32,0.98
1425408,1.1738479,275.01,0.96
1441792,1.310499,256.51,0.98
1458176,1.4139988,243.38,0.98
1474560,1.3748488,253.14,0.99
1490944,0.9592986,309.32,0.97
1507328,1.4745501,240.11,0.99
1523712,1.5400002,231.16,0.99
1540096,1.4014496,248.79,0.99
1556480,1.5912999,223.72,0.98
1572864,1.5278496,231.94,0.98
1589248,1.4212985,242.93,0.97
1605632,1.3931487,247.15,0.97
1622016,1.5061998,235.08,0.99
1638400,1.6918002,210.72,0.99
1654784,1.5167493,231.75,0.98
1671168,1.8052497,194.2,0.98
1687552,1.7577003,206.35,1.0
1703936,1.8690007,189.23,1.0
1720320,1.4410489,242.09,0.96
1736704,1.5119487,231.58,0.95
1753088,1.7229503,209.56,0.99
1769472,1.6420497,217.09,0.98
1785856,2.0434504,164.48,1.0
1802240,1.87655,188.41,0.99
1818624,1.8577499,188.51,0.98
1835008,1.8095497,197.02,0.99
1851392,1.4538481,236.59,0.94
1867776,1.721349,204.5,0.97
1884160,1.7984493,193.45,0.96
1900544,1.9026003,183.72,1.0
1916928,1.7191494,205.37,0.97
1933312,1.7928996,195.33,0.98
1949696,1.8421501,191.49,0.99
1966080,1.8096508,199.82,1.0
1982464,1.7750008,203.95,1.0
1998848,1.7260507,212.41,1.0
2015232,1.7764502,202.44,0.99
2031616,1.8417997,190.94,0.98
2048000,1.4818987,237.36,0.96
2064384,1.8997998,182.16,0.98
2080768,1.80825,198.94,0.99
2097152,1.755899,200.69,0.97
2113536,1.5289483,230.87,0.96
2129920,1.9020497,183.75,0.98
2146304,2.0920503,157.25,0.99
2162688,2.0501506,167.03,1.0
2179072,1.8848505,189.1,1.0
2195456,1.7240493,209.42,0.98
2211840,1.8807998,188.09,0.99
2228224,1.9712498,174.86,0.99
2244608,1.9169995,180.54,0.98
2260992,1.8621999,190.73,0.99
2277376,1.7723994,201.99,0.98
2293760,1.93,183.29,0.99
2310144,2.0216005,170.79,1.0
2326528,2.0189009,174.1,1.0
2342912,1.7824996,202.55,0.98
2359296,2.0883508,164.92,1.0
2375680,2.1532004,151.38,0.99
2392064,2.1982002,144.93,0.99
2408448,2.1901004,147.35,1.0
2424832,2.1304998,155.45,0.99
2441216,2.0487,167.36,0.99
2457600,2.1170504,156.95,0.99
2473984,1.9684005,177.61,0.99
2490368,2.1964502,145.16,0.99
2506752,2.2762504,135.68,1.0
2523136,2.1858506,150.3,1.0
2539520,2.0763505,165.55,1.0
2555904,2.2148006,145.82,1.0
2572288,1.9525995,178.58,0.97
2588672,1.8534493,195.03,0.98
2605056,2.1319,156.1,0.99
2621440,1.8798996,190.55,0.98
2637824,2.1771002,148.83,0.99
2654208,2.1439006,156.71,1.0
2670592,2.0498002,166.84,0.99
2686976,1.886699,185.52,0.96
2703360,2.0485497,165.7,0.98
2719744,1.9325988,178.44,0.98
2736128,2.2217002,142.58,1.0
2752512,2.0991502,162.12,0.99
2768896,2.26075,136.17,0.99
2785280,2.3016999,131.68,1.0
2801664,2.2487504,138.2,1.0
2818048,2.1838005,149.36,1.0
2834432,2.1456,151.0,0.99
2850816,2.134599,148.81,0.97
2867200,1.8620993,191.09,0.97
2883584,2.0331995,167.4,0.98
2899968,2.3207004,128.08,1.0
2916352,2.2229002,145.09,0.99
2932736,2.2461503,138.54,0.99
2949120,2.1699994,146.31,0.98
2965504,2.2368505,142.46,1.0
2981888,2.3284004,129.26,1.0
2998272,2.3004005,131.98,1.0
3014656,2.22305,144.53,0.99
3031040,2.1367502,158.22,1.0
3047424,2.2162504,144.66,1.0
3063808,2.20655,145.81,0.99
3080192,2.3454006,125.77,1.0
3096576,2.3640504,122.63,1.0
3112960,2.2546997,137.16,0.99
3129344,2.1960003,148.18,1.0
3145728,2.3335006,128.33,1.0
3162112,2.3443503,127.7,1.0
3178496,2.1654003,153.16,1.0
3194880,2.2584503,136.38,0.99
3211264,2.4700003,107.81,1.0
3227648,1.9978993,171.47,0.98
3244032,2.0265002,170.74,0.99
3260416,2.0383506,171.43,0.99
3276800,2.2725,134.96,0.99
3293184,2.2107003,147.41,1.0
3309568,2.2838504,137.23,1.0
3325952,2.2664003,138.04,1.0
3342336,2.1580503,154.03,0.99
3358720,2.3016505,134.53,1.0
3375104,2.3093503,133.81,1.0
3391488,2.2807,134.07,0.99
3407872,2.1877003,147.2,0.99
3424256,2.2538004,142.78,1.0
3440640,2.2207003,146.18,1.0
3457024,2.2549503,142.29,1.0
3473408,2.0678496,165.63,0.98
3489792,2.4452004,114.05,1.0
3506176,2.4479003,114.15,1.0
3522560,2.2818005,137.31,1.0
3538944,2.1705997,147.75,0.98
3555328,2.2697,135.11,0.99
3571712,2.2154503,146.42,1.0
3588096,2.2464004,141.26,1.0
3604480,2.3021002,133.6,1.0
3620864,2.2959003,134.81,1.0
3637248,2.3277504,130.27,1.0
3653632,2.3080506,132.97,1.0
3670016,2.3664498,122.21,0.99
3686400,2.2689004,138.75,1.0
3702784,2.2257006,145.4,1.0
3719168,2.3126504,131.68,1.0
3735552,2.33455,127.35,1.0
3751936,2.26365,136.5,1.0
3768320,2.3964508,121.22,1.0
3784704,2.1263,160.12,0.99
3801088,2.30575,132.79,0.99
