step,return,length,success
6144,-2.185012,758.0,1.0
8192,-6.4981976,969.75,0.125
10240,-6.4981976,969.75,0.125
12288,-6.4981976,969.75,0.125
14336,-6.4145155,973.1111111111111,0.1111111111111111
16384,-6.12319,984.875,0.0625
18432,-6.12319,984.875,0.0625
20480,-6.12319,984.875,0.0625
22528,-6.0874166,985.7647058823529,0.058823529411764705
24576,-5.937145,989.9166666666666,0.041666666666666664
26624,-5.937145,989.9166666666666,0.041666666666666664
28672,-5.937145,989.9166666666666,0.041666666666666664
30720,-5.9168615,990.32,0.04
32768,-5.851466,992.4375,0.03125
34816,-5.851466,992.4375,0.03125
36864,-5.851466,992.4375,0.03125
38912,-5.818242,992.6666666666666,0.030303030303030304
40960,-5.8533106,993.95,0.025
43008,-5.8533106,993.95,0.025
45056,-5.8533106,993.95,0.025
47104,-5.863719,994.0975609756098,0.024390243902439025
49152,-5.940895,994.9583333333334,0.020833333333333332
51200,-5.940895,994.9583333333334,0.020833333333333332
53248,-5.940895,994.9583333333334,0.020833333333333332
55296,-5.9607763,995.0612244897959,0.02040816326530612
57344,-6.0273848,995.6785714285714,0.017857142857142856
59392,-6.0273848,995.6785714285714,0.017857142857142856
61440,-6.0273848,995.6785714285714,0.017857142857142856
63488,-6.0226073,995.7543859649123,0.017543859649122806
65536,-6.0051403,996.21875,0.015625
67584,-6.0051403,996.21875,0.015625
69632,-6.0051403,996.21875,0.015625
71680,-6.0127544,996.276923076923,0.015384615384615385
73728,-6.015548,996.6388888888889,0.013888888888888888
75776,-6.015548,996.6388888888889,0.013888888888888888
77824,-6.015548,996.6388888888889,0.013888888888888888
79872,-6.0099254,996.6849315068494,0.0136986301369863
81920,-6.0017495,996.975,0.0125
83968,-6.0017495,996.975,0.0125
86016,-6.0017495,996.975,0.0125
88064,-6.0424485,997.25,0.011363636363636364
90112,-6.0424485,997.25,0.011363636363636364
92160,-6.0424485,997.25,0.011363636363636364
94208,-6.0489388,997.2808988764045,0.011235955056179775
96256,-6.0558963,997.4791666666666,0.010416666666666666
98304,-6.0558963,997.4791666666666,0.010416666666666666
100352,-6.0558963,997.4791666666666,0.010416666666666666
102400,-6.0539804,997.5051546391752,0.010309278350515464
104448,-6.0884132,1000.0,0.0
106496,-6.0884132,1000.0,0.0
108544,-6.0884132,1000.0,0.0
110592,-6.0750637,1000.0,0.0
112640,-6.070762,1000.0,0.0
114688,-6.070762,1000.0,0.0
116736,-6.070762,1000.0,0.0
118784,-6.076363,1000.0,0.0
120832,-6.1232133,1000.0,0.0
122880,-6.1232133,1000.0,0.0
124928,-6.1232133,1000.0,0.0
126976,-6.129963,1000.0,0.0
129024,-6.1569133,1000.0,0.0
131072,-6.1569133,1000.0,0.0
133120,-6.1569133,1000.0,0.0
135168,-6.1577635,1000.0,0.0
137216,-6.1713634,1000.0,0.0
139264,-6.1713634,1000.0,0.0
141312,-6.1713634,1000.0,0.0
143360,-6.171413,1000.0,0.0
145408,-6.144713,1000.0,0.0
147456,-6.144713,1000.0,0.0
149504,-6.144713,1000.0,0.0
151552,-6.160363,1000.0,0.0
153600,-6.1486125,1000.0,0.0
155648,-6.1486125,1000.0,0.0
157696,-6.1486125,1000.0,0.0
159744,-6.1609125,1000.0,0.0
161792,-6.1131115,1000.0,0.0
163840,-6.1131115,1000.0,0.0
165888,-6.1131115,1000.0,0.0
167936,-6.115362,1000.0,0.0
169984,-6.140913,1000.0,0.0
172032,-6.140913,1000.0,0.0
174080,-6.136513,1000.0,0.0
176128,-6.1312623,1000.0,0.0
178176,-6.1312623,1000.0,0.0
180224,-6.1312623,1000.0,0.0
182272,-6.1322627,1000.0,0.0
184320,-6.110812,1000.0,0.0
186368,-6.110812,1000.0,0.0
188416,-6.110812,1000.0,0.0
190464,-6.104062,1000.0,0.0
192512,-6.082162,1000.0,0.0
194560,-6.082162,1000.0,0.0
196608,-6.082162,1000.0,0.0
198656,-6.078512,1000.0,0.0
200704,-6.0719123,1000.0,0.0
202752,-6.0719123,1000.0,0.0
