step,return,length,success
16384,1.6266674,201.33333333333334,1.0
32768,0.66821533,319.0,1.0
49152,-0.47395936,463.8333333333333,1.0
65536,-3.9360123,786.1641791044776,0.4626865671641791
81920,-3.6287405,753.922077922078,0.4935064935064935
98304,-3.5019453,741.020618556701,0.5154639175257731
114688,-3.77209,770.43,0.49
131072,-4.593351,845.82,0.35
147456,-4.045946,798.8,0.46
163840,-3.8799932,787.01,0.52
180224,-3.62349,768.13,0.58
196608,-3.3864367,747.49,0.61
212992,-2.6691778,683.79,0.69
229376,-2.3727257,653.72,0.7
245760,-2.0287747,607.99,0.67
262144,-1.9001739,597.24,0.69
278528,-2.002573,610.83,0.7
294912,-2.0404725,619.32,0.71
311296,-2.3525243,653.27,0.68
327680,-2.0498214,621.02,0.69
344064,-1.5660682,562.42,0.72
360448,-1.2709159,531.33,0.75
376832,-1.1039144,511.28,0.78
393216,-1.1409636,517.03,0.79
409600,-0.921311,492.58,0.83
425984,-0.7892107,476.07,0.83
442368,-0.6775116,460.17,0.82
458752,-0.5389103,444.16,0.83
475136,-0.57506084,448.75,0.82
491520,-0.84466356,476.37,0.78
507904,-1.4138173,541.8,0.72
524288,-0.942863,493.1,0.78
540672,-0.6747102,467.04,0.83
557056,-0.6615118,464.93,0.83
573440,-0.37340942,436.18,0.87
589824,-0.35320988,427.87,0.85
606208,-0.1105575,402.18,0.88
622592,-0.80211365,475.72,0.78
638976,-0.8911643,485.88,0.76
655360,-0.5946607,460.91,0.81
671744,-0.07280722,406.67,0.87
688128,-0.40980968,442.73,0.84
704512,-0.30740976,423.51,0.84
720896,-0.22240977,417.64,0.86
737280,0.028741669,397.54,0.89
753664,0.31944346,360.8,0.9
770048,0.2730446,370.68,0.92
786432,0.043993264,399.59,0.91
802816,0.2733944,370.95,0.9
819200,0.5603451,334.79,0.9
835584,0.4709954,350.04,0.91
851968,0.6242468,334.69,0.93
868352,0.726447,320.44,0.92
884736,0.6673966,330.17,0.93
901120,0.7436478,326.43,0.97
917504,0.36034703,374.11,0.95
933888,0.5922477,347.73,0.97
950272,1.044549,289.82,0.98
966656,1.0541987,287.04,0.97
983040,0.93979836,302.19,0.97
999424,0.76334715,323.78,0.96
1015808,0.71364737,327.11,0.94
1032192,0.36119542,369.86,0.9
1048576,0.28764457,378.28,0.9
1064960,0.1473934,390.77,0.88
1081344,0.32394505,373.23,0.92
1097728,0.5034964,356.0,0.95
1114112,0.3283954,373.37,0.9
1130496,0.6619958,328.79,0.92
1146880,1.0350983,287.79,0.96
1163264,1.1232994,281.29,0.98
1179648,1.0095983,294.14,0.96
1196032,0.6037973,344.34,0.94
1212416,0.489245,352.07,0.9
1228800,0.683745,326.61,0.91
1245184,0.9935476,291.65,0.96
1261568,0.878395,300.3,0.91
1277952,1.2475474,258.47,0.94
1294336,1.0137973,289.62,0.93
1310720,1.1647971,266.66,0.93
1327104,1.1120971,274.64,0.95
1343488,0.9393479,300.82,0.94
1359872,1.0108984,295.66,0.96
1376256,0.7712967,323.24,0.93
1392640,1.105398,281.97,0.96
1409024,1.1949486,272.97,0.96
1425408,1.2458482,262.93,0.95
1441792,1.1149479,281.38,0.95
1458176,1.2793491,265.46,0.97
1474560,1.49715,238.5,0.99
1490944,1.6828502,213.42,0.99
1507328,1.6014997,221.99,0.98
1523712,1.299549,261.06,0.96
1540096,1.2265987,269.33,0.95
1556480,1.1077479,282.91,0.94
1572864,1.67685,214.24,1.0
1589248,1.5473492,228.74,0.97
1605632,1.4847492,237.39,0.97
1622016,1.6581999,215.7,0.99
1638400,1.6984489,205.17,0.96
1654784,1.6199493,218.5,0.97
1671168,1.2618488,265.72,0.95
1687552,1.154348,278.47,0.94
1703936,1.4069988,246.87,0.96
1720320,1.6524502,218.43,0.99
1736704,1.3665498,257.27,0.98
1753088,1.5335497,231.55,0.97
1769472,1.3853477,245.4,0.94
1785856,1.2864468,251.63,0.91
1802240,1.3810982,248.08,0.95
1818624,1.4580988,239.61,0.96
1835008,1.1565475,275.17,0.92
1851392,1.4444488,241.83,0.95
1867776,1.5375999,234.01,0.98
1884160,1.7535497,203.3,0.98
1900544,1.6927491,211.4,0.97
1916928,1.7146496,208.89,0.99
1933312,1.7157502,210.78,0.99
1949696,1.5274494,231.67,0.98
1966080,1.6348995,217.17,0.98
1982464,1.6217502,223.61,0.99
1998848,1.7353504,208.24,0.99
2015232,2.0294502,167.02,1.0
2031616,1.8724005,190.07,1.0
2048000,1.85215,190.44,0.99
2064384,1.8495,190.13,0.98
2080768,1.9975508,173.68,1.0
2097152,2.10025,157.47,1.0
2113536,1.7486999,204.48,0.99
2129920,1.6136988,220.39,0.97
2146304,1.8336997,191.84,0.98
2162688,1.6690482,208.27,0.95
2179072,1.6483998,217.77,0.98
2195456,1.9846001,173.55,0.99
2211840,1.7578499,202.62,0.98
2228224,1.84795,190.55,0.99
2244608,1.9234002,180.42,0.99
2260992,1.7062496,208.65,0.99
2277376,1.9620999,174.64,0.99
2293760,2.0744998,158.17,0.99
2310144,1.9144995,178.19,0.97
2326528,1.8543007,191.78,1.0
2342912,2.1482503,149.36,1.0
2359296,1.95085,178.46,0.99
2375680,2.0362506,166.96,1.0
2392064,1.9206499,180.76,0.99
2408448,1.8328003,194.95,0.99
2424832,2.0990005,160.15,1.0
2441216,1.6735989,212.74,0.96
2457600,2.1578503,146.61,0.99
2473984,1.9533004,178.54,0.99
2490368,1.9552003,178.43,1.0
2506752,2.0002499,168.86,0.98
2523136,2.0563502,165.92,1.0
2539520,2.1032002,156.95,0.99
2555904,2.0741003,160.74,0.99
2572288,2.1353006,152.15,1.0
2588672,1.9988507,174.29,1.0
2605056,2.1366005,152.43,1.0
2621440,2.1826506,149.28,1.0
2637824,2.2549505,136.94,1.0
2654208,1.9596503,177.76,1.0
2670592,1.9469004,179.64,0.99
2686976,1.8222504,198.08,0.99
2703360,1.9300503,182.95,0.99
2719744,1.9748,175.85,0.98
2736128,2.0407004,169.06,1.0
2752512,2.12575,154.18,0.99
2768896,2.2704003,135.33,1.0
2785280,2.1604507,150.29,1.0
2801664,2.1794007,149.13,1.0
2818048,1.9516997,178.66,0.99
2834432,2.0339005,170.85,1.0
2850816,2.0106506,174.5,1.0
2867200,2.1785002,147.16,0.99
2883584,2.1261497,154.19,0.99
2899968,2.2097006,146.56,1.0
2916352,2.1715004,151.21,1.0
2932736,2.1108503,159.47,0.99
2949120,2.2355502,141.98,1.0
2965504,2.3000505,132.89,1.0
2981888,2.0683494,159.48,0.97
2998272,2.2542,138.05,0.99
3014656,2.1017005,162.77,1.0
3031040,2.1906507,145.75,1.0
3047424,2.1091,157.36,0.99
3063808,2.1124504,157.98,1.0
3080192,2.2373006,141.46,1.0
3096576,2.1015499,157.25,0.98
3112960,2.1973505,148.84,1.0
3129344,2.3018005,134.23,1.0
3145728,2.1077507,161.74,1.0
3162112,2.1537004,153.17,0.99
3178496,2.1296504,154.52,0.99
3194880,2.2214503,144.02,1.0
3211264,2.2318003,141.69,1.0
3227648,2.1382005,157.82,1.0
3244032,2.1791008,149.41,1.0
3260416,2.1438,152.75,1.0
3276800,2.2244005,144.57,1.0
3293184,2.2114,144.01,0.99
3309568,2.0702505,167.04,1.0
3325952,2.1200004,158.31,0.99
3342336,2.3048506,130.51,1.0
3358720,2.2061508,147.36,1.0
3375104,2.0340002,168.33,1.0
3391488,2.3424003,125.42,0.99
3407872,2.1961002,150.22,1.0
3424256,2.0999506,162.06,1.0
3440640,2.1490002,153.61,0.99
3457024,2.2856007,136.26,1.0
3473408,2.1128004,160.67,1.0
3489792,2.2350502,142.19,1.0
3506176,2.3220506,129.56,1.0
3522560,2.1998506,147.59,1.0
3538944,2.3257506,127.92,1.0
3555328,2.2917504,134.84,1.0
3571712,2.3909006,120.08,1.0
3588096,2.1878004,149.55,1.0
3604480,2.1915998,146.19,0.99
3620864,2.2757998,134.79,0.99
3637248,2.4444005,112.05,1.0
3653632,2.0040503,174.84,0.99
3670016,2.3754504,124.14,1.0
3686400,2.2620504,139.87,1.0
3702784,2.23085,140.39,0.99
3719168,2.2756503,137.48,1.0
3735552,2.1627495,152.03,0.99
3751936,2.2637005,138.99,1.0
3768320,2.3447006,125.76,1.0
3784704,2.3145003,133.16,1.0
3801088,2.0948496,159.99,0.98
3817472,2.18655,148.77,0.99
3833856,2.3087003,132.86,1.0
3850240,2.3125503,133.65,1.0
3866624,2.1919003,150.54,1.0
3883008,2.2398002,143.39,1.0
3899392,2.3653502,127.59,1.0
3915776,2.4274,115.79,1.0
3932160,2.3294005,132.07,1.0
3948544,2.3162,131.01,0.99
3964928,2.0759497,166.1,0.98
3981312,2.3778002,124.77,1.0
3997696,2.1703506,156.51,1.0
4014080,2.3455005,129.57,1.0
4030464,2.4396503,114.64,1.0
4046848,2.3957005,120.59,1.0
4063232,2.2761502,138.19,1.0
4079616,2.4300504,116.86,1.0
4096000,2.3051004,134.93,1.0
4112384,2.13855,158.57,1.0
4128768,2.3050506,135.36,1.0
4145152,2.31805,130.67,0.99
4161536,2.3265505,132.38,1.0
4177920,2.1075,161.55,0.99
4194304,2.33095,128.08,0.99
4210688,2.4046001,117.78,0.99
4227072,2.3640504,125.11,1.0
4243456,2.1751003,153.0,1.0
4259840,2.3897502,122.84,1.0
4276224,2.2551007,143.05,1.0
4292608,2.3208003,131.87,1.0
4308992,2.3044503,135.67,1.0
4325376,2.2831504,138.64,1.0
4341760,2.3249004,131.8,1.0
4358144,2.4851005,108.29,1.0
4374528,2.3431504,131.02,1.0
4390912,2.4193504,116.72,1.0
4407296,2.3542,125.49,0.99
4423680,2.5296504,100.56,1.0
4440064,2.3791003,123.75,1.0
4456448,2.4274504,115.77,1.0
4472832,2.3223004,133.34,1.0
4489216,2.4467502,114.33,1.0
4505600,2.4694502,109.18,1.0
4521984,2.4084003,120.74,1.0
4538368,2.5117502,106.17,1.0
4554752,2.5052001,106.11,1.0
4571136,2.4485004,112.99,1.0
4587520,2.2583997,137.01,0.98
4603904,2.3040001,135.78,1.0
4620288,2.3883004,122.04,1.0
4636672,2.3405504,130.28,1.0
4653056,2.3807504,123.6,1.0
4669440,2.4195504,116.43,1.0
4685824,2.4407504,115.04,1.0
4702208,2.3338003,129.43,1.0
4718592,2.2577,139.01,1.0
4734976,2.2364502,142.74,0.99
4751360,2.0959992,160.05,0.97
4767744,2.3855002,122.79,1.0
4784128,2.3209505,132.76,1.0
4800512,2.4313004,116.78,1.0
4816896,2.4506505,111.91,1.0
4833280,2.4017005,121.94,1.0
4849664,2.4424503,114.47,1.0
4866048,2.5034003,106.02,1.0
4882432,2.3185003,133.64,1.0
4898816,2.4286501,117.16,1.0
4915200,2.3861003,123.68,1.0
4931584,2.4077003,120.57,1.0
4947968,2.4679496,107.55,0.99
4964352,2.2689998,138.27,0.99
4980736,2.3286,127.99,0.99
4997120,2.5058002,104.76,1.0
5013504,2.3044996,132.22,0.98
5029888,2.5005503,107.96,1.0
5046272,2.2612002,143.78,1.0
5062656,2.3995001,122.05,1.0
5079040,2.4284506,117.3,1.0
5095424,2.4400003,115.91,1.0
5111808,2.4543004,113.11,1.0
5128192,2.3650506,126.9,1.0
5144576,2.4970002,106.04,1.0
5160960,2.3610003,128.67,1.0
5177344,2.43125,118.1,1.0
5193728,2.44695,111.04,0.99
5210112,2.4195504,121.29,1.0
5226496,2.4820502,109.95,1.0
5242880,2.4161003,120.12,1.0
5259264,2.4170504,120.66,1.0
5275648,2.3365502,131.52,1.0
5292032,2.4449003,115.35,1.0
5308416,2.3911006,123.05,1.0
5324800,2.4439504,116.46,1.0
5341184,2.4043002,120.6,1.0
5357568,2.5124502,103.35,1.0
5373952,2.4573004,113.5,1.0
5390336,2.5165503,103.51,1.0
5406720,2.4762504,109.06,1.0
5423104,2.4051504,120.38,1.0
5439488,2.3737004,126.91,1.0
5455872,2.3978503,120.25,1.0
5472256,2.3268006,131.11,1.0
5488640,2.4090002,119.08,1.0
5505024,2.4099498,117.04,0.99
5521408,2.3884003,121.78,1.0
5537792,2.4410005,116.19,1.0
5554176,2.3491998,126.25,0.99
5570560,2.2710001,139.23,0.99
5586944,2.3266504,133.79,1.0
5603328,2.3873503,123.96,1.0
5619712,2.4291503,118.97,1.0
5636096,2.4380004,114.84,1.0
5652480,2.4417002,117.33,1.0
5668864,2.4664505,112.1,1.0
5685248,2.3832502,123.8,1.0
5701632,2.4882004,108.92,1.0
5718016,2.4744005,109.6,1.0
5734400,2.3948503,123.08,1.0
5750784,2.3859503,126.05,1.0
5767168,2.4662504,111.33,1.0
5783552,2.4079506,121.63,1.0
5799936,2.4489505,115.77,1.0
5816320,2.45865,113.03,1.0
5832704,2.4364502,117.69,1.0
5849088,2.30535,132.38,0.99
5865472,2.3980503,121.35,1.0
5881856,2.5283005,102.81,1.0
5898240,2.4544506,113.32,1.0
5914624,2.2155497,144.21,0.99
5931008,2.3344998,129.97,0.99
5947392,2.3841002,124.47,1.0
5963776,2.4379003,116.51,1.0
5980160,2.3441503,130.02,1.0
5996544,2.1675997,154.22,0.98
6012928,2.4241002,118.28,1.0
6029312,2.4255505,118.46,1.0
6045696,2.4249504,118.18,1.0
6062080,2.2650502,141.09,0.99
6078464,2.4188004,119.78,1.0
6094848,2.5008502,106.28,1.0
6111232,2.4618504,111.18,1.0
6127616,2.4347003,115.25,1.0
6144000,2.3905,124.34,1.0
6160384,2.3638504,127.43,1.0
6176768,2.3293505,133.36,1.0
6193152,2.3891,122.98,1.0
6209536,2.4887505,108.7,1.0
6225920,2.4602003,111.9,1.0
6242304,2.3943503,123.27,1.0
6258688,2.4517002,113.57,1.0
6275072,2.2954001,134.9,0.99
6291456,2.4792504,111.24,1.0
6307840,2.5080001,106.23,1.0
6324224,2.4126005,120.7,1.0
6340608,2.5159504,106.52,1.0
6356992,2.4250004,119.62,1.0
6373376,2.3168004,132.41,1.0
6389760,2.5365002,102.2,1.0
6406144,2.3745,124.45,1.0
6422528,2.3815,122.78,0.99
6438912,2.3956504,121.1,1.0
6455296,2.53335,98.1,0.99
6471680,2.4421003,115.86,1.0
6488064,2.3434503,129.73,1.0
6504448,2.3613503,127.35,1.0
6520832,2.4359999,115.92,0.99
6537216,2.4693,109.91,1.0
6553600,2.1735992,152.14,0.98
6569984,2.3503497,124.08,0.98
6586368,2.329899,122.96,0.97
6602752,2.4355004,117.58,1.0
6619136,2.46865,111.45,1.0
6635520,2.3886003,123.32,1.0
6651904,2.2682,138.49,0.99
6668288,2.4727,113.06,1.0
6684672,2.3715506,127.49,1.0
6701056,2.39985,119.37,0.99
6717440,2.4776502,108.81,1.0
6733824,2.36745,124.67,0.99
6750208,2.4598,113.3,1.0
6766592,2.44075,113.59,0.99
6782976,2.5200002,105.08,1.0
6799360,2.4714003,113.89,1.0
6815744,2.4689002,112.26,1.0
6832128,2.4728005,111.38,1.0
6848512,2.5057003,107.73,1.0
6864896,2.6252003,88.09,1.0
6881280,2.5675004,98.61,1.0
6897664,2.3427498,127.4,0.99
6914048,2.59805,94.05,1.0
6930432,2.4889503,108.09,1.0
6946816,2.5137005,106.77,1.0
6963200,2.4948504,106.86,1.0
