id,length,success,spl
00000000,840.23,0.39,0.013983222465372846
00100000,811.72,0.38,0.015227264068237916
00200000,743.12,0.5,0.023538669100214356
00300000,609.77,0.71,0.032277615687618014
00400000,526.79,0.75,0.047736662219192524
00500000,439.87,0.88,0.07370179439548152
00600000,485.15,0.78,0.05207699274493674
00700000,370.07,0.88,0.06799364064047221
00800000,362.48,0.93,0.06465946907245351
00900000,377.24,0.92,0.07071446418305201
01000000,325.52,0.93,0.08875418597017443
01100000,271.53,0.92,0.11517801814029978
01200000,308.9,0.88,0.12177762683589846
01300000,270.39,0.95,0.13992595481727718
01400000,272.1,0.96,0.11609564796838016
01500000,228.79,0.97,0.11016674324386855
01600000,262.01,0.94,0.11237825869772992
01700000,200.81,0.99,0.11927727494453927
01800000,258.4,0.94,0.11002933370971524
01900000,207.19,0.97,0.16919606257753508
02000000,228.5,0.95,0.12949827459855134
02100000,208.9,0.98,0.14083157269290228
02200000,204.72,0.99,0.15912211570278262
02300000,187.35,0.98,0.15914637826389444
02400000,177.63,0.97,0.17590832095104958
02500000,178.91,0.99,0.16152566324752285
02600000,189.64,0.97,0.1749178704368947
02700000,141.36,1.0,0.17214286056966022
02800000,166.43,0.98,0.2092405584723683
02900000,156.11,1.0,0.15937170839040976
03000000,152.03,0.99,0.20563675161587153
03100000,146.41,0.99,0.1935483301671571
03200000,146.04,0.99,0.19775164740751966
03300000,141.32,0.98,0.2070621576623773
03400000,171.57,0.98,0.18736219490301764
03500000,156.25,0.99,0.18956153898036177
03600000,161.61,0.98,0.1908060923677562
03700000,154.09,0.98,0.18282793704858494
03800000,153.84,0.99,0.19645083706645125
03900000,150.71,0.98,0.2348887947019091
04000000,150.3,0.99,0.2309462118758815
04100000,161.24,0.96,0.2110877437001485
04200000,162.42,0.98,0.20101436319537058
04300000,151.53,0.97,0.218874569223003
04400000,140.33,0.99,0.22072898177085928
04500000,180.45,0.94,0.2022625166519241
04600000,145.39,0.98,0.22539231228192488
04700000,157.26,0.98,0.22795334535758058
04800000,150.8,0.99,0.18282466211730253
04900000,139.35,0.98,0.2442777751199808
05000000,119.98,1.0,0.23427315772003085
05100000,162.29,0.98,0.19593733578350675
05200000,140.73,0.98,0.24094348443423072
05300000,172.1,0.97,0.19099033468658647
05400000,199.14,0.97,0.19260028664612708
05500000,165.46,0.99,0.208971420357426
05600000,149.59,0.98,0.22054400355929146
05700000,199.86,0.97,0.20947066592341024
05800000,134.11,0.97,0.24755740971020693
05900000,169.66,0.96,0.20485606938424186
06000000,184.56,0.95,0.18818052932470133
06100000,195.4,0.93,0.2119549105362516
06200000,143.79,0.98,0.23211269399515405
06300000,149.73,0.96,0.23656737418176732
06400000,152.6,0.98,0.22532106893544718
06500000,189.98,0.94,0.2055309687683585
06600000,164.94,0.95,0.22018711380070993
06700000,178.33,0.96,0.2208261019756325
06800000,206.03,0.93,0.2033543571711237
06900000,154.18,0.97,0.24038083960601422
07000000,158.26,0.96,0.1976307018191714
07100000,205.91,0.94,0.19241046096742767
07200000,178.4,0.96,0.21871353021556836
07300000,168.66,1.0,0.1881608642090261
07400000,161.81,0.98,0.2003985637378097
07500000,192.52,0.95,0.19174125754367352
07600000,147.08,0.96,0.22481573948188974
07700000,202.35,0.93,0.2069986263418642
07800000,158.04,0.98,0.20780474329135346
07900000,155.24,0.98,0.20385498086227513
08000000,184.67,0.95,0.21221844777845933
08100000,180.88,0.96,0.21493968405151567
08200000,128.28,0.99,0.24264465799132712
08300000,179.18,0.93,0.22711976777670828
08400000,185.83,0.94,0.2192129851762757
08500000,156.35,0.97,0.2124921353043984
08600000,180.32,0.95,0.21208400703870597
08700000,183.21,0.94,0.2040560266755637
08800000,175.73,0.94,0.21946074990112405
08900000,159.89,0.98,0.17338420249301975
09000000,213.46,0.93,0.19264854099945608
09100000,191.95,0.96,0.19482487531677442
09200000,185.39,0.94,0.22200991750389373
09300000,178.86,0.98,0.19922037315492358
09400000,149.48,0.99,0.19623395901071639
09500000,189.45,0.92,0.22812412443065105
09600000,121.7,0.99,0.22682472523643585
09700000,161.51,0.97,0.1910453063662899
09800000,191.16,0.96,0.20489097618227198
09900000,155.41,0.98,0.21911103410072158
10000000,160.32,0.97,0.21402768756502397
10100000,206.74,0.97,0.20064025227868892
10200000,158.17,0.98,0.21708635221282954
10300000,129.05,0.98,0.25055282323971784
10400000,180.89,0.98,0.19903453615688405
10500000,158.06,0.99,0.22243315603530786
10600000,137.75,1.0,0.2179202118008326
10700000,198.93,0.97,0.1942858856028322
10800000,188.99,0.94,0.24056637158011018
10900000,222.07,0.91,0.23217125151674778
11000000,182.42,0.96,0.21829917799293067
11100000,203.49,0.93,0.20865060312998357
11200000,198.91,0.96,0.21058069084506414
11300000,156.13,0.99,0.2119841825207017
11400000,157.91,0.97,0.20695284016385837
11500000,140.47,0.97,0.22233014008564506
11600000,189.97,0.93,0.22435249958844833
11700000,162.79,0.97,0.24149031199563958
11800000,176.2,0.94,0.2275871529344255
11900000,149.64,0.98,0.22210620733039074
12000000,163.79,0.97,0.24159086818125577
12100000,185.55,0.97,0.1961347482940972
12200000,156.19,0.98,0.24014760109393407
12300000,194.58,0.94,0.1978004856787937
12400000,128.88,1.0,0.21552235034974732
12500000,159.83,0.98,0.21753427703604053
12600000,174.66,0.98,0.1967446489732655
12700000,134.98,1.0,0.23676152000479303
12800000,172.32,0.95,0.18430178536129055
12900000,227.69,0.89,0.230039030993984
13000000,191.98,0.95,0.20120986624808754
13100000,155.74,0.98,0.22232165718440103
13200000,146.03,0.98,0.24220034280522587
13300000,177.34,0.98,0.19599717213339485
13400000,143.57,1.0,0.20333283680153763
13500000,146.71,0.99,0.1966283623073589
13600000,181.13,0.98,0.18549630522767335
13700000,176.93,0.97,0.23095884342535863
13800000,172.69,0.98,0.20087564795578672
13900000,184.35,0.96,0.18406022803556316
14000000,179.51,0.95,0.1918726242054879
14100000,159.2,0.99,0.23224700268245888
14200000,152.25,0.98,0.22361464408803122
14300000,178.99,0.94,0.23929658516172
14400000,185.35,0.96,0.17538719959399965
14500000,151.27,0.98,0.21531233754800955
14600000,172.6,0.97,0.25051537600507634
14700000,161.61,0.99,0.227746151940732
14800000,155.05,0.98,0.1926414763678409
14900000,158.93,0.98,0.21640559475610677
15000000,167.89,0.97,0.19586971913957607
15100000,143.13,0.99,0.2149397835525132
15200000,172.12,0.96,0.21759654926163205
15300000,166.0,0.96,0.23220691842593122
15400000,184.98,0.95,0.18685794655935553
15500000,183.79,0.96,0.21532342456668602
15600000,189.97,0.94,0.22244879447502172
15700000,159.52,0.97,0.22212334924235644
15800000,179.11,0.94,0.19565570758079445
15900000,148.76,1.0,0.2231119312638301
16000000,198.23,0.97,0.20260463878523044
16100000,211.7,0.92,0.21580868859706073
16200000,184.02,0.99,0.16443242643591824
16300000,150.53,0.99,0.27211497993315276
