step,return,length,success
16384,2.2316673,118.66666666666667,1.0
32768,0.89750147,289.0,1.0
49152,-0.7021068,491.6842105263158,1.0
65536,-4.2248955,815.8088235294117,0.47058823529411764
81920,-4.0083523,791.7297297297297,0.4864864864864865
98304,-3.8635342,777.3493975903615,0.4939759036144578
114688,-3.86856,777.5714285714286,0.4897959183673469
131072,-5.0487566,875.92,0.29
147456,-4.2906985,806.24,0.4
163840,-3.8534436,773.18,0.48
180224,-3.9925964,790.79,0.49
196608,-4.081395,801.32,0.44
212992,-3.347787,738.68,0.58
229376,-3.2497861,732.44,0.6
245760,-3.5443888,762.75,0.55
262144,-3.7312918,773.88,0.49
278528,-3.3580885,740.31,0.55
294912,-3.4271383,752.13,0.54
311296,-3.0558329,712.2,0.59
327680,-2.639878,673.32,0.64
344064,-2.4234755,649.52,0.66
360448,-2.3554745,636.58,0.67
376832,-1.8607215,579.28,0.71
393216,-1.8769705,586.59,0.72
409600,-1.6905184,578.61,0.78
425984,-1.369066,547.93,0.8
442368,-1.5629671,572.97,0.78
458752,-1.3433156,546.91,0.79
475136,-1.1636627,530.07,0.84
491520,-0.9594104,510.71,0.87
507904,-1.2719635,544.0,0.85
524288,-1.580016,577.45,0.81
540672,-1.6085163,578.55,0.8
557056,-1.3132128,547.79,0.83
573440,-0.9870624,507.56,0.86
589824,-0.82741237,480.97,0.83
606208,-1.0046622,506.22,0.83
622592,-1.267314,529.48,0.8
638976,-1.0271128,503.57,0.83
655360,-0.5736598,455.0,0.88
671744,-0.40255764,439.67,0.89
688128,-0.7230609,473.95,0.84
704512,-0.96971303,500.61,0.8
720896,-0.879064,493.33,0.81
737280,-0.41905963,445.7,0.86
753664,-0.33090758,439.76,0.88
770048,-0.12260523,419.15,0.92
786432,0.06814709,401.88,0.95
802816,0.32284707,366.12,0.94
819200,0.16129543,380.17,0.9
835584,0.21289557,372.21,0.9
851968,0.27994657,370.25,0.94
868352,0.2213961,380.16,0.94
884736,-0.27040637,440.88,0.92
901120,-0.15620548,424.88,0.91
917504,-0.27800673,435.19,0.88
933888,-0.026506672,402.17,0.88
950272,-0.1511578,416.01,0.88
966656,-0.10265767,409.07,0.89
983040,-0.1355588,407.47,0.86
999424,-0.32241,427.37,0.82
1015808,-0.09340772,405.88,0.86
1032192,-0.24475896,425.05,0.87
1048576,-0.2581086,430.93,0.88
1064960,-0.11570783,415.8,0.88
1081344,0.32949466,365.16,0.92
1097728,0.08019271,389.22,0.89
1114112,-0.009806913,404.78,0.91
1130496,-0.11225792,413.03,0.88
1146880,0.29909402,359.1,0.88
1163264,0.28999406,358.06,0.88
1179648,0.41159463,345.92,0.9
1196032,0.71919626,314.24,0.94
1212416,0.5927474,335.37,0.95
1228800,0.48634678,348.3,0.93
1245184,0.3985954,356.81,0.91
1261568,0.65404624,324.61,0.93
1277952,0.51724577,343.49,0.94
1294336,0.37604523,361.92,0.93
1310720,0.8084461,306.21,0.93
1327104,0.8916463,296.02,0.94
1343488,0.77984756,318.49,0.97
1359872,0.66474724,332.69,0.96
1376256,0.8396473,308.0,0.95
1392640,1.0282992,288.97,0.98
1409024,0.7036975,326.23,0.94
1425408,0.88969743,303.26,0.94
1441792,1.0717984,281.78,0.95
1458176,0.8057974,311.59,0.93
1474560,0.9290477,298.09,0.94
1490944,0.9731469,292.03,0.93
1507328,1.3625484,245.64,0.96
1523712,1.0759473,277.55,0.94
1540096,0.8897958,298.15,0.92
1556480,0.7104464,324.41,0.93
1572864,0.8854975,303.12,0.94
1589248,1.0856485,281.95,0.96
1605632,1.2343993,266.3,0.97
1622016,1.1562482,272.17,0.95
1638400,1.131947,267.05,0.92
1654784,1.0078467,286.54,0.92
1671168,1.2069477,263.79,0.94
1687552,1.2203987,263.95,0.95
1703936,1.1983976,266.92,0.95
1720320,1.4066997,246.73,0.98
1736704,1.39185,249.61,0.99
1753088,1.6157997,218.81,0.98
1769472,1.5953499,223.22,0.99
1785856,1.8264503,190.98,1.0
1802240,1.6935505,209.94,0.99
1818624,1.6251001,219.14,0.99
1835008,1.5096991,232.4,0.97
1851392,1.5705491,225.19,0.97
1867776,1.6316,217.32,0.99
1884160,1.4822497,236.28,0.98
1900544,1.8396003,191.37,1.0
1916928,1.5717492,224.12,0.98
1933312,1.5896,222.43,0.99
1949696,1.6286992,215.3,0.98
1966080,1.6056998,219.82,0.99
1982464,1.5086995,231.93,0.98
1998848,1.6579498,212.91,0.98
2015232,1.7724501,197.93,0.99
2031616,1.3153971,247.51,0.93
2048000,1.1243466,271.25,0.91
2064384,1.6911496,206.95,0.98
