id,length,success,spl
14300000,110.76,0.98,0.2649051503385856
14400000,149.36,0.96,0.2539410159727194
14500000,123.3,0.99,0.23302391362005173
14600000,110.76,1.0,0.2381919043286153
14700000,115.38,0.99,0.24417653460684424
14800000,115.96,1.0,0.2222098634105997
14900000,101.57,1.0,0.2442833446435815
1500000,285.15,0.92,0.10491949437660691
15000000,100.26,1.0,0.25511833197843786
15100000,121.16,0.98,0.2520173804096562
15200000,102.02,1.0,0.23757564965930378
15300000,95.75,0.99,0.24760568702862196
15400000,118.83,0.99,0.22194511656691604
15500000,114.37,0.99,0.24600140199039824
15600000,104.62,0.99,0.2523262237164564
15700000,124.54,0.99,0.24400572502830115
15800000,104.08,0.99,0.2732730673338626
15900000,119.29,0.98,0.2550037615439987
1600000,278.85,0.92,0.11899508104339557
16000000,124.34,0.99,0.24642721060560105
16100000,129.28,0.97,0.2509077720045027
16200000,95.39,1.0,0.27549550241843507
16300000,104.31,0.99,0.26735962494949866
16400000,101.36,1.0,0.27405418998252307
16500000,117.87,0.98,0.24936848748430054
16600000,107.1,0.99,0.2729909342202033
16700000,125.69,1.0,0.2320721828288135
16800000,119.18,0.98,0.22925653952139824
16900000,120.75,0.98,0.22648861546974824
1700000,240.13,0.98,0.11172267204223274
17000000,107.83,0.99,0.23790143983152706
17100000,119.93,1.0,0.24925657811320978
17200000,97.09,1.0,0.24801760449217838
17300000,112.58,0.99,0.2427647953524244
17400000,119.94,0.98,0.24778709424960518
17500000,144.57,0.98,0.22780215821698083
17600000,120.77,0.99,0.22261631789796077
17700000,111.0,1.0,0.23992745064246077
17800000,117.36,0.98,0.25192343318840726
17900000,106.5,0.99,0.26385545104871044
1800000,265.62,0.93,0.1250627533497405
18000000,111.12,0.98,0.27271944977628704
18100000,128.37,0.97,0.22552795354245267
18200000,129.47,1.0,0.2283167265078441
18300000,123.09,0.98,0.22140228146625504
18400000,121.22,0.98,0.24115365797844313
18500000,109.98,1.0,0.2524057370920285
18600000,106.56,1.0,0.2612582594610938
18700000,96.23,1.0,0.24137066899655457
18800000,106.04,0.99,0.23390462190528047
18900000,109.07,1.0,0.26843892293836363
1900000,269.24,0.94,0.14047583765105373
19000000,110.29,1.0,0.242866213930078
19100000,118.1,0.99,0.2079189937308085
19200000,102.76,1.0,0.2562397095522517
19300000,129.23,0.99,0.23143939948264505
19400000,121.33,0.98,0.272357133030983
19500000,154.59,0.99,0.1842917881753525
19600000,121.33,1.0,0.22064262401222098
19700000,113.09,1.0,0.21037349211524847
19800000,111.97,1.0,0.2233227757304788
19900000,108.66,0.99,0.2523840126791635
200000,551.68,0.72,0.041959286923176006
2000000,286.65,0.88,0.12063223618342529
20000000,122.78,1.0,0.22724850470266134
20100000,119.4,1.0,0.2595888981018238
20200000,125.67,0.98,0.25476364286722164
20300000,109.91,0.99,0.2352978580525377
20400000,122.83,0.98,0.2561686753148742
20500000,123.1,1.0,0.22976485006474368
20600000,102.37,1.0,0.22546212958196876
20700000,118.19,0.99,0.24205601355464204
20800000,103.62,1.0,0.26990793094256277
20900000,99.74,1.0,0.2442105248123595
2100000,273.66,0.9,0.12235903626973998
21000000,105.08,1.0,0.22598096704104992
21100000,120.82,0.99,0.2378407794251213
21200000,126.02,0.98,0.24797118226539763
21300000,104.63,0.99,0.23946418205705247
21400000,141.82,0.96,0.2443838113499074
21500000,92.79,1.0,0.28433996305243875
21600000,145.35,0.98,0.20879013591879705
21700000,121.91,0.99,0.2450007097944704
21800000,149.92,0.97,0.19913874741437568
21900000,159.68,0.95,0.2042103842364779
2200000,175.95,0.97,0.17077797630893005
22000000,103.35,1.0,0.2086139873739768
22100000,103.08,0.98,0.25203209236670693
22200000,119.13,1.0,0.24960950631233242
22300000,117.84,0.98,0.2435038840525245
22400000,118.35,0.98,0.2300932355062151
22500000,123.18,0.99,0.2276432313095519
22600000,115.16,0.99,0.2583928637852223
22700000,110.06,1.0,0.24187205578293894
22800000,92.66,0.99,0.3086734575947154
22900000,120.83,0.98,0.2481892513871114
2300000,195.92,0.96,0.17359330303936268
23000000,109.56,0.99,0.2492460534488075
23100000,129.34,0.97,0.2726708188157857
23200000,105.14,1.0,0.25309291582204735
23300000,119.92,0.99,0.23279965388900895
23400000,123.84,1.0,0.23554723297410843
23500000,98.07,1.0,0.2672358949019098
23600000,122.41,1.0,0.23670580726725132
23700000,113.36,1.0,0.22510300237665828
23800000,85.55,1.0,0.3007403257974693
23900000,101.09,1.0,0.2805778608798382
2400000,226.38,0.98,0.14337874221248598
24000000,117.14,1.0,0.2651051560616717
24100000,127.31,0.98,0.23548378676890191
24200000,103.62,1.0,0.23310397053030235
24300000,108.7,1.0,0.24023146237260515
24400000,102.63,1.0,0.2722904761846582
24500000,119.53,0.98,0.22291563873797263
24600000,123.69,0.97,0.24809167299868695
24700000,114.87,0.99,0.2523109929783452
24800000,102.97,1.0,0.23880256106597644
24900000,106.76,1.0,0.23266325993939765
2500000,181.65,0.97,0.1594509513691837
2600000,161.84,0.98,0.17352802030798187
2700000,181.22,0.97,0.1841714730824207
2800000,142.46,0.99,0.17417940085048303
2900000,141.72,0.99,0.18358501842106242
300000,472.62,0.82,0.053567949803010835
3000000,137.1,1.0,0.16278888866056757
3100000,131.27,1.0,0.19138359729852783
3200000,170.04,0.98,0.20274084410395848
3300000,149.55,1.0,0.17882000798485043
3400000,125.99,1.0,0.195379995026075
3500000,183.77,0.96,0.1831022921558371
3600000,146.15,0.99,0.18316748477883468
3700000,137.45,1.0,0.18312021657882088
3800000,140.71,0.99,0.19262461039215772
3900000,162.8,0.99,0.18037581596138585
400000,529.18,0.74,0.04500378213666135
4000000,143.37,0.97,0.2257251415311978
4100000,165.14,0.99,0.17218911453567987
4200000,142.99,0.99,0.22004683392577923
4300000,120.87,1.0,0.21888847990953106
4400000,142.55,0.98,0.1874923779327079
4500000,119.2,0.99,0.2402289653134046
4600000,120.51,1.0,0.23792526361084376
4700000,130.63,0.99,0.2056927321495875
4800000,118.57,1.0,0.2371338190058276
4900000,146.11,0.99,0.1977083522076776
500000,442.85,0.87,0.05736844284289416
5000000,118.35,1.0,0.22768940210213093
5100000,111.41,1.0,0.2594500222588834
5200000,115.66,1.0,0.22972392754646662
5300000,112.94,1.0,0.18382085632300396
5400000,108.77,1.0,0.2324482106184092
5500000,92.55,1.0,0.2569763865340129
5600000,117.16,1.0,0.2434761094806323
5700000,117.88,1.0,0.19562790500740906
5800000,129.25,1.0,0.19689743899810264
5900000,135.97,0.99,0.20947410452557677
600000,417.36,0.9,0.05896935900266517
6000000,129.12,1.0,0.20340563822771163
6100000,129.96,0.99,0.2028121619748638
6200000,116.92,1.0,0.22774868680877888
6300000,137.18,1.0,0.19452073903502337
6400000,125.02,0.99,0.22370808093255445
6500000,116.54,0.98,0.26955245482588114
6600000,117.86,0.99,0.21886333736021232
6700000,118.24,1.0,0.22401635229499425
6800000,103.56,1.0,0.23913072088096674
6900000,126.5,0.98,0.252331021035596
700000,450.97,0.86,0.05933409446789172
7000000,141.21,0.99,0.22021883273671208
7100000,105.97,1.0,0.22539685285671446
7200000,103.87,1.0,0.2677522014943514
7300000,128.8,1.0,0.20897529199032353
7400000,102.98,1.0,0.22254157450366166
7500000,129.11,1.0,0.21913409887242327
7600000,119.81,1.0,0.22797135057889634
7700000,98.61,1.0,0.2701599357894937
7800000,103.06,1.0,0.23854431826407635
7900000,114.56,0.99,0.2424536721449948
800000,380.47,0.88,0.07299413666358859
8000000,107.54,1.0,0.21968253537239885
8100000,136.49,0.98,0.2289272195029706
8200000,112.52,1.0,0.23407369613790976
8300000,106.15,1.0,0.25270929457289565
8400000,113.07,0.97,0.24377619311384532
8500000,137.44,0.98,0.2573558880370925
8600000,106.55,0.99,0.2645766622377941
8700000,110.58,1.0,0.22261593584927541
8800000,104.22,1.0,0.25283380134318134
8900000,126.89,1.0,0.23846443747322063
900000,344.58,0.89,0.06979740496807652
9000000,134.61,0.98,0.20960588319648124
9100000,103.11,1.0,0.2585754088253363
9200000,109.7,0.99,0.24993056245847373
9300000,137.9,0.97,0.2228237687214493
9400000,114.71,0.99,0.2214440408498786
9500000,93.87,1.0,0.25011718850068443
9600000,106.45,1.0,0.214920921385118
9700000,113.11,0.99,0.22762422404332472
9800000,121.68,0.97,0.22934248529009355
9900000,129.32,0.97,0.2361335535977296
