step,return,length,success
32768,-0.39999783,485.0,1.0
49152,-0.83499956,550.6666666666666,1.0
65536,-5.968814,977.03125,0.078125
81920,-5.8452168,964.0923076923077,0.09230769230769231
98304,-5.7491064,955.25,0.11764705882352941
114688,-5.7732515,955.8985507246376,0.11594202898550725
131072,-6.0458164,983.48,0.05
147456,-5.964016,975.61,0.06
163840,-5.9030156,970.98,0.07
180224,-5.841515,968.46,0.08
196608,-5.845764,970.56,0.07
212992,-5.687313,952.17,0.1
229376,-5.401759,926.92,0.15
245760,-5.2137074,914.6,0.19
262144,-5.2923045,929.95,0.17
278528,-5.2527547,926.28,0.18
294912,-4.85045,890.72,0.25
311296,-4.698747,881.83,0.28
327680,-5.3414044,938.82,0.15
344064,-5.1954026,929.41,0.17
360448,-4.998801,910.53,0.21
376832,-4.8669004,900.41,0.24
393216,-5.377356,945.3,0.17
409600,-5.1936035,929.83,0.21
425984,-4.8849983,908.29,0.26
442368,-4.8883977,907.65,0.27
458752,-5.363003,937.68,0.2
475136,-5.262052,922.06,0.2
491520,-5.2058,918.77,0.21
507904,-5.278601,929.7,0.19
524288,-5.356653,934.42,0.16
540672,-5.259352,927.78,0.17
557056,-4.7981973,895.79,0.24
573440,-4.501895,869.78,0.29
589824,-4.5652947,873.46,0.27
606208,-4.3516436,852.18,0.3
622592,-4.438343,864.57,0.29
638976,-4.636844,881.57,0.27
655360,-4.7646956,888.91,0.24
671744,-4.583845,867.85,0.28
688128,-4.6370945,875.74,0.27
704512,-4.6909957,881.6,0.25
720896,-4.624945,871.82,0.27
737280,-4.524144,865.0,0.29
753664,-4.901348,900.5,0.23
770048,-4.9166985,908.24,0.23
786432,-4.8742976,903.31,0.23
802816,-4.481094,872.55,0.3
819200,-4.5446925,887.3,0.27
835584,-4.496092,893.51,0.28
851968,-4.289889,879.93,0.3
868352,-4.3064394,879.31,0.29
884736,-4.3653903,884.19,0.25
901120,-4.39144,884.26,0.24
917504,-4.511142,886.93,0.22
933888,-4.1057377,848.92,0.31
950272,-3.985287,835.24,0.33
966656,-3.9708352,837.24,0.35
983040,-3.8469346,829.8,0.38
999424,-3.8877845,835.56,0.38
1015808,-3.9323351,844.17,0.39
1032192,-4.2273397,870.09,0.34
1048576,-4.23149,873.66,0.33
1064960,-4.4374924,894.37,0.29
1081344,-4.14304,860.47,0.31
1097728,-4.038139,844.12,0.31
1114112,-3.7278347,810.72,0.36
1130496,-3.8090844,819.26,0.36
1146880,-3.6152332,805.07,0.41
1163264,-3.651132,810.74,0.44
1179648,-3.8315334,833.9,0.41
1196032,-3.7142816,828.24,0.44
1212416,-3.610481,814.82,0.45
1228800,-3.6946816,820.8,0.44
1245184,-3.8641834,837.19,0.4
1261568,-3.8345838,835.06,0.39
1277952,-3.895035,843.4,0.37
1294336,-3.7634835,828.85,0.37
1310720,-4.0731373,855.65,0.31
1327104,-3.8908844,843.56,0.33
1343488,-4.022586,858.4,0.31
1359872,-4.037036,853.44,0.29
1376256,-4.1577864,868.18,0.28
1392640,-3.7726336,834.17,0.35
1409024,-3.8154833,843.3,0.36
1425408,-3.7540824,841.27,0.38
1441792,-3.7123315,841.72,0.39
1458176,-3.5057297,820.66,0.42
1474560,-3.4182296,810.05,0.41
1490944,-3.3705301,803.33,0.4
1507328,-3.053926,779.61,0.45
1523712,-2.9693747,780.45,0.49
1540096,-2.9828248,785.7,0.48
1556480,-2.9301243,782.25,0.49
1572864,-2.8391232,774.39,0.52
1589248,-3.146528,799.64,0.45
1605632,-2.7762756,757.52,0.47
1622016,-2.6625242,743.14,0.5
1638400,-2.600624,732.36,0.5
1654784,-2.400822,711.04,0.52
1671168,-2.5045707,732.91,0.54
1687552,-2.8152227,767.47,0.5
1703936,-2.6234708,746.25,0.52
1720320,-2.7524226,759.91,0.51
1736704,-2.5256715,730.88,0.52
1753088,-2.194619,695.17,0.56
1769472,-2.3877196,718.04,0.52
1785856,-2.345069,715.82,0.54
1802240,-2.7609723,751.19,0.46
1818624,-2.9564736,770.86,0.44
1835008,-2.8335226,759.92,0.48
1851392,-2.7296226,743.94,0.48
1867776,-2.5252707,728.35,0.52
1884160,-2.3871696,719.49,0.55
1900544,-2.4251707,722.92,0.54
1916928,-2.5804718,739.82,0.51
1933312,-2.36172,716.12,0.53
1949696,-2.0283668,677.9,0.57
1966080,-2.1908169,701.84,0.58
1982464,-1.7734147,654.04,0.65
1998848,-1.6985142,643.22,0.68
2015232,-1.9881668,672.54,0.63
2031616,-2.1790183,700.72,0.64
2048000,-2.4795704,727.85,0.59
2064384,-2.5733218,738.02,0.59
2080768,-2.2887695,708.34,0.63
2097152,-2.2425692,704.18,0.65
2113536,-2.2433188,704.62,0.61
2129920,-2.037867,682.0,0.64
2146304,-1.855016,661.34,0.66
2162688,-1.7960656,654.48,0.66
2179072,-1.6599145,637.08,0.66
2195456,-2.1316178,690.91,0.61
2211840,-2.2177176,706.7,0.61
2228224,-2.4725199,732.73,0.56
2244608,-2.3912199,716.91,0.59
2260992,-2.007218,679.23,0.64
2277376,-1.6398662,632.3,0.66
2293760,-1.5047642,624.43,0.7
2310144,-1.0670116,578.17,0.75
2326528,-1.5033138,628.3,0.68
